Orthogroup	Species	Syab	Orthologs
OG0000339	Prbg	Syab.g_00201	Prbg.g_01822
OG0000339	Prbn	Syab.g_00201	Prbn.g_01918
OG0000339	Pram	Syab.g_00201	Pram.g_01808
OG0000339	Prbh	Syab.g_00201	Prbh.g_01606
OG0000339	Pral	Syab.g_00201	Pral.g_00280
OG0000339	Prat	Syab.g_00201	Prat.g_01762
OG0000339	Prbj	Syab.g_00201	Prbj.g_01504
OG0000339	Prbk	Syab.g_00201	Prbk.g_00516
OG0000339	Prbl	Syab.g_00201	Prbl.g_00853
OG0000339	Praf	Syab.g_00201	Praf.g_02386
OG0000339	Prah	Syab.g_00201	Prah.g_02234
OG0000339	Syap	Syab.g_00201	Syap.g_01068
OG0000339	Syas	Syab.g_00201	Syas.g_02192
OG0000339	Syan	Syab.g_00201	Syan.g_01935, Syan.g_00264
OG0000339	Syao	Syab.g_00201	Syao.g_02259
OG0000339	Syat	Syab.g_00201	Syat.g_02155, Syat.g_01055
OG0000339	Syar	Syab.g_00201	Syar.g_00658
OG0000339	Syaq	Syab.g_00201	Syaq.g_00988
OG0000339	Syaa	Syab.g_00201	Syaa.g_00156
OG0000339	Syae	Syab.g_00201	Syae.g_01869
OG0000339	Syad	Syab.g_00201	Syad.g_00414
OG0000339	Syaj	Syab.g_00201	Syaj.g_02455
OG0000339	Syai	Syab.g_00201	Syai.g_00160
OG0000339	Syaf	Syab.g_00201	Syaf.g_00355
OG0000339	Syam	Syab.g_00201	Syam.g_00147
OG0000339	Syac	Syab.g_00201	Syac.g_00190
OG0000339	Syah	Syab.g_00201	Syah.g_00188
OG0000339	Syak	Syab.g_00201	Syak.g_01566
OG0000339	Syal	Syab.g_00201	Syal.g_01351
OG0000340	Pral	Syab.g_00135	Pral.g_00289
OG0000340	Pram	Syab.g_00135	Pram.g_01817
OG0000340	Prbh	Syab.g_00135	Prbh.g_01597
OG0000340	Syad	Syab.g_00135	Syad.g_00370
OG0000340	Syae	Syab.g_00135	Syae.g_01855
OG0000340	Syaf	Syab.g_00135	Syaf.g_00366
OG0000340	Syah	Syab.g_00135	Syah.g_00206
OG0000340	Syai	Syab.g_00135	Syai.g_00133
OG0000340	Syaj	Syab.g_00135	Syaj.g_02443
OG0000340	Syam	Syab.g_00135	Syam.g_00137
OG0000340	Syas	Syab.g_00135	Syas.g_02183
OG0000340	Syap	Syab.g_00135	Syap.g_01077
OG0000340	Syaa	Syab.g_00135	Syaa.g_00144
OG0000340	Praj	Syab.g_00135	Praj.g_01997
OG0000340	Prbb	Syab.g_00135	Prbb.g_02046
OG0000340	Prbm	Syab.g_00135	Prbm.g_02079
OG0000340	Prbc	Syab.g_00135	Prbc.g_00226
OG0000340	Prak	Syab.g_00135	Prak.g_01826
OG0000340	Prap	Syab.g_00135	Prap.g_01596
OG0000340	Prbe	Syab.g_00135	Prbe.g_00790
OG0000340	Prbf	Syab.g_00135	Prbf.g_00512
OG0000340	Prbg	Syab.g_00135	Prbg.g_01831
OG0000340	Prbn	Syab.g_00135	Prbn.g_01012
OG0000340	Syar	Syab.g_00135	Syar.g_00247
OG0000340	Syac	Syab.g_00135	Syac.g_00178
OG0000340	Prat	Syab.g_00135	Prat.g_01771
OG0000340	Syan	Syab.g_00135	Syan.g_01923
OG0000340	Syao	Syab.g_00135	Syao.g_02129
OG0000340	Praf	Syab.g_00135	Praf.g_02396
OG0000340	Prbj	Syab.g_00135	Prbj.g_01516
OG0000340	Prbk	Syab.g_00135	Prbk.g_00528
OG0000340	Prbl	Syab.g_00135	Prbl.g_00841
OG0000340	Prah	Syab.g_00135	Prah.g_02244
OG0000340	Praa	Syab.g_00135	Praa.g_01817
OG0000340	Prab	Syab.g_00135	Prab.g_01842
OG0000340	Prac	Syab.g_00135	Prac.g_00026
OG0000340	Prad	Syab.g_00135	Prad.g_00766, Prad.g_01294
OG0000340	Prae	Syab.g_00135	Prae.g_01800
OG0000340	Prai	Syab.g_00135	Prai.g_01823
OG0000340	Pran	Syab.g_00135	Pran.g_01145
OG0000340	Prao	Syab.g_00135	Prao.g_01728
OG0000340	Praq	Syab.g_00135	Praq.g_00748
OG0000340	Prar	Syab.g_00135	Prar.g_00638
OG0000340	Pras	Syab.g_00135	Pras.g_00728
OG0000340	Prau	Syab.g_00135	Prau.g_01910
OG0000340	Prav	Syab.g_00135	Prav.g_00674
OG0000340	Prax	Syab.g_00135	Prax.g_01379
OG0000340	Pray	Syab.g_00135	Pray.g_01348
OG0000340	Praz	Syab.g_00135	Praz.g_00221
OG0000340	Prba	Syab.g_00135	Prba.g_00752
OG0000340	Prbd	Syab.g_00135	Prbd.g_01350
OG0000340	Prbi	Syab.g_00135	Prbi.g_01979
OG0000340	Syaq	Syab.g_00135	Syaq.g_01005
OG0000340	Syat	Syab.g_00135	Syat.g_02165
OG0000340	Prag	Syab.g_00135	Prag.g_01845
OG0000340	Praw	Syab.g_00135	Praw.g_00055
OG0000340	Syag	Syab.g_00135	Syag.g_02416
OG0000340	Syak	Syab.g_00135	Syak.g_01626
OG0000340	Syal	Syab.g_00135	Syal.g_01434
OG0000341	Prab	Syab.g_00157, Syab.g_00133	Prab.g_01844
OG0000341	Pran	Syab.g_00157, Syab.g_00133	Pran.g_01147
OG0000341	Prai	Syab.g_00157, Syab.g_00133	Prai.g_01825
OG0000341	Prac	Syab.g_00157, Syab.g_00133	Prac.g_00028
OG0000341	Praq	Syab.g_00157, Syab.g_00133	Praq.g_00750
OG0000341	Prar	Syab.g_00157, Syab.g_00133	Prar.g_00640
OG0000341	Prag	Syab.g_00157, Syab.g_00133	Prag.g_01847
OG0000341	Praw	Syab.g_00157, Syab.g_00133	Praw.g_00053
OG0000341	Prav	Syab.g_00157, Syab.g_00133	Prav.g_00676
OG0000341	Prao	Syab.g_00157, Syab.g_00133	Prao.g_01730
OG0000341	Pras	Syab.g_00157, Syab.g_00133	Pras.g_00730
OG0000341	Prau	Syab.g_00157, Syab.g_00133	Prau.g_01912
OG0000341	Prad	Syab.g_00157, Syab.g_00133	Prad.g_00764
OG0000341	Praa	Syab.g_00157, Syab.g_00133	Praa.g_01819
OG0000341	Prax	Syab.g_00157, Syab.g_00133	Prax.g_01381
OG0000341	Pray	Syab.g_00157, Syab.g_00133	Pray.g_01350
OG0000341	Praz	Syab.g_00157, Syab.g_00133	Praz.g_00219
OG0000341	Prba	Syab.g_00157, Syab.g_00133	Prba.g_00754
OG0000341	Prae	Syab.g_00157, Syab.g_00133	Prae.g_01802
OG0000341	Prbd	Syab.g_00157, Syab.g_00133	Prbd.g_01348
OG0000341	Prbi	Syab.g_00157, Syab.g_00133	Prbi.g_01981
OG0000341	Prak	Syab.g_00157, Syab.g_00133	Prak.g_01828
OG0000341	Prap	Syab.g_00157, Syab.g_00133	Prap.g_01594
OG0000341	Prbe	Syab.g_00157, Syab.g_00133	Prbe.g_00788
OG0000341	Prbf	Syab.g_00157, Syab.g_00133	Prbf.g_00510
OG0000341	Prbg	Syab.g_00157, Syab.g_00133	Prbg.g_01833
OG0000341	Prbn	Syab.g_00157, Syab.g_00133	Prbn.g_01010
OG0000341	Pram	Syab.g_00157, Syab.g_00133	Pram.g_01819
OG0000341	Prbh	Syab.g_00157, Syab.g_00133	Prbh.g_01595
OG0000341	Pral	Syab.g_00157, Syab.g_00133	Pral.g_00291
OG0000341	Prat	Syab.g_00157, Syab.g_00133	Prat.g_01773
OG0000341	Prbm	Syab.g_00157, Syab.g_00133	Prbm.g_02081
OG0000341	Prbc	Syab.g_00157, Syab.g_00133	Prbc.g_00224
OG0000341	Praj	Syab.g_00157, Syab.g_00133	Praj.g_01999
OG0000341	Prbb	Syab.g_00157, Syab.g_00133	Prbb.g_02048
OG0000341	Prbj	Syab.g_00157, Syab.g_00133	Prbj.g_01518
OG0000341	Prbk	Syab.g_00157, Syab.g_00133	Prbk.g_00530
OG0000341	Prbl	Syab.g_00157, Syab.g_00133	Prbl.g_00839
OG0000341	Praf	Syab.g_00157, Syab.g_00133	Praf.g_02398
OG0000341	Prah	Syab.g_00157, Syab.g_00133	Prah.g_02246
OG0000341	Syan	Syab.g_00157, Syab.g_00133	Syan.g_01921
OG0000341	Syao	Syab.g_00157, Syab.g_00133	Syao.g_02131
OG0000341	Syar	Syab.g_00157, Syab.g_00133	Syar.g_00249
OG0000341	Syat	Syab.g_00157, Syab.g_00133	Syat.g_02167
OG0000341	Syap	Syab.g_00157, Syab.g_00133	Syap.g_01079
OG0000341	Syas	Syab.g_00157, Syab.g_00133	Syas.g_02181
OG0000341	Syac	Syab.g_00157, Syab.g_00133	Syac.g_00176
OG0000341	Syah	Syab.g_00157, Syab.g_00133	Syah.g_00208
OG0000341	Syaa	Syab.g_00157, Syab.g_00133	Syaa.g_00142
OG0000341	Syam	Syab.g_00157, Syab.g_00133	Syam.g_00135
OG0000341	Syai	Syab.g_00157, Syab.g_00133	Syai.g_00131
OG0000341	Syaf	Syab.g_00157, Syab.g_00133	Syaf.g_00368
OG0000341	Syad	Syab.g_00157, Syab.g_00133	Syad.g_00368
OG0000341	Syaj	Syab.g_00157, Syab.g_00133	Syaj.g_02441
OG0000341	Syae	Syab.g_00157, Syab.g_00133	Syae.g_01853
OG0000341	Syak	Syab.g_00133	Syak.g_01628
OG0000341	Syaq	Syab.g_00133	Syaq.g_01007
OG0000341	Syag	Syab.g_00133	Syag.g_02414
OG0000341	Syal	Syab.g_00133	Syal.g_01436
OG0000342	Prab	Syab.g_00132	Prab.g_01845
OG0000342	Pran	Syab.g_00132	Pran.g_01148
OG0000342	Prai	Syab.g_00132	Prai.g_01826
OG0000342	Prav	Syab.g_00132	Prav.g_00677
OG0000342	Prac	Syab.g_00132	Prac.g_00029
OG0000342	Praq	Syab.g_00132	Praq.g_00751
OG0000342	Prar	Syab.g_00132	Prar.g_00641
OG0000342	Prag	Syab.g_00132	Prag.g_01848
OG0000342	Praw	Syab.g_00132	Praw.g_00052
OG0000342	Prbi	Syab.g_00132	Prbi.g_01982
OG0000342	Prad	Syab.g_00132	Prad.g_00763
OG0000342	Praa	Syab.g_00132	Praa.g_01820
OG0000342	Prbd	Syab.g_00132	Prbd.g_01347
OG0000342	Pras	Syab.g_00132	Pras.g_00731
OG0000342	Prau	Syab.g_00132	Prau.g_01913
OG0000342	Pray	Syab.g_00132	Pray.g_01351
OG0000342	Praz	Syab.g_00132	Praz.g_00218
OG0000342	Prba	Syab.g_00132	Prba.g_00755
OG0000342	Prae	Syab.g_00132	Prae.g_01803
OG0000342	Prao	Syab.g_00132	Prao.g_01731
OG0000342	Prax	Syab.g_00132	Prax.g_01382
OG0000342	Prak	Syab.g_00132	Prak.g_01829
OG0000342	Prap	Syab.g_00132	Prap.g_01593
OG0000342	Prbe	Syab.g_00132	Prbe.g_00787
OG0000342	Prbf	Syab.g_00132	Prbf.g_00509
OG0000342	Prbg	Syab.g_00132	Prbg.g_01834
OG0000342	Prbn	Syab.g_00132	Prbn.g_01009
OG0000342	Pram	Syab.g_00132	Pram.g_01820
OG0000342	Prbh	Syab.g_00132	Prbh.g_01594
OG0000342	Pral	Syab.g_00132	Pral.g_00292
OG0000342	Prat	Syab.g_00132	Prat.g_01775
OG0000342	Prbm	Syab.g_00132	Prbm.g_02082
OG0000342	Prbb	Syab.g_00132	Prbb.g_02049
OG0000342	Praj	Syab.g_00132	Praj.g_02000
OG0000342	Prbc	Syab.g_00132	Prbc.g_00223
OG0000342	Prbj	Syab.g_00132	Prbj.g_01519
OG0000342	Prbk	Syab.g_00132	Prbk.g_00531
OG0000342	Prbl	Syab.g_00132	Prbl.g_00838
OG0000342	Praf	Syab.g_00132	Praf.g_02399
OG0000342	Prah	Syab.g_00132	Prah.g_02247
OG0000342	Syat	Syab.g_00132	Syat.g_02168
OG0000342	Syar	Syab.g_00132	Syar.g_00250
OG0000342	Syap	Syab.g_00132	Syap.g_01080, Syap.g_02477
OG0000342	Syas	Syab.g_00132	Syas.g_02180
OG0000342	Syan	Syab.g_00132	Syan.g_01920
OG0000342	Syao	Syab.g_00132	Syao.g_02132
OG0000342	Syaq	Syab.g_00132	Syaq.g_01008
OG0000342	Syac	Syab.g_00132	Syac.g_00175
OG0000342	Syah	Syab.g_00132	Syah.g_00209
OG0000342	Syam	Syab.g_00132	Syam.g_00134
OG0000342	Syai	Syab.g_00132	Syai.g_00130
OG0000342	Syaf	Syab.g_00132	Syaf.g_00369
OG0000342	Syag	Syab.g_00132	Syag.g_02413
OG0000342	Syak	Syab.g_00132	Syak.g_01629
OG0000342	Syae	Syab.g_00132	Syae.g_01852
OG0000342	Syaa	Syab.g_00132	Syaa.g_00141
OG0000342	Syaj	Syab.g_00132	Syaj.g_02440
OG0000342	Syad	Syab.g_00132	Syad.g_00367
OG0000342	Syal	Syab.g_00132	Syal.g_01437
OG0000343	Prab	Syab.g_00131	Prab.g_01846
OG0000343	Pran	Syab.g_00131	Pran.g_01149
OG0000343	Prai	Syab.g_00131	Prai.g_01827
OG0000343	Prac	Syab.g_00131	Prac.g_00030
OG0000343	Praq	Syab.g_00131	Praq.g_00752
OG0000343	Prar	Syab.g_00131	Prar.g_00642
OG0000343	Prad	Syab.g_00131	Prad.g_00762
OG0000343	Prae	Syab.g_00131	Prae.g_01804
OG0000343	Prax	Syab.g_00131	Prax.g_01383
OG0000343	Pras	Syab.g_00131	Pras.g_00732
OG0000343	Prau	Syab.g_00131	Prau.g_01914
OG0000343	Prbd	Syab.g_00131	Prbd.g_01346
OG0000343	Prao	Syab.g_00131	Prao.g_01732
OG0000343	Praa	Syab.g_00131	Praa.g_01821
OG0000343	Prbi	Syab.g_00131	Prbi.g_01983
OG0000343	Pray	Syab.g_00131	Pray.g_01352
OG0000343	Praz	Syab.g_00131	Praz.g_00217
OG0000343	Prba	Syab.g_00131	Prba.g_00756
OG0000343	Prag	Syab.g_00131	Prag.g_01849
OG0000343	Praw	Syab.g_00131	Praw.g_00051
OG0000343	Prav	Syab.g_00131	Prav.g_00678
OG0000343	Prbm	Syab.g_00131	Prbm.g_02083
OG0000343	Praj	Syab.g_00131	Praj.g_02001
OG0000343	Prbc	Syab.g_00131	Prbc.g_00222
OG0000343	Prbb	Syab.g_00131	Prbb.g_02050
OG0000343	Prak	Syab.g_00131	Prak.g_01830
OG0000343	Prap	Syab.g_00131	Prap.g_01592
OG0000343	Prbe	Syab.g_00131	Prbe.g_00786
OG0000343	Prbf	Syab.g_00131	Prbf.g_00508
OG0000343	Prbg	Syab.g_00131	Prbg.g_01835
OG0000343	Prbn	Syab.g_00131	Prbn.g_01008
OG0000343	Pram	Syab.g_00131	Pram.g_01821
OG0000343	Prbh	Syab.g_00131	Prbh.g_01593
OG0000343	Pral	Syab.g_00131	Pral.g_00293
OG0000343	Prat	Syab.g_00131	Prat.g_01776
OG0000343	Prah	Syab.g_00131	Prah.g_00168
OG0000343	Praf	Syab.g_00131	Praf.g_00196
OG0000343	Prbj	Syab.g_00131	Prbj.g_01576
OG0000343	Prbk	Syab.g_00131	Prbk.g_00215
OG0000343	Prbl	Syab.g_00131	Prbl.g_01307
OG0000343	Syaq	Syab.g_00131	Syaq.g_01010
OG0000343	Syan	Syab.g_00131	Syan.g_01918
OG0000343	Syao	Syab.g_00131	Syao.g_02133
OG0000343	Syar	Syab.g_00131	Syar.g_00256
OG0000343	Syat	Syab.g_00131	Syat.g_02185
OG0000343	Syas	Syab.g_00131	Syas.g_02176
OG0000343	Syap	Syab.g_00131	Syap.g_01086, Syap.g_02078
OG0000343	Syag	Syab.g_00131	Syag.g_02411
OG0000343	Syam	Syab.g_00131	Syam.g_00133
OG0000343	Syaf	Syab.g_00131	Syaf.g_00370
OG0000343	Syai	Syab.g_00131	Syai.g_00129
OG0000343	Syae	Syab.g_00131	Syae.g_01848
OG0000343	Syad	Syab.g_00131	Syad.g_00366
OG0000343	Syaa	Syab.g_00131	Syaa.g_00140
OG0000343	Syak	Syab.g_00131	Syak.g_01631
OG0000343	Syaj	Syab.g_00131	Syaj.g_02437
OG0000343	Syac	Syab.g_00131	Syac.g_00174
OG0000343	Syah	Syab.g_00131	Syah.g_00231
OG0000343	Syal	Syab.g_00131	Syal.g_01441
OG0000344	Prab	Syab.g_00127, Syab.g_02424	Prab.g_01849
OG0000344	Pran	Syab.g_00127, Syab.g_02424	Pran.g_01152
OG0000344	Prai	Syab.g_00127, Syab.g_02424	Prai.g_01830
OG0000344	Pray	Syab.g_00127, Syab.g_02424	Pray.g_01355
OG0000344	Praz	Syab.g_00127, Syab.g_02424	Praz.g_00214
OG0000344	Prba	Syab.g_00127, Syab.g_02424	Prba.g_00759
OG0000344	Prad	Syab.g_00127, Syab.g_02424	Prad.g_01639
OG0000344	Prac	Syab.g_00127, Syab.g_02424	Prac.g_00033
OG0000344	Praq	Syab.g_00127, Syab.g_02424	Praq.g_00755
OG0000344	Prar	Syab.g_00127, Syab.g_02424	Prar.g_00645
OG0000344	Prbi	Syab.g_00127, Syab.g_02424	Prbi.g_01986
OG0000344	Pras	Syab.g_00127, Syab.g_02424	Pras.g_00735
OG0000344	Prau	Syab.g_00127, Syab.g_02424	Prau.g_01917
OG0000344	Prax	Syab.g_00127, Syab.g_02424	Prax.g_01386
OG0000344	Prae	Syab.g_00127, Syab.g_02424	Prae.g_01807
OG0000344	Prao	Syab.g_00127, Syab.g_02424	Prao.g_01735
OG0000344	Praa	Syab.g_00127, Syab.g_02424	Praa.g_01824
OG0000344	Prbd	Syab.g_00127, Syab.g_02424	Prbd.g_01343
OG0000344	Prag	Syab.g_00127, Syab.g_02424	Prag.g_01852
OG0000344	Praw	Syab.g_00127, Syab.g_02424	Praw.g_00048
OG0000344	Prav	Syab.g_00127, Syab.g_02424	Prav.g_00681
OG0000344	Prak	Syab.g_00127, Syab.g_02424	Prak.g_01833
OG0000344	Prap	Syab.g_00127, Syab.g_02424	Prap.g_01589
OG0000344	Prbe	Syab.g_00127, Syab.g_02424	Prbe.g_00783
OG0000344	Prbf	Syab.g_00127, Syab.g_02424	Prbf.g_00505
OG0000344	Prbg	Syab.g_00127, Syab.g_02424	Prbg.g_01838
OG0000344	Prbn	Syab.g_00127, Syab.g_02424	Prbn.g_01005
OG0000344	Pram	Syab.g_00127, Syab.g_02424	Pram.g_01824
OG0000344	Prbh	Syab.g_00127, Syab.g_02424	Prbh.g_01590
OG0000344	Pral	Syab.g_00127, Syab.g_02424	Pral.g_00296
OG0000344	Prat	Syab.g_00127, Syab.g_02424	Prat.g_01779
OG0000344	Prbb	Syab.g_00127	Prbb.g_02053
OG0000344	Prbm	Syab.g_00127	Prbm.g_02086
OG0000344	Praj	Syab.g_00127	Praj.g_02004
OG0000344	Prbc	Syab.g_00127	Prbc.g_00219
OG0000344	Prbj	Syab.g_00127	Prbj.g_01579
OG0000344	Prbk	Syab.g_00127	Prbk.g_00218
OG0000344	Prbl	Syab.g_00127	Prbl.g_01304
OG0000344	Praf	Syab.g_00127	Praf.g_00193
OG0000344	Prah	Syab.g_00127	Prah.g_00165
OG0000344	Syag	Syab.g_00127	Syag.g_02407
OG0000344	Syaq	Syab.g_00127	Syaq.g_01014
OG0000344	Syae	Syab.g_00127	Syae.g_01843
OG0000344	Syac	Syab.g_00127	Syac.g_00170
OG0000344	Syah	Syab.g_00127	Syah.g_00235
OG0000344	Syaa	Syab.g_00127	Syaa.g_00136
OG0000344	Syad	Syab.g_00127	Syad.g_00362
OG0000344	Syaj	Syab.g_00127	Syaj.g_02433
OG0000344	Syaf	Syab.g_00127	Syaf.g_00374
OG0000344	Syai	Syab.g_00127	Syai.g_00125
OG0000344	Syam	Syab.g_00127	Syam.g_00129
OG0000344	Syas	Syab.g_00127	Syas.g_02172
OG0000344	Syat	Syab.g_00127	Syat.g_02189
OG0000344	Syar	Syab.g_00127	Syar.g_00260
OG0000344	Syap	Syab.g_00127	Syap.g_01091
OG0000344	Syan	Syab.g_00127	Syan.g_01914
OG0000344	Syao	Syab.g_00127	Syao.g_02137
OG0000344	Syak	Syab.g_00127	Syak.g_01635
OG0000344	Syal	Syab.g_00127	Syal.g_01445
OG0000345	Prab	Syab.g_00117	Prab.g_01854
OG0000345	Pran	Syab.g_00117	Pran.g_01157
OG0000345	Prai	Syab.g_00117	Prai.g_01835
OG0000345	Prad	Syab.g_00117	Prad.g_01634
OG0000345	Prao	Syab.g_00117	Prao.g_01740
OG0000345	Prax	Syab.g_00117	Prax.g_01391
OG0000345	Prag	Syab.g_00117	Prag.g_01857
OG0000345	Praw	Syab.g_00117	Praw.g_00043
OG0000345	Prae	Syab.g_00117	Prae.g_01812
OG0000345	Prav	Syab.g_00117	Prav.g_00686
OG0000345	Praa	Syab.g_00117	Praa.g_01829
OG0000345	Prbi	Syab.g_00117	Prbi.g_01991
OG0000345	Prbd	Syab.g_00117	Prbd.g_01338
OG0000345	Prac	Syab.g_00117	Prac.g_00038
OG0000345	Praq	Syab.g_00117	Praq.g_00760
OG0000345	Prar	Syab.g_00117	Prar.g_00650
OG0000345	Pras	Syab.g_00117	Pras.g_00740
OG0000345	Prau	Syab.g_00117	Prau.g_01922
OG0000345	Pray	Syab.g_00117	Pray.g_01360
OG0000345	Praz	Syab.g_00117	Praz.g_00209
OG0000345	Prba	Syab.g_00117	Prba.g_00764
OG0000345	Prbm	Syab.g_00117	Prbm.g_02091
OG0000345	Praj	Syab.g_00117	Praj.g_02009
OG0000345	Prbb	Syab.g_00117	Prbb.g_02058
OG0000345	Prbc	Syab.g_00117	Prbc.g_00214
OG0000345	Pram	Syab.g_00117	Pram.g_01830
OG0000345	Prbh	Syab.g_00117	Prbh.g_01584
OG0000345	Prak	Syab.g_00117	Prak.g_01839
OG0000345	Prbe	Syab.g_00117	Prbe.g_00777
OG0000345	Prbg	Syab.g_00117	Prbg.g_01844
OG0000345	Prbn	Syab.g_00117	Prbn.g_00999
OG0000345	Prap	Syab.g_00117	Prap.g_01583
OG0000345	Prbf	Syab.g_00117	Prbf.g_00499
OG0000345	Pral	Syab.g_00117	Pral.g_00302
OG0000345	Prat	Syab.g_00117	Prat.g_01785
OG0000345	Praf	Syab.g_00117	Praf.g_00182
OG0000345	Prah	Syab.g_00117	Prah.g_00154
OG0000345	Prbj	Syab.g_00117	Prbj.g_01594
OG0000345	Prbk	Syab.g_00117	Prbk.g_00233
OG0000345	Prbl	Syab.g_00117	Prbl.g_01289
OG0000345	Syag	Syab.g_00117	Syag.g_02397
OG0000345	Syaq	Syab.g_00117	Syaq.g_01024
OG0000345	Syak	Syab.g_00117	Syak.g_01645
OG0000345	Syat	Syab.g_00117	Syat.g_02202
OG0000345	Syas	Syab.g_00117	Syas.g_02160
OG0000345	Syap	Syab.g_00117	Syap.g_01107, Syap.g_01470
OG0000345	Syan	Syab.g_00117	Syan.g_01900
OG0000345	Syao	Syab.g_00117	Syao.g_01953
OG0000345	Syar	Syab.g_00117	Syar.g_00612
OG0000345	Syae	Syab.g_00117	Syae.g_01833
OG0000345	Syad	Syab.g_00117	Syad.g_00352
OG0000345	Syaj	Syab.g_00117	Syaj.g_02421
OG0000345	Syai	Syab.g_00117	Syai.g_00115
OG0000345	Syaf	Syab.g_00117	Syaf.g_00384
OG0000345	Syam	Syab.g_00117	Syam.g_00119
OG0000345	Syaa	Syab.g_00117	Syaa.g_00127
OG0000345	Syah	Syab.g_00117	Syah.g_00246
OG0000345	Syac	Syab.g_00117	Syac.g_00160
OG0000345	Syal	Syab.g_00117	Syal.g_01455
OG0000346	Pral	Syab.g_00112	Pral.g_00306
OG0000346	Prat	Syab.g_00112	Prat.g_01789
OG0000346	Prak	Syab.g_00112	Prak.g_01843
OG0000346	Prap	Syab.g_00112	Prap.g_01579
OG0000346	Prbe	Syab.g_00112	Prbe.g_00773
OG0000346	Prbf	Syab.g_00112	Prbf.g_00495
OG0000346	Prbg	Syab.g_00112	Prbg.g_01848
OG0000346	Prbn	Syab.g_00112	Prbn.g_00995
OG0000346	Pram	Syab.g_00112	Pram.g_01834
OG0000346	Prbh	Syab.g_00112	Prbh.g_01580
OG0000346	Prab	Syab.g_00112	Prab.g_01858
OG0000346	Pran	Syab.g_00112	Pran.g_01161
OG0000346	Prai	Syab.g_00112	Prai.g_01839
OG0000346	Prav	Syab.g_00112	Prav.g_00690
OG0000346	Prae	Syab.g_00112	Prae.g_01816
OG0000346	Pray	Syab.g_00112	Pray.g_01365
OG0000346	Praz	Syab.g_00112	Praz.g_00204
OG0000346	Prba	Syab.g_00112	Prba.g_00769
OG0000346	Praa	Syab.g_00112	Praa.g_01833
OG0000346	Prbd	Syab.g_00112	Prbd.g_01334
OG0000346	Prax	Syab.g_00112	Prax.g_01395
OG0000346	Prag	Syab.g_00112	Prag.g_01862
OG0000346	Praw	Syab.g_00112	Praw.g_00038
OG0000346	Prao	Syab.g_00112	Prao.g_01744
OG0000346	Pras	Syab.g_00112	Pras.g_00744
OG0000346	Prau	Syab.g_00112	Prau.g_01926
OG0000346	Prbi	Syab.g_00112	Prbi.g_01995
OG0000346	Prad	Syab.g_00112	Prad.g_01630
OG0000346	Prac	Syab.g_00112	Prac.g_00042
OG0000346	Praq	Syab.g_00112	Praq.g_00764
OG0000346	Prar	Syab.g_00112	Prar.g_00654
OG0000346	Prbc	Syab.g_00112	Prbc.g_00210
OG0000346	Prbm	Syab.g_00112	Prbm.g_02095
OG0000346	Praj	Syab.g_00112	Praj.g_02013
OG0000346	Prbb	Syab.g_00112	Prbb.g_02062
OG0000346	Syad	Syab.g_00112	Syad.g_00347
OG0000346	Syaj	Syab.g_00112	Syaj.g_02416
OG0000346	Syaa	Syab.g_00112	Syaa.g_00122
OG0000346	Syae	Syab.g_00112	Syae.g_01828
OG0000346	Syaf	Syab.g_00112	Syaf.g_00389
OG0000346	Syac	Syab.g_00112	Syac.g_00155
OG0000346	Syah	Syab.g_00112	Syah.g_00251
OG0000346	Syam	Syab.g_00112	Syam.g_00114
OG0000346	Syai	Syab.g_00112	Syai.g_00110
OG0000346	Syaq	Syab.g_00112	Syaq.g_01029
OG0000346	Syag	Syab.g_00112	Syag.g_02392
OG0000346	Syak	Syab.g_00112	Syak.g_01651
OG0000346	Syas	Syab.g_00112	Syas.g_02155
OG0000346	Syat	Syab.g_00112	Syat.g_02207
OG0000346	Syan	Syab.g_00112	Syan.g_01895
OG0000346	Syap	Syab.g_00112	Syap.g_01113
OG0000346	Syar	Syab.g_00112	Syar.g_00607
OG0000346	Praf	Syab.g_00112	Praf.g_00177
OG0000346	Prah	Syab.g_00112	Prah.g_00149
OG0000346	Prbj	Syab.g_00112	Prbj.g_01599
OG0000346	Prbk	Syab.g_00112	Prbk.g_00238
OG0000346	Prbl	Syab.g_00112	Prbl.g_01284
OG0000346	Syao	Syab.g_00112	Syao.g_01948
OG0000346	Syal	Syab.g_00112	Syal.g_01460
OG0000347	Prab	Syab.g_00087	Prab.g_01874
OG0000347	Pran	Syab.g_00087	Pran.g_01177
OG0000347	Prai	Syab.g_00087	Prai.g_01855
OG0000347	Pray	Syab.g_00087	Pray.g_01381
OG0000347	Praz	Syab.g_00087	Praz.g_00188
OG0000347	Prba	Syab.g_00087	Prba.g_00785
OG0000347	Prav	Syab.g_00087	Prav.g_00706
OG0000347	Prag	Syab.g_00087	Prag.g_01878
OG0000347	Praw	Syab.g_00087	Praw.g_00022
OG0000347	Prad	Syab.g_00087	Prad.g_01615
OG0000347	Prbi	Syab.g_00087	Prbi.g_02011
OG0000347	Pras	Syab.g_00087	Pras.g_00761
OG0000347	Prau	Syab.g_00087	Prau.g_01942
OG0000347	Prae	Syab.g_00087	Prae.g_01832
OG0000347	Prbd	Syab.g_00087	Prbd.g_01317
OG0000347	Prax	Syab.g_00087	Prax.g_01411
OG0000347	Praa	Syab.g_00087	Praa.g_01849
OG0000347	Prac	Syab.g_00087	Prac.g_00057
