Orthogroup	Species	Praq	Orthologs
OG0000395	Prac	Praq.g_01879	Prac.g_01807
OG0000395	Prar	Praq.g_01879	Prar.g_00204
OG0000396	Prbc	Praq.g_01876	Prbc.g_00443
OG0000396	Prbb	Praq.g_01876	Prbb.g_00185
OG0000396	Praj	Praq.g_01876	Praj.g_00168
OG0000396	Prbm	Praq.g_01876	Prbm.g_00187
OG0000396	Pral	Praq.g_01876	Pral.g_00918
OG0000396	Prat	Praq.g_01876	Prat.g_00126
OG0000396	Prak	Praq.g_01876	Prak.g_00135
OG0000396	Prap	Praq.g_01876	Prap.g_01047
OG0000396	Prbe	Praq.g_01876	Prbe.g_01671
OG0000396	Prbf	Praq.g_01876	Prbf.g_01457
OG0000396	Prbg	Praq.g_01876	Prbg.g_00901
OG0000396	Prbn	Praq.g_01876	Prbn.g_01290
OG0000396	Pram	Praq.g_01876	Pram.g_00113
OG0000396	Prbh	Praq.g_01876	Prbh.g_00654
OG0000396	Prbj	Praq.g_01876	Prbj.g_01530
OG0000396	Prbk	Praq.g_01876	Prbk.g_00542
OG0000396	Prbl	Praq.g_01876	Prbl.g_00827
OG0000396	Prah	Praq.g_01876	Prah.g_02252
OG0000396	Praf	Praq.g_01876	Praf.g_02403
OG0000396	Syae	Praq.g_01876	Syae.g_01397
OG0000396	Syac	Praq.g_01876	Syac.g_00361
OG0000396	Syah	Praq.g_01876	Syah.g_00019
OG0000396	Syaa	Praq.g_01876	Syaa.g_02417
OG0000396	Syai	Praq.g_01876	Syai.g_02575
OG0000396	Syaf	Praq.g_01876	Syaf.g_00865
OG0000396	Syam	Praq.g_01876	Syam.g_02153
OG0000396	Syad	Praq.g_01876	Syad.g_02843
OG0000396	Syaj	Praq.g_01876	Syaj.g_01928
OG0000396	Syan	Praq.g_01876	Syan.g_02287
OG0000396	Syao	Praq.g_01876	Syao.g_02586
OG0000396	Syap	Praq.g_01876	Syap.g_02217
OG0000396	Syar	Praq.g_01876	Syar.g_00053
OG0000396	Syat	Praq.g_01876	Syat.g_02927
OG0000396	Syas	Praq.g_01876	Syas.g_02389
OG0000396	Syag	Praq.g_01876	Syag.g_01922
OG0000396	Syak	Praq.g_01876	Syak.g_02158
OG0000396	Syab	Praq.g_01876	Syab.g_02535
OG0000396	Syal	Praq.g_01876	Syal.g_00854
OG0000396	Syaq	Praq.g_01876	Syaq.g_01455
OG0000396	Prab	Praq.g_01876	Prab.g_00117
OG0000396	Pran	Praq.g_01876	Pran.g_00307
OG0000396	Prai	Praq.g_01876	Prai.g_00127
OG0000396	Prag	Praq.g_01876	Prag.g_00120
OG0000396	Praw	Praq.g_01876	Praw.g_01308
OG0000396	Prad	Praq.g_01876	Prad.g_01866
OG0000396	Pray	Praq.g_01876	Pray.g_00162
OG0000396	Praz	Praq.g_01876	Praz.g_00487
OG0000396	Prba	Praq.g_01876	Prba.g_01915
OG0000396	Prbd	Praq.g_01876	Prbd.g_01116
OG0000396	Prae	Praq.g_01876	Prae.g_00127
OG0000396	Prao	Praq.g_01876	Prao.g_00266
OG0000396	Prav	Praq.g_01876	Prav.g_00192
OG0000396	Prbi	Praq.g_01876	Prbi.g_00135
OG0000396	Praa	Praq.g_01876	Praa.g_00127
OG0000396	Prax	Praq.g_01876	Prax.g_01091
OG0000396	Pras	Praq.g_01876	Pras.g_00978
OG0000396	Prau	Praq.g_01876	Prau.g_00128
OG0000396	Prac	Praq.g_01876	Prac.g_01804
OG0000396	Prar	Praq.g_01876	Prar.g_00201
OG0000397	Praj	Praq.g_01874	Praj.g_00170
OG0000397	Prbb	Praq.g_01874	Prbb.g_00187
OG0000397	Prbc	Praq.g_01874	Prbc.g_00441
OG0000397	Prbm	Praq.g_01874	Prbm.g_00189
OG0000397	Pral	Praq.g_01874	Pral.g_00916
OG0000397	Prak	Praq.g_01874	Prak.g_00137
OG0000397	Prap	Praq.g_01874	Prap.g_01045
OG0000397	Prbe	Praq.g_01874	Prbe.g_01673
OG0000397	Prbf	Praq.g_01874	Prbf.g_01459
OG0000397	Prbg	Praq.g_01874	Prbg.g_00903
OG0000397	Prbn	Praq.g_01874	Prbn.g_01288
OG0000397	Pram	Praq.g_01874	Pram.g_00115
OG0000397	Prbh	Praq.g_01874	Prbh.g_00652
OG0000397	Prat	Praq.g_01874	Prat.g_00128
OG0000397	Syab	Praq.g_01874	Syab.g_02537
OG0000397	Syal	Praq.g_01874	Syal.g_00857
OG0000397	Syag	Praq.g_01874	Syag.g_01924
OG0000397	Praf	Praq.g_01874	Praf.g_02405
OG0000397	Prbj	Praq.g_01874	Prbj.g_01532
OG0000397	Prbk	Praq.g_01874	Prbk.g_00544
OG0000397	Prbl	Praq.g_01874	Prbl.g_00825
OG0000397	Prah	Praq.g_01874	Prah.g_02254
OG0000397	Syaq	Praq.g_01874	Syaq.g_01453
OG0000397	Syaf	Praq.g_01874	Syaf.g_00863
OG0000397	Syam	Praq.g_01874	Syam.g_02160
OG0000397	Syai	Praq.g_01874	Syai.g_02577
OG0000397	Syae	Praq.g_01874	Syae.g_01400
OG0000397	Syac	Praq.g_01874	Syac.g_00359
OG0000397	Syah	Praq.g_01874	Syah.g_00021
OG0000397	Syad	Praq.g_01874	Syad.g_02845
OG0000397	Syaj	Praq.g_01874	Syaj.g_01930
OG0000397	Syaa	Praq.g_01874	Syaa.g_02419
OG0000397	Syak	Praq.g_01874	Syak.g_02156
OG0000397	Syat	Praq.g_01874	Syat.g_02925
OG0000397	Syap	Praq.g_01874	Syap.g_02215
OG0000397	Syas	Praq.g_01874	Syas.g_02387
OG0000397	Syar	Praq.g_01874	Syar.g_00055
OG0000397	Syan	Praq.g_01874	Syan.g_02285
OG0000397	Syao	Praq.g_01874	Syao.g_02542
OG0000397	Prab	Praq.g_01874	Prab.g_00119
OG0000397	Pran	Praq.g_01874	Pran.g_00305
OG0000397	Prai	Praq.g_01874	Prai.g_00129
OG0000397	Pray	Praq.g_01874	Pray.g_00160
OG0000397	Praz	Praq.g_01874	Praz.g_00489
OG0000397	Prba	Praq.g_01874	Prba.g_01917
OG0000397	Prad	Praq.g_01874	Prad.g_01864
OG0000397	Prax	Praq.g_01874	Prax.g_01089
OG0000397	Pras	Praq.g_01874	Pras.g_00980
OG0000397	Prau	Praq.g_01874	Prau.g_00130
OG0000397	Prbd	Praq.g_01874	Prbd.g_01114
OG0000397	Praa	Praq.g_01874	Praa.g_00129
OG0000397	Prbi	Praq.g_01874	Prbi.g_00137
OG0000397	Prao	Praq.g_01874	Prao.g_00268
OG0000397	Prae	Praq.g_01874	Prae.g_00129
OG0000397	Prav	Praq.g_01874	Prav.g_00194
OG0000397	Prag	Praq.g_01874	Prag.g_00122
OG0000397	Praw	Praq.g_01874	Praw.g_01306
OG0000397	Prac	Praq.g_01874	Prac.g_01802
OG0000397	Prar	Praq.g_01874	Prar.g_00199
OG0000398	Prak	Praq.g_01872	Prak.g_00140
OG0000398	Prap	Praq.g_01872	Prap.g_01042
OG0000398	Prbe	Praq.g_01872	Prbe.g_01676
OG0000398	Prbf	Praq.g_01872	Prbf.g_01462
OG0000398	Prbg	Praq.g_01872	Prbg.g_00906
OG0000398	Prbn	Praq.g_01872	Prbn.g_01285
OG0000398	Pram	Praq.g_01872	Pram.g_00118
OG0000398	Prbh	Praq.g_01872	Prbh.g_00649
OG0000398	Pral	Praq.g_01872	Pral.g_00913
OG0000398	Prat	Praq.g_01872	Prat.g_00131
OG0000398	Praj	Praq.g_01872	Praj.g_00173
OG0000398	Prbm	Praq.g_01872	Prbm.g_00192
OG0000398	Prbb	Praq.g_01872	Prbb.g_00190
OG0000398	Prbc	Praq.g_01872	Prbc.g_00438
OG0000398	Prbj	Praq.g_01872	Prbj.g_01537
OG0000398	Prbk	Praq.g_01872	Prbk.g_00549
OG0000398	Prbl	Praq.g_01872	Prbl.g_00820
OG0000398	Praf	Praq.g_01872	Praf.g_02410
OG0000398	Prah	Praq.g_01872	Prah.g_02259
OG0000398	Syag	Praq.g_01872	Syag.g_01929
OG0000398	Syaf	Praq.g_01872	Syaf.g_00858
OG0000398	Syai	Praq.g_01872	Syai.g_02582
OG0000398	Syam	Praq.g_01872	Syam.g_02165
OG0000398	Syae	Praq.g_01872	Syae.g_01405
OG0000398	Syak	Praq.g_01872	Syak.g_02151
OG0000398	Syac	Praq.g_01872	Syac.g_00354
OG0000398	Syah	Praq.g_01872	Syah.g_00027
OG0000398	Syaa	Praq.g_01872	Syaa.g_02424
OG0000398	Syaq	Praq.g_01872	Syaq.g_01448
OG0000398	Syad	Praq.g_01872	Syad.g_02850
OG0000398	Syaj	Praq.g_01872	Syaj.g_01935
OG0000398	Syar	Praq.g_01872	Syar.g_00060
OG0000398	Syat	Praq.g_01872	Syat.g_02920
OG0000398	Syap	Praq.g_01872	Syap.g_02211
OG0000398	Syas	Praq.g_01872	Syas.g_02382
OG0000398	Syan	Praq.g_01872	Syan.g_02279
OG0000398	Syao	Praq.g_01872	Syao.g_02547
OG0000398	Syab	Praq.g_01872	Syab.g_02542
OG0000398	Syal	Praq.g_01872	Syal.g_00862
OG0000398	Prao	Praq.g_01872	Prao.g_00270
OG0000398	Prab	Praq.g_01872	Prab.g_00121
OG0000398	Pran	Praq.g_01872	Pran.g_00303
OG0000398	Prai	Praq.g_01872	Prai.g_00131
OG0000398	Prav	Praq.g_01872	Prav.g_00196
OG0000398	Prad	Praq.g_01872	Prad.g_01862
OG0000398	Pray	Praq.g_01872	Pray.g_00158
OG0000398	Praz	Praq.g_01872	Praz.g_00491
OG0000398	Prba	Praq.g_01872	Prba.g_01919
OG0000398	Prbi	Praq.g_01872	Prbi.g_00139
OG0000398	Prau	Praq.g_01872	Prau.g_00132
OG0000398	Pras	Praq.g_01872	Pras.g_00982
OG0000398	Praa	Praq.g_01872	Praa.g_00131
OG0000398	Prax	Praq.g_01872	Prax.g_01087
OG0000398	Prbd	Praq.g_01872	Prbd.g_01112
OG0000398	Prae	Praq.g_01872	Prae.g_00131
OG0000398	Prag	Praq.g_01872	Prag.g_00124
OG0000398	Praw	Praq.g_01872	Praw.g_01304
OG0000398	Prac	Praq.g_01872	Prac.g_01800
OG0000398	Prar	Praq.g_01872	Prar.g_00197
OG0000399	Praj	Praq.g_01871	Praj.g_00174
OG0000399	Prbm	Praq.g_01871	Prbm.g_00193
OG0000399	Prbb	Praq.g_01871	Prbb.g_00191
OG0000399	Prbc	Praq.g_01871	Prbc.g_00437
OG0000399	Prak	Praq.g_01871	Prak.g_00141
OG0000399	Prap	Praq.g_01871	Prap.g_01041
OG0000399	Prbe	Praq.g_01871	Prbe.g_01677
OG0000399	Prbf	Praq.g_01871	Prbf.g_01463
OG0000399	Prbg	Praq.g_01871	Prbg.g_00907
OG0000399	Prbn	Praq.g_01871	Prbn.g_01284
OG0000399	Pram	Praq.g_01871	Pram.g_00119
OG0000399	Prbh	Praq.g_01871	Prbh.g_00648
OG0000399	Pral	Praq.g_01871	Pral.g_00912
OG0000399	Prat	Praq.g_01871	Prat.g_00132
OG0000399	Praf	Praq.g_01871	Praf.g_02411
OG0000399	Prah	Praq.g_01871	Prah.g_02260
OG0000399	Prbj	Praq.g_01871	Prbj.g_01538
OG0000399	Prbk	Praq.g_01871	Prbk.g_00550
OG0000399	Prbl	Praq.g_01871	Prbl.g_00819
OG0000399	Syas	Praq.g_01871	Syas.g_02381
OG0000399	Syap	Praq.g_01871	Syap.g_02210
OG0000399	Syan	Praq.g_01871	Syan.g_02278
OG0000399	Syao	Praq.g_01871	Syao.g_02548
OG0000399	Syar	Praq.g_01871	Syar.g_00061
OG0000399	Syat	Praq.g_01871	Syat.g_02919
OG0000399	Syag	Praq.g_01871	Syag.g_01930
OG0000399	Syab	Praq.g_01871	Syab.g_02543
OG0000399	Syal	Praq.g_01871	Syal.g_00863
OG0000399	Syaq	Praq.g_01871	Syaq.g_01447
OG0000399	Syak	Praq.g_01871	Syak.g_02150
OG0000399	Syaj	Praq.g_01871	Syaj.g_01936
OG0000399	Syac	Praq.g_01871	Syac.g_00353
OG0000399	Syah	Praq.g_01871	Syah.g_00028
OG0000399	Syaa	Praq.g_01871	Syaa.g_02425
OG0000399	Syaf	Praq.g_01871	Syaf.g_00857
OG0000399	Syai	Praq.g_01871	Syai.g_02583
OG0000399	Syad	Praq.g_01871	Syad.g_02851
OG0000399	Syam	Praq.g_01871	Syam.g_02166
OG0000399	Syae	Praq.g_01871	Syae.g_01406
OG0000399	Prab	Praq.g_01871	Prab.g_00122
OG0000399	Pran	Praq.g_01871	Pran.g_00302
OG0000399	Prai	Praq.g_01871	Prai.g_00132
OG0000399	Prag	Praq.g_01871	Prag.g_00125
OG0000399	Praw	Praq.g_01871	Praw.g_01303
OG0000399	Prav	Praq.g_01871	Prav.g_00197
OG0000399	Prad	Praq.g_01871	Prad.g_01861
OG0000399	Praa	Praq.g_01871	Praa.g_00132
OG0000399	Prax	Praq.g_01871	Prax.g_01086
OG0000399	Prae	Praq.g_01871	Prae.g_00132
OG0000399	Pras	Praq.g_01871	Pras.g_00983
OG0000399	Prau	Praq.g_01871	Prau.g_00133
OG0000399	Prbi	Praq.g_01871	Prbi.g_00140
OG0000399	Prbd	Praq.g_01871	Prbd.g_01111
OG0000399	Prao	Praq.g_01871	Prao.g_00271
OG0000399	Pray	Praq.g_01871	Pray.g_00157
OG0000399	Praz	Praq.g_01871	Praz.g_00492
OG0000399	Prba	Praq.g_01871	Prba.g_01920
OG0000399	Prac	Praq.g_01871	Prac.g_01799
OG0000399	Prar	Praq.g_01871	Prar.g_00196
OG0000400	Praj	Praq.g_01870	Praj.g_00175
OG0000400	Prbm	Praq.g_01870	Prbm.g_00194
OG0000400	Prbb	Praq.g_01870	Prbb.g_00192
OG0000400	Prbc	Praq.g_01870	Prbc.g_00436
OG0000400	Pral	Praq.g_01870	Pral.g_00911
OG0000400	Prat	Praq.g_01870	Prat.g_00133
OG0000400	Syae	Praq.g_01870	Syae.g_01407
OG0000400	Syaf	Praq.g_01870	Syaf.g_00856
OG0000400	Syaa	Praq.g_01870	Syaa.g_02426
OG0000400	Syai	Praq.g_01870	Syai.g_02584
OG0000400	Syam	Praq.g_01870	Syam.g_02167
OG0000400	Syak	Praq.g_01870	Syak.g_02149
OG0000400	Syac	Praq.g_01870	Syac.g_00352
OG0000400	Syah	Praq.g_01870	Syah.g_00029
OG0000400	Syad	Praq.g_01870	Syad.g_02852
OG0000400	Syaj	Praq.g_01870	Syaj.g_01937
OG0000400	Prbj	Praq.g_01870	Prbj.g_01539
OG0000400	Prbk	Praq.g_01870	Prbk.g_00551
OG0000400	Prbl	Praq.g_01870	Prbl.g_00818
OG0000400	Praf	Praq.g_01870	Praf.g_02412
OG0000400	Prah	Praq.g_01870	Prah.g_02261
OG0000400	Syab	Praq.g_01870	Syab.g_02544
OG0000400	Syal	Praq.g_01870	Syal.g_00864
OG0000400	Syag	Praq.g_01870	Syag.g_01931
OG0000400	Syaq	Praq.g_01870	Syaq.g_01446
OG0000400	Syap	Praq.g_01870	Syap.g_02209
OG0000400	Syas	Praq.g_01870	Syas.g_02380
OG0000400	Syat	Praq.g_01870	Syat.g_02918
OG0000400	Syar	Praq.g_01870	Syar.g_00062
OG0000400	Syan	Praq.g_01870	Syan.g_02277
OG0000400	Syao	Praq.g_01870	Syao.g_02549
OG0000400	Prak	Praq.g_01870	Prak.g_00142
OG0000400	Prap	Praq.g_01870	Prap.g_01040
OG0000400	Prbe	Praq.g_01870	Prbe.g_01678
OG0000400	Prbf	Praq.g_01870	Prbf.g_01464
OG0000400	Prbg	Praq.g_01870	Prbg.g_00908
OG0000400	Prbn	Praq.g_01870	Prbn.g_01283
OG0000400	Pram	Praq.g_01870	Pram.g_00120
OG0000400	Prbh	Praq.g_01870	Prbh.g_00647
OG0000400	Prai	Praq.g_01870	Prai.g_00133
OG0000400	Prab	Praq.g_01870	Prab.g_00123
OG0000400	Pran	Praq.g_01870	Pran.g_00301
OG0000400	Prag	Praq.g_01870	Prag.g_00126
OG0000400	Praw	Praq.g_01870	Praw.g_01302
OG0000400	Prav	Praq.g_01870	Prav.g_00198
OG0000400	Pray	Praq.g_01870	Pray.g_00156
OG0000400	Praz	Praq.g_01870	Praz.g_00493
OG0000400	Prba	Praq.g_01870	Prba.g_01921
OG0000400	Prad	Praq.g_01870	Prad.g_01860
OG0000400	Prao	Praq.g_01870	Prao.g_00272
OG0000400	Pras	Praq.g_01870	Pras.g_00984
OG0000400	Prau	Praq.g_01870	Prau.g_00134
OG0000400	Prae	Praq.g_01870	Prae.g_00133
OG0000400	Praa	Praq.g_01870	Praa.g_00133
OG0000400	Prax	Praq.g_01870	Prax.g_01085
OG0000400	Prbd	Praq.g_01870	Prbd.g_01110
OG0000400	Prbi	Praq.g_01870	Prbi.g_00141
OG0000400	Prac	Praq.g_01870	Prac.g_01798
OG0000400	Prar	Praq.g_01870	Prar.g_00195
OG0000401	Prbb	Praq.g_01869	Prbb.g_00193
OG0000401	Praj	Praq.g_01869	Praj.g_00176
OG0000401	Prbm	Praq.g_01869	Prbm.g_00195
OG0000401	Prbc	Praq.g_01869	Prbc.g_00435
OG0000401	Prah	Praq.g_01869	Prah.g_02262
OG0000401	Prbj	Praq.g_01869	Prbj.g_01540
OG0000401	Prbk	Praq.g_01869	Prbk.g_00552
OG0000401	Prbl	Praq.g_01869	Prbl.g_00817
OG0000401	Praf	Praq.g_01869	Praf.g_02413
OG0000401	Syat	Praq.g_01869	Syat.g_02917
OG0000401	Syas	Praq.g_01869	Syas.g_02379
OG0000401	Syan	Praq.g_01869	Syan.g_02274
OG0000401	Syao	Praq.g_01869	Syao.g_02550
OG0000401	Syap	Praq.g_01869	Syap.g_02208
OG0000401	Syar	Praq.g_01869	Syar.g_00063
OG0000401	Syae	Praq.g_01869	Syae.g_01408
OG0000401	Syaa	Praq.g_01869	Syaa.g_02427
OG0000401	Syad	Praq.g_01869	Syad.g_02853
OG0000401	Syaj	Praq.g_01869	Syaj.g_01938
OG0000401	Syac	Praq.g_01869	Syac.g_00351
OG0000401	Syah	Praq.g_01869	Syah.g_00030
OG0000401	Syaf	Praq.g_01869	Syaf.g_00855
OG0000401	Syam	Praq.g_01869	Syam.g_02168
OG0000401	Syai	Praq.g_01869	Syai.g_02585
OG0000401	Syag	Praq.g_01869	Syag.g_01932
OG0000401	Syaq	Praq.g_01869	Syaq.g_01445
OG0000401	Syak	Praq.g_01869	Syak.g_02148
OG0000401	Syab	Praq.g_01869	Syab.g_02545
OG0000401	Syal	Praq.g_01869	Syal.g_00865
OG0000401	Prak	Praq.g_01869	Prak.g_00143
OG0000401	Prap	Praq.g_01869	Prap.g_01039
OG0000401	Prbe	Praq.g_01869	Prbe.g_01679
OG0000401	Prbf	Praq.g_01869	Prbf.g_01465
OG0000401	Prbg	Praq.g_01869	Prbg.g_00909
OG0000401	Prbn	Praq.g_01869	Prbn.g_01282
OG0000401	Pram	Praq.g_01869	Pram.g_00121
OG0000401	Prbh	Praq.g_01869	Prbh.g_00646
OG0000401	Pral	Praq.g_01869	Pral.g_00910
OG0000401	Prat	Praq.g_01869	Prat.g_00134
OG0000401	Prab	Praq.g_01869	Prab.g_00124
OG0000401	Pran	Praq.g_01869	Pran.g_00300
OG0000401	Prai	Praq.g_01869	Prai.g_00134
OG0000401	Prag	Praq.g_01869	Prag.g_00127
OG0000401	Praw	Praq.g_01869	Praw.g_01301
OG0000401	Pray	Praq.g_01869	Pray.g_00155
OG0000401	Praz	Praq.g_01869	Praz.g_00494
OG0000401	Prba	Praq.g_01869	Prba.g_01922
OG0000401	Prav	Praq.g_01869	Prav.g_00199
OG0000401	Prad	Praq.g_01869	Prad.g_01859
OG0000401	Prao	Praq.g_01869	Prao.g_00273
OG0000401	Prax	Praq.g_01869	Prax.g_01084
OG0000401	Pras	Praq.g_01869	Pras.g_00985
OG0000401	Prbd	Praq.g_01869	Prbd.g_01109
OG0000401	Prae	Praq.g_01869	Prae.g_00134
OG0000401	Praa	Praq.g_01869	Praa.g_00134
OG0000401	Prau	Praq.g_01869	Prau.g_00135
OG0000401	Prbi	Praq.g_01869	Prbi.g_00142
OG0000401	Prac	Praq.g_01869	Prac.g_01797
OG0000401	Prar	Praq.g_01869	Prar.g_00194
OG0000402	Prbj	Praq.g_01867	Prbj.g_01542
OG0000402	Prbk	Praq.g_01867	Prbk.g_00554
OG0000402	Prbl	Praq.g_01867	Prbl.g_00815
OG0000402	Prah	Praq.g_01867	Prah.g_02264
OG0000402	Praf	Praq.g_01867	Praf.g_02415
OG0000402	Syag	Praq.g_01867	Syag.g_01934
OG0000402	Syae	Praq.g_01867	Syae.g_01410
OG0000402	Syam	Praq.g_01867	Syam.g_02171
OG0000402	Syai	Praq.g_01867	Syai.g_02588
OG0000402	Syaf	Praq.g_01867	Syaf.g_00852
OG0000402	Syaa	Praq.g_01867	Syaa.g_02429
OG0000402	Syac	Praq.g_01867	Syac.g_00348
OG0000402	Syah	Praq.g_01867	Syah.g_00033
OG0000402	Syad	Praq.g_01867	Syad.g_02855
OG0000402	Syaj	Praq.g_01867	Syaj.g_01940
OG0000402	Syar	Praq.g_01867	Syar.g_00065
OG0000402	Syat	Praq.g_01867	Syat.g_02915
OG0000402	Syap	Praq.g_01867	Syap.g_02206
OG0000402	Syan	Praq.g_01867	Syan.g_02272
OG0000402	Syao	Praq.g_01867	Syao.g_02552
OG0000402	Syas	Praq.g_01867	Syas.g_02377
OG0000402	Syak	Praq.g_01867	Syak.g_02146
OG0000402	Syab	Praq.g_01867	Syab.g_02547
OG0000402	Syal	Praq.g_01867	Syal.g_00867
OG0000402	Syaq	Praq.g_01867	Syaq.g_01443
OG0000402	Pral	Praq.g_01867	Pral.g_00450
OG0000402	Prat	Praq.g_01867	Prat.g_00601
OG0000402	Prak	Praq.g_01867	Prak.g_01035
OG0000402	Prap	Praq.g_01867	Prap.g_00319
OG0000402	Prbe	Praq.g_01867	Prbe.g_01412
OG0000402	Prbf	Praq.g_01867	Prbf.g_01055
OG0000402	Prbg	Praq.g_01867	Prbg.g_01349
OG0000402	Prbn	Praq.g_01867	Prbn.g_01356
OG0000402	Pram	Praq.g_01867	Pram.g_01001
OG0000402	Prbh	Praq.g_01867	Prbh.g_01144
OG0000402	Praj	Praq.g_01867	Praj.g_01057
OG0000402	Prbm	Praq.g_01867	Prbm.g_01096
OG0000402	Prbc	Praq.g_01867	Prbc.g_02145
OG0000402	Prbb	Praq.g_01867	Prbb.g_01101
OG0000402	Prab	Praq.g_01867	Prab.g_00126
OG0000402	Pran	Praq.g_01867	Pran.g_00298
OG0000402	Prai	Praq.g_01867	Prai.g_00136
OG0000402	Prav	Praq.g_01867	Prav.g_00201
OG0000402	Prad	Praq.g_01867	Prad.g_01857
OG0000402	Prao	Praq.g_01867	Prao.g_00274
OG0000402	Prag	Praq.g_01867	Prag.g_00129
OG0000402	Praw	Praq.g_01867	Praw.g_01299
OG0000402	Pras	Praq.g_01867	Pras.g_00987
OG0000402	Prau	Praq.g_01867	Prau.g_00137
OG0000402	Pray	Praq.g_01867	Pray.g_00153
OG0000402	Praz	Praq.g_01867	Praz.g_00496
OG0000402	Prba	Praq.g_01867	Prba.g_01924
OG0000402	Prae	Praq.g_01867	Prae.g_00136
OG0000402	Praa	Praq.g_01867	Praa.g_00136
OG0000402	Prax	Praq.g_01867	Prax.g_01082
OG0000402	Prbd	Praq.g_01867	Prbd.g_01107
OG0000402	Prbi	Praq.g_01867	Prbi.g_00144
OG0000402	Prac	Praq.g_01867	Prac.g_01795
OG0000402	Prar	Praq.g_01867	Prar.g_00192
OG0000403	Prbj	Praq.g_01866	Prbj.g_01543
OG0000403	Prbk	Praq.g_01866	Prbk.g_00555
OG0000403	Prbl	Praq.g_01866	Prbl.g_00814
OG0000403	Praf	Praq.g_01866	Praf.g_02416
OG0000403	Prah	Praq.g_01866	Prah.g_02265
OG0000403	Syad	Praq.g_01866	Syad.g_02856
OG0000403	Syaj	Praq.g_01866	Syaj.g_01941
OG0000403	Syai	Praq.g_01866	Syai.g_02589
OG0000403	Syaf	Praq.g_01866	Syaf.g_00851
OG0000403	Syam	Praq.g_01866	Syam.g_02172
OG0000403	Syac	Praq.g_01866	Syac.g_00347
OG0000403	Syah	Praq.g_01866	Syah.g_00034
OG0000403	Syae	Praq.g_01866	Syae.g_01411
OG0000403	Syaa	Praq.g_01866	Syaa.g_02430
OG0000403	Syat	Praq.g_01866	Syat.g_02914
OG0000403	Syap	Praq.g_01866	Syap.g_02205
OG0000403	Syas	Praq.g_01866	Syas.g_02376
OG0000403	Syar	Praq.g_01866	Syar.g_00066
OG0000403	Syan	Praq.g_01866	Syan.g_02271
OG0000403	Syao	Praq.g_01866	Syao.g_02553
OG0000403	Syag	Praq.g_01866	Syag.g_01935
OG0000403	Syaq	Praq.g_01866	Syaq.g_01442
OG0000403	Syak	Praq.g_01866	Syak.g_02145
OG0000403	Syab	Praq.g_01866	Syab.g_02548
OG0000403	Syal	Praq.g_01866	Syal.g_00868
OG0000403	Prak	Praq.g_01866	Prak.g_00145
OG0000403	Prap	Praq.g_01866	Prap.g_01037
OG0000403	Prbe	Praq.g_01866	Prbe.g_01681
OG0000403	Prbf	Praq.g_01866	Prbf.g_01467
OG0000403	Prbg	Praq.g_01866	Prbg.g_00911
OG0000403	Prbn	Praq.g_01866	Prbn.g_01280
OG0000403	Pram	Praq.g_01866	Pram.g_00123
OG0000403	Prbh	Praq.g_01866	Prbh.g_00644
OG0000403	Pral	Praq.g_01866	Pral.g_00908
OG0000403	Prat	Praq.g_01866	Prat.g_00136
OG0000403	Prbc	Praq.g_01866	Prbc.g_00434
OG0000403	Prbb	Praq.g_01866	Prbb.g_00194
OG0000403	Praj	Praq.g_01866	Praj.g_00177
OG0000403	Prbm	Praq.g_01866	Prbm.g_00196
OG0000403	Prab	Praq.g_01866	Prab.g_00127
OG0000403	Pran	Praq.g_01866	Pran.g_00297
OG0000403	Prai	Praq.g_01866	Prai.g_00137
OG0000403	Prao	Praq.g_01866	Prao.g_00275
OG0000403	Pray	Praq.g_01866	Pray.g_00152
OG0000403	Praz	Praq.g_01866	Praz.g_00497
OG0000403	Prba	Praq.g_01866	Prba.g_01925
OG0000403	Prag	Praq.g_01866	Prag.g_00130
OG0000403	Praw	Praq.g_01866	Praw.g_01298
OG0000403	Prbd	Praq.g_01866	Prbd.g_01106
OG0000403	Prbi	Praq.g_01866	Prbi.g_00145
OG0000403	Pras	Praq.g_01866	Pras.g_00988
OG0000403	Prau	Praq.g_01866	Prau.g_00138
OG0000403	Prae	Praq.g_01866	Prae.g_00137
OG0000403	Praa	Praq.g_01866	Praa.g_00137
OG0000403	Prax	Praq.g_01866	Prax.g_01081
OG0000403	Prad	Praq.g_01866	Prad.g_01856
OG0000403	Prav	Praq.g_01866	Prav.g_00202
OG0000403	Prac	Praq.g_01866	Prac.g_01794
OG0000403	Prar	Praq.g_01866	Prar.g_00191
OG0000404	Prbc	Praq.g_01865	Prbc.g_00433
OG0000404	Prbm	Praq.g_01865	Prbm.g_00197
OG0000404	Praj	Praq.g_01865	Praj.g_00178
OG0000404	Prbb	Praq.g_01865	Prbb.g_00195
OG0000404	Pral	Praq.g_01865	Pral.g_00907
OG0000404	Prat	Praq.g_01865	Prat.g_00137
OG0000404	Syab	Praq.g_01865	Syab.g_02550
OG0000404	Syal	Praq.g_01865	Syal.g_00870
OG0000404	Syak	Praq.g_01865	Syak.g_02143
OG0000404	Syag	Praq.g_01865	Syag.g_01937
OG0000404	Syac	Praq.g_01865	Syac.g_00345
OG0000404	Syah	Praq.g_01865	Syah.g_00036
OG0000404	Syaa	Praq.g_01865	Syaa.g_02431
OG0000404	Syae	Praq.g_01865	Syae.g_01412
OG0000404	Syad	Praq.g_01865	Syad.g_02858
