Orthogroup	Species	Prbn	Orthologs
OG0000373	Pral	Prbn.g_00061	Pral.g_00746
OG0000373	Prbh	Prbn.g_00061	Prbh.g_00485
OG0000373	Pram	Prbn.g_00061	Pram.g_00282
OG0000373	Prak	Prbn.g_00061	Prak.g_00312
OG0000373	Prap	Prbn.g_00061	Prap.g_01416
OG0000373	Prbg	Prbn.g_00061	Prbg.g_00073
OG0000373	Prbe	Prbn.g_00061	Prbe.g_01848
OG0000373	Prbf	Prbn.g_00061	Prbf.g_01634
OG0000374	Praw	Prbn.g_00062	Praw.g_00840
OG0000374	Prag	Prbn.g_00062	Prag.g_00285
OG0000374	Prav	Prbn.g_00062	Prav.g_01940
OG0000374	Praq	Prbn.g_00062	Praq.g_01708
OG0000374	Prar	Prbn.g_00062	Prar.g_00293
OG0000374	Prac	Prbn.g_00062	Prac.g_01637
OG0000374	Pras	Prbn.g_00062	Pras.g_01145
OG0000374	Prau	Prbn.g_00062	Prau.g_00296
OG0000374	Prao	Prbn.g_00062	Prao.g_00431
OG0000374	Praa	Prbn.g_00062	Praa.g_00294
OG0000374	Praz	Prbn.g_00062	Praz.g_00651
OG0000374	Pray	Prbn.g_00062	Pray.g_00772
OG0000374	Prba	Prbn.g_00062	Prba.g_00510
OG0000374	Prad	Prbn.g_00062	Prad.g_01697
OG0000374	Prbd	Prbn.g_00062	Prbd.g_00945
OG0000374	Prbi	Prbn.g_00062	Prbi.g_00318
OG0000374	Prax	Prbn.g_00062	Prax.g_00881
OG0000374	Prae	Prbn.g_00062	Prae.g_00295
OG0000374	Prab	Prbn.g_00062	Prab.g_00282
OG0000374	Pran	Prbn.g_00062	Pran.g_01900
OG0000374	Prai	Prbn.g_00062	Prai.g_00307
OG0000374	Prbj	Prbn.g_00062	Prbj.g_01422
OG0000374	Prbl	Prbn.g_00062	Prbl.g_01436
OG0000374	Prbk	Prbn.g_00062	Prbk.g_00434
OG0000374	Praf	Prbn.g_00062	Praf.g_02296
OG0000374	Prah	Prbn.g_00062	Prah.g_02151
OG0000374	Prat	Prbn.g_00062	Prat.g_00302
OG0000374	Pral	Prbn.g_00062	Pral.g_00744
OG0000374	Prbm	Prbn.g_00062	Prbm.g_00350
OG0000374	Prbb	Prbn.g_00062	Prbb.g_00345
OG0000374	Prbc	Prbn.g_00062	Prbc.g_01186
OG0000374	Praj	Prbn.g_00062	Praj.g_00329
OG0000374	Pram	Prbn.g_00062	Pram.g_00283
OG0000374	Prbh	Prbn.g_00062	Prbh.g_00484
OG0000374	Prbf	Prbn.g_00062	Prbf.g_01635
OG0000374	Prbe	Prbn.g_00062	Prbe.g_01849
OG0000374	Prap	Prbn.g_00062	Prap.g_01415
OG0000374	Prbg	Prbn.g_00062	Prbg.g_00074
OG0000374	Prak	Prbn.g_00062	Prak.g_00313
OG0000375	Prbi	Prbn.g_00063	Prbi.g_00319
OG0000375	Prbd	Prbn.g_00063	Prbd.g_00944
OG0000375	Prav	Prbn.g_00063	Prav.g_01941
OG0000375	Prad	Prbn.g_00063	Prad.g_01696
OG0000375	Pray	Prbn.g_00063	Pray.g_00773
OG0000375	Praz	Prbn.g_00063	Praz.g_00652
OG0000375	Prba	Prbn.g_00063	Prba.g_00511
OG0000375	Prax	Prbn.g_00063	Prax.g_00880
OG0000375	Prae	Prbn.g_00063	Prae.g_00296
OG0000375	Praa	Prbn.g_00063	Praa.g_00295
OG0000375	Pras	Prbn.g_00063	Pras.g_01146
OG0000375	Prau	Prbn.g_00063	Prau.g_00297
OG0000375	Prao	Prbn.g_00063	Prao.g_00432
OG0000375	Prar	Prbn.g_00063	Prar.g_00292
OG0000375	Prac	Prbn.g_00063	Prac.g_01636
OG0000375	Praq	Prbn.g_00063	Praq.g_01707
OG0000375	Prag	Prbn.g_00063	Prag.g_00286
OG0000375	Praw	Prbn.g_00063	Praw.g_00839
OG0000375	Pran	Prbn.g_00063	Pran.g_01899
OG0000375	Prab	Prbn.g_00063	Prab.g_00283
OG0000375	Prai	Prbn.g_00063	Prai.g_00308
OG0000375	Prbb	Prbn.g_00063	Prbb.g_00346
OG0000375	Praj	Prbn.g_00063	Praj.g_00330
OG0000375	Prbc	Prbn.g_00063	Prbc.g_01187
OG0000375	Prbm	Prbn.g_00063	Prbm.g_00351
OG0000375	Prbk	Prbn.g_00063	Prbk.g_00435
OG0000375	Praf	Prbn.g_00063	Praf.g_02297
OG0000375	Prah	Prbn.g_00063	Prah.g_02152
OG0000375	Prbj	Prbn.g_00063	Prbj.g_01423
OG0000375	Prbl	Prbn.g_00063	Prbl.g_01435
OG0000375	Prat	Prbn.g_00063	Prat.g_00303
OG0000375	Pral	Prbn.g_00063	Pral.g_00743
OG0000375	Pram	Prbn.g_00063	Pram.g_00284
OG0000375	Prbh	Prbn.g_00063	Prbh.g_00483
OG0000375	Prap	Prbn.g_00063	Prap.g_01414
OG0000375	Prbe	Prbn.g_00063	Prbe.g_01850
OG0000375	Prbg	Prbn.g_00063	Prbg.g_00075
OG0000375	Prbf	Prbn.g_00063	Prbf.g_01636
OG0000375	Prak	Prbn.g_00063	Prak.g_00314
OG0000376	Prar	Prbn.g_00066	Prar.g_00289
OG0000376	Prac	Prbn.g_00066	Prac.g_01633
OG0000376	Praq	Prbn.g_00066	Praq.g_01704
OG0000376	Pras	Prbn.g_00066	Pras.g_01149
OG0000376	Prau	Prbn.g_00066	Prau.g_00300
OG0000376	Prav	Prbn.g_00066	Prav.g_01944
OG0000376	Praz	Prbn.g_00066	Praz.g_00655
OG0000376	Pray	Prbn.g_00066	Pray.g_00776
OG0000376	Prba	Prbn.g_00066	Prba.g_00514
OG0000376	Prao	Prbn.g_00066	Prao.g_00435
OG0000376	Prad	Prbn.g_00066	Prad.g_01693
OG0000376	Prae	Prbn.g_00066	Prae.g_00299
OG0000376	Prbd	Prbn.g_00066	Prbd.g_00941
OG0000376	Prbi	Prbn.g_00066	Prbi.g_00322
OG0000376	Praa	Prbn.g_00066	Praa.g_00298
OG0000376	Prax	Prbn.g_00066	Prax.g_00877
OG0000376	Praw	Prbn.g_00066	Praw.g_00836
OG0000376	Prag	Prbn.g_00066	Prag.g_00289
OG0000376	Pran	Prbn.g_00066	Pran.g_01896
OG0000376	Prab	Prbn.g_00066	Prab.g_00286
OG0000376	Prai	Prbn.g_00066	Prai.g_00311
OG0000376	Praj	Prbn.g_00066	Praj.g_00333
OG0000376	Prbb	Prbn.g_00066	Prbb.g_00349
OG0000376	Prbc	Prbn.g_00066	Prbc.g_01190
OG0000376	Prbm	Prbn.g_00066	Prbm.g_00354
OG0000376	Prbl	Prbn.g_00066	Prbl.g_01431
OG0000376	Prbk	Prbn.g_00066	Prbk.g_00439
OG0000376	Prbj	Prbn.g_00066	Prbj.g_01427
OG0000376	Praf	Prbn.g_00066	Praf.g_02301
OG0000376	Prah	Prbn.g_00066	Prah.g_02156
OG0000376	Pral	Prbn.g_00066	Pral.g_00740
OG0000376	Prat	Prbn.g_00066	Prat.g_00306
OG0000376	Prbh	Prbn.g_00066	Prbh.g_00480
OG0000376	Pram	Prbn.g_00066	Pram.g_00287
OG0000376	Prbe	Prbn.g_00066	Prbe.g_01853
OG0000376	Prak	Prbn.g_00066	Prak.g_00317
OG0000376	Prbg	Prbn.g_00066	Prbg.g_00078
OG0000376	Prap	Prbn.g_00066	Prap.g_01411
OG0000376	Prbf	Prbn.g_00066	Prbf.g_01639
OG0000377	Prar	Prbn.g_00067	Prar.g_00288
OG0000377	Prac	Prbn.g_00067	Prac.g_01632
OG0000377	Praq	Prbn.g_00067	Praq.g_01703
OG0000377	Prax	Prbn.g_00067	Prax.g_00876
OG0000377	Praa	Prbn.g_00067	Praa.g_00299
OG0000377	Prbi	Prbn.g_00067	Prbi.g_00323
OG0000377	Prbd	Prbn.g_00067	Prbd.g_00940
OG0000377	Prae	Prbn.g_00067	Prae.g_00300
OG0000377	Pray	Prbn.g_00067	Pray.g_00777
OG0000377	Praz	Prbn.g_00067	Praz.g_00656
OG0000377	Prba	Prbn.g_00067	Prba.g_00515
OG0000377	Prao	Prbn.g_00067	Prao.g_00436
OG0000377	Prad	Prbn.g_00067	Prad.g_01692
OG0000377	Pras	Prbn.g_00067	Pras.g_01150
OG0000377	Prau	Prbn.g_00067	Prau.g_00301
OG0000377	Prav	Prbn.g_00067	Prav.g_01945
OG0000377	Praw	Prbn.g_00067	Praw.g_00835
OG0000377	Prag	Prbn.g_00067	Prag.g_00290
OG0000377	Prai	Prbn.g_00067	Prai.g_00312
OG0000377	Pran	Prbn.g_00067	Pran.g_01895
OG0000377	Prab	Prbn.g_00067	Prab.g_00287
OG0000377	Prbb	Prbn.g_00067	Prbb.g_00350
OG0000377	Prbc	Prbn.g_00067	Prbc.g_01191
OG0000377	Praj	Prbn.g_00067	Praj.g_00334
OG0000377	Prbm	Prbn.g_00067	Prbm.g_00355
OG0000377	Prah	Prbn.g_00067	Prah.g_02157
OG0000377	Praf	Prbn.g_00067	Praf.g_02302
OG0000377	Prbl	Prbn.g_00067	Prbl.g_01428
OG0000377	Prbj	Prbn.g_00067	Prbj.g_01430
OG0000377	Prbk	Prbn.g_00067	Prbk.g_00442
OG0000377	Pral	Prbn.g_00067	Pral.g_00739
OG0000377	Prat	Prbn.g_00067	Prat.g_00307
OG0000377	Prbh	Prbn.g_00067	Prbh.g_00479
OG0000377	Pram	Prbn.g_00067	Pram.g_00288
OG0000377	Prak	Prbn.g_00067	Prak.g_00318
OG0000377	Prbg	Prbn.g_00067	Prbg.g_00079
OG0000377	Prbe	Prbn.g_00067	Prbe.g_01854
OG0000377	Prbf	Prbn.g_00067	Prbf.g_01640
OG0000377	Prap	Prbn.g_00067	Prap.g_01410
OG0000378	Prav	Prbn.g_00068	Prav.g_01946
OG0000378	Prar	Prbn.g_00068	Prar.g_00287
OG0000378	Praq	Prbn.g_00068	Praq.g_01702
OG0000378	Prac	Prbn.g_00068	Prac.g_01631
OG0000378	Prag	Prbn.g_00068	Prag.g_00291
OG0000378	Praw	Prbn.g_00068	Praw.g_00834
OG0000378	Prae	Prbn.g_00068	Prae.g_00301
OG0000378	Praz	Prbn.g_00068	Praz.g_00657
OG0000378	Pray	Prbn.g_00068	Pray.g_00778
OG0000378	Prba	Prbn.g_00068	Prba.g_00516
OG0000378	Prbd	Prbn.g_00068	Prbd.g_00939
OG0000378	Prax	Prbn.g_00068	Prax.g_00875
OG0000378	Praa	Prbn.g_00068	Praa.g_00300
OG0000378	Prbi	Prbn.g_00068	Prbi.g_00324
OG0000378	Prao	Prbn.g_00068	Prao.g_00437
OG0000378	Prau	Prbn.g_00068	Prau.g_00302
OG0000378	Pras	Prbn.g_00068	Pras.g_01151
OG0000378	Prad	Prbn.g_00068	Prad.g_01691
OG0000378	Pran	Prbn.g_00068	Pran.g_01894
OG0000378	Prab	Prbn.g_00068	Prab.g_00288
OG0000378	Prai	Prbn.g_00068	Prai.g_00313
OG0000378	Prbm	Prbn.g_00068	Prbm.g_00356
OG0000378	Praj	Prbn.g_00068	Praj.g_00335
OG0000378	Prbc	Prbn.g_00068	Prbc.g_01192
OG0000378	Prbb	Prbn.g_00068	Prbb.g_00351
OG0000378	Prah	Prbn.g_00068	Prah.g_02158
OG0000378	Praf	Prbn.g_00068	Praf.g_02303
OG0000378	Prbj	Prbn.g_00068	Prbj.g_01431
OG0000378	Prbl	Prbn.g_00068	Prbl.g_01427
OG0000378	Prbk	Prbn.g_00068	Prbk.g_00443
OG0000378	Pral	Prbn.g_00068	Pral.g_00738
OG0000378	Prat	Prbn.g_00068	Prat.g_00308
OG0000378	Prbh	Prbn.g_00068	Prbh.g_00478
OG0000378	Pram	Prbn.g_00068	Pram.g_00289
OG0000378	Prbf	Prbn.g_00068	Prbf.g_01641
OG0000378	Prak	Prbn.g_00068	Prak.g_00319
OG0000378	Prbg	Prbn.g_00068	Prbg.g_00080
OG0000378	Prap	Prbn.g_00068	Prap.g_01409
OG0000378	Prbe	Prbn.g_00068	Prbe.g_01855
OG0000379	Prbi	Prbn.g_00069	Prbi.g_00325
OG0000379	Prax	Prbn.g_00069	Prax.g_00874
OG0000379	Prbd	Prbn.g_00069	Prbd.g_00938
OG0000379	Prae	Prbn.g_00069	Prae.g_00302
OG0000379	Prba	Prbn.g_00069	Prba.g_00517
OG0000379	Prao	Prbn.g_00069	Prao.g_00438
OG0000379	Praw	Prbn.g_00069	Praw.g_00833
OG0000379	Praa	Prbn.g_00069	Praa.g_00301
OG0000379	Pray	Prbn.g_00069	Pray.g_00779
OG0000379	Praz	Prbn.g_00069	Praz.g_00658
OG0000379	Prav	Prbn.g_00069	Prav.g_01947
OG0000379	Prag	Prbn.g_00069	Prag.g_00292
OG0000379	Pras	Prbn.g_00069	Pras.g_01152
OG0000379	Prau	Prbn.g_00069	Prau.g_00303
OG0000379	Prad	Prbn.g_00069	Prad.g_01690
OG0000379	Prac	Prbn.g_00069	Prac.g_01630
OG0000379	Prar	Prbn.g_00069	Prar.g_00286
OG0000379	Praq	Prbn.g_00069	Praq.g_01701
OG0000379	Prab	Prbn.g_00069	Prab.g_00289
OG0000379	Pran	Prbn.g_00069	Pran.g_01893
OG0000379	Prai	Prbn.g_00069	Prai.g_00314
OG0000379	Prbh	Prbn.g_00069	Prbh.g_00477
OG0000379	Pram	Prbn.g_00069	Pram.g_00290
OG0000379	Prbc	Prbn.g_00069	Prbc.g_01193
OG0000379	Praj	Prbn.g_00069	Praj.g_00336
OG0000379	Prbb	Prbn.g_00069	Prbb.g_00352
OG0000379	Prbm	Prbn.g_00069	Prbm.g_00357
OG0000379	Prbj	Prbn.g_00069	Prbj.g_01432
OG0000379	Prbk	Prbn.g_00069	Prbk.g_00444
OG0000379	Prbl	Prbn.g_00069	Prbl.g_01426
OG0000379	Prah	Prbn.g_00069	Prah.g_02159
OG0000379	Praf	Prbn.g_00069	Praf.g_02304
OG0000379	Pral	Prbn.g_00069	Pral.g_00737
OG0000379	Prat	Prbn.g_00069	Prat.g_00309
OG0000379	Prbg	Prbn.g_00069	Prbg.g_00081
OG0000379	Prbf	Prbn.g_00069	Prbf.g_01642
OG0000379	Prak	Prbn.g_00069	Prak.g_00320
OG0000379	Prbe	Prbn.g_00069	Prbe.g_01856
OG0000379	Prap	Prbn.g_00069	Prap.g_01408
OG0000380	Prad	Prbn.g_00070	Prad.g_01689
OG0000380	Prab	Prbn.g_00070	Prab.g_00290
OG0000380	Pran	Prbn.g_00070	Pran.g_01892
OG0000380	Prao	Prbn.g_00070	Prao.g_00439
OG0000380	Prax	Prbn.g_00070	Prax.g_00873
OG0000380	Prbi	Prbn.g_00070	Prbi.g_00326
OG0000380	Prba	Prbn.g_00070	Prba.g_00518
OG0000380	Praz	Prbn.g_00070	Praz.g_00659
OG0000380	Pray	Prbn.g_00070	Pray.g_00780
OG0000380	Praa	Prbn.g_00070	Praa.g_00302
OG0000380	Prae	Prbn.g_00070	Prae.g_00303
OG0000380	Prbd	Prbn.g_00070	Prbd.g_00937
OG0000380	Prav	Prbn.g_00070	Prav.g_01948
OG0000380	Praw	Prbn.g_00070	Praw.g_00832
OG0000380	Prag	Prbn.g_00070	Prag.g_00293
OG0000380	Pras	Prbn.g_00070	Pras.g_01153
OG0000380	Prau	Prbn.g_00070	Prau.g_00304
OG0000380	Prac	Prbn.g_00070	Prac.g_01629
OG0000380	Praq	Prbn.g_00070	Praq.g_01700
OG0000380	Prar	Prbn.g_00070	Prar.g_00285
OG0000380	Prai	Prbn.g_00070	Prai.g_00315
OG0000380	Prbm	Prbn.g_00070	Prbm.g_00358
OG0000380	Prbb	Prbn.g_00070	Prbb.g_00353
OG0000380	Praj	Prbn.g_00070	Praj.g_00337
OG0000380	Prbc	Prbn.g_00070	Prbc.g_01194
OG0000380	Prat	Prbn.g_00070	Prat.g_00310
OG0000380	Pral	Prbn.g_00070	Pral.g_00736
OG0000380	Praf	Prbn.g_00070	Praf.g_02314
OG0000380	Prah	Prbn.g_00070	Prah.g_02166
OG0000380	Prbj	Prbn.g_00070	Prbj.g_01437
OG0000380	Prbl	Prbn.g_00070	Prbl.g_01421
OG0000380	Prbk	Prbn.g_00070	Prbk.g_00449
OG0000380	Prbh	Prbn.g_00070	Prbh.g_00476
OG0000380	Pram	Prbn.g_00070	Pram.g_00291
OG0000380	Prap	Prbn.g_00070	Prap.g_01407
OG0000380	Prbg	Prbn.g_00070	Prbg.g_00082
OG0000380	Prbf	Prbn.g_00070	Prbf.g_01643
OG0000380	Prak	Prbn.g_00070	Prak.g_00321
OG0000380	Prbe	Prbn.g_00070	Prbe.g_01857
OG0000381	Prax	Prbn.g_00071	Prax.g_00872
OG0000381	Praa	Prbn.g_00071	Praa.g_00303
OG0000381	Prao	Prbn.g_00071	Prao.g_00440
OG0000381	Prbi	Prbn.g_00071	Prbi.g_00327
OG0000381	Pray	Prbn.g_00071	Pray.g_00781
OG0000381	Praz	Prbn.g_00071	Praz.g_00660
OG0000381	Prba	Prbn.g_00071	Prba.g_00519
OG0000381	Prbd	Prbn.g_00071	Prbd.g_00936
OG0000381	Prad	Prbn.g_00071	Prad.g_01688
OG0000381	Prav	Prbn.g_00071	Prav.g_01949
OG0000381	Prag	Prbn.g_00071	Prag.g_00294
OG0000381	Praw	Prbn.g_00071	Praw.g_00831
OG0000381	Pran	Prbn.g_00071	Pran.g_01891
OG0000381	Prau	Prbn.g_00071	Prau.g_00305
OG0000381	Pras	Prbn.g_00071	Pras.g_01155
OG0000381	Prab	Prbn.g_00071	Prab.g_00291
OG0000381	Prac	Prbn.g_00071	Prac.g_01628
OG0000381	Praq	Prbn.g_00071	Praq.g_01699
OG0000381	Prar	Prbn.g_00071	Prar.g_00284
OG0000381	Prae	Prbn.g_00071	Prae.g_00304
OG0000381	Prai	Prbn.g_00071	Prai.g_00316
OG0000381	Prbm	Prbn.g_00071	Prbm.g_00359
OG0000381	Prbb	Prbn.g_00071	Prbb.g_00354
OG0000381	Praj	Prbn.g_00071	Praj.g_00338
OG0000381	Prbc	Prbn.g_00071	Prbc.g_01195
OG0000381	Prbk	Prbn.g_00071	Prbk.g_00450
OG0000381	Prbl	Prbn.g_00071	Prbl.g_01420
OG0000381	Prbj	Prbn.g_00071	Prbj.g_01438
OG0000381	Praf	Prbn.g_00071	Praf.g_02315
OG0000381	Prah	Prbn.g_00071	Prah.g_02167
OG0000381	Prat	Prbn.g_00071	Prat.g_00311
OG0000381	Pral	Prbn.g_00071	Pral.g_00735
OG0000381	Prbh	Prbn.g_00071	Prbh.g_00475
OG0000381	Pram	Prbn.g_00071	Pram.g_00292
OG0000381	Prbe	Prbn.g_00071	Prbe.g_01858
OG0000381	Prak	Prbn.g_00071	Prak.g_00322
OG0000381	Prbg	Prbn.g_00071	Prbg.g_00083
OG0000381	Prbf	Prbn.g_00071	Prbf.g_01644
OG0000381	Prap	Prbn.g_00071	Prap.g_01406
OG0000382	Praw	Prbn.g_00072	Praw.g_00830
OG0000382	Prag	Prbn.g_00072	Prag.g_00295
OG0000382	Prad	Prbn.g_00072	Prad.g_01687
OG0000382	Prau	Prbn.g_00072	Prau.g_00306
OG0000382	Pras	Prbn.g_00072	Pras.g_01156
OG0000382	Prav	Prbn.g_00072	Prav.g_01950
OG0000382	Pran	Prbn.g_00072	Pran.g_01890
OG0000382	Prab	Prbn.g_00072	Prab.g_00292
OG0000382	Prbi	Prbn.g_00072	Prbi.g_00328
OG0000382	Prbd	Prbn.g_00072	Prbd.g_00935
OG0000382	Prax	Prbn.g_00072	Prax.g_00871
OG0000382	Prae	Prbn.g_00072	Prae.g_00305
OG0000382	Pray	Prbn.g_00072	Pray.g_00782
OG0000382	Prba	Prbn.g_00072	Prba.g_00520
OG0000382	Praz	Prbn.g_00072	Praz.g_00661
OG0000382	Praa	Prbn.g_00072	Praa.g_00304
OG0000382	Prao	Prbn.g_00072	Prao.g_00441
OG0000382	Prar	Prbn.g_00072	Prar.g_00283
OG0000382	Praq	Prbn.g_00072	Praq.g_01698
OG0000382	Prac	Prbn.g_00072	Prac.g_01627
OG0000382	Prai	Prbn.g_00072	Prai.g_00317
OG0000382	Prbm	Prbn.g_00072	Prbm.g_00360
OG0000382	Prbb	Prbn.g_00072	Prbb.g_00355
OG0000382	Prbc	Prbn.g_00072	Prbc.g_01196
OG0000382	Praj	Prbn.g_00072	Praj.g_00339
OG0000382	Prah	Prbn.g_00072	Prah.g_02168
OG0000382	Praf	Prbn.g_00072	Praf.g_02316
OG0000382	Prbk	Prbn.g_00072	Prbk.g_00451
OG0000382	Prbj	Prbn.g_00072	Prbj.g_01439
OG0000382	Prbl	Prbn.g_00072	Prbl.g_01419
OG0000382	Pral	Prbn.g_00072	Pral.g_00734
OG0000382	Prat	Prbn.g_00072	Prat.g_00312
OG0000382	Prbh	Prbn.g_00072	Prbh.g_00474
OG0000382	Pram	Prbn.g_00072	Pram.g_00293
OG0000382	Prbe	Prbn.g_00072	Prbe.g_01859
OG0000382	Prbg	Prbn.g_00072	Prbg.g_00084
OG0000382	Prak	Prbn.g_00072	Prak.g_00323
OG0000382	Prap	Prbn.g_00072	Prap.g_01405
OG0000382	Prbf	Prbn.g_00072	Prbf.g_01645
OG0000383	Prbd	Prbn.g_00073	Prbd.g_00934
OG0000383	Prae	Prbn.g_00073	Prae.g_00306
OG0000383	Pray	Prbn.g_00073	Pray.g_00783
OG0000383	Prba	Prbn.g_00073	Prba.g_00521
OG0000383	Praz	Prbn.g_00073	Praz.g_00662
OG0000383	Prbi	Prbn.g_00073	Prbi.g_00329
OG0000383	Praa	Prbn.g_00073	Praa.g_00305
OG0000383	Prax	Prbn.g_00073	Prax.g_00870
OG0000383	Prav	Prbn.g_00073	Prav.g_01951
OG0000383	Prab	Prbn.g_00073	Prab.g_00293
OG0000383	Pran	Prbn.g_00073	Pran.g_01889
OG0000383	Prad	Prbn.g_00073	Prad.g_01686
OG0000383	Pras	Prbn.g_00073	Pras.g_01157
OG0000383	Prau	Prbn.g_00073	Prau.g_00307
OG0000383	Praw	Prbn.g_00073	Praw.g_00829
OG0000383	Prag	Prbn.g_00073	Prag.g_00296
OG0000383	Prao	Prbn.g_00073	Prao.g_00442
OG0000383	Praq	Prbn.g_00073	Praq.g_01697
OG0000383	Prac	Prbn.g_00073	Prac.g_01626
OG0000383	Prar	Prbn.g_00073	Prar.g_00282
OG0000383	Prai	Prbn.g_00073	Prai.g_00318
OG0000383	Praj	Prbn.g_00073	Praj.g_00340
OG0000383	Prbb	Prbn.g_00073	Prbb.g_00356
OG0000383	Prbm	Prbn.g_00073	Prbm.g_00361
OG0000383	Prbc	Prbn.g_00073	Prbc.g_01197
OG0000383	Prat	Prbn.g_00073	Prat.g_00313
OG0000383	Pral	Prbn.g_00073	Pral.g_00733
OG0000383	Prah	Prbn.g_00073	Prah.g_02170
OG0000383	Praf	Prbn.g_00073	Praf.g_02318
OG0000383	Prbj	Prbn.g_00073	Prbj.g_01441
OG0000383	Prbl	Prbn.g_00073	Prbl.g_01417
OG0000383	Prbk	Prbn.g_00073	Prbk.g_00453
OG0000383	Pram	Prbn.g_00073	Pram.g_00294
OG0000383	Prbh	Prbn.g_00073	Prbh.g_00473
OG0000383	Prak	Prbn.g_00073	Prak.g_00324
OG0000383	Prbe	Prbn.g_00073	Prbe.g_01860
OG0000383	Prap	Prbn.g_00073	Prap.g_01404
OG0000383	Prbf	Prbn.g_00073	Prbf.g_01646
OG0000383	Prbg	Prbn.g_00073	Prbg.g_00085
OG0000384	Prax	Prbn.g_00075	Prax.g_00867
OG0000384	Pras	Prbn.g_00075	Pras.g_01160
OG0000384	Prau	Prbn.g_00075	Prau.g_00310
OG0000384	Praw	Prbn.g_00075	Praw.g_00826
OG0000384	Prag	Prbn.g_00075	Prag.g_00299
OG0000384	Praa	Prbn.g_00075	Praa.g_00308
OG0000384	Prad	Prbn.g_00075	Prad.g_01683
OG0000384	Prav	Prbn.g_00075	Prav.g_01954
OG0000384	Prab	Prbn.g_00075	Prab.g_00296
OG0000384	Pran	Prbn.g_00075	Pran.g_01886
OG0000384	Prbd	Prbn.g_00075	Prbd.g_00931
OG0000384	Praz	Prbn.g_00075	Praz.g_00665
OG0000384	Pray	Prbn.g_00075	Pray.g_00786
OG0000384	Prba	Prbn.g_00075	Prba.g_00524
OG0000384	Prbi	Prbn.g_00075	Prbi.g_00332
OG0000384	Prae	Prbn.g_00075	Prae.g_00309
OG0000384	Prao	Prbn.g_00075	Prao.g_00444
OG0000384	Prac	Prbn.g_00075	Prac.g_01623
OG0000384	Praq	Prbn.g_00075	Praq.g_01694
OG0000384	Prar	Prbn.g_00075	Prar.g_00279
OG0000384	Prai	Prbn.g_00075	Prai.g_00321
OG0000384	Prbm	Prbn.g_00075	Prbm.g_00364
OG0000384	Praj	Prbn.g_00075	Praj.g_00343
OG0000384	Prbc	Prbn.g_00075	Prbc.g_01200
OG0000384	Prbb	Prbn.g_00075	Prbb.g_00359
OG0000384	Praf	Prbn.g_00075	Praf.g_02321
OG0000384	Prah	Prbn.g_00075	Prah.g_02172
OG0000384	Prbl	Prbn.g_00075	Prbl.g_01414
OG0000384	Prbk	Prbn.g_00075	Prbk.g_00456
OG0000384	Prbj	Prbn.g_00075	Prbj.g_01444
OG0000384	Pram	Prbn.g_00075	Pram.g_00296
OG0000384	Prbh	Prbn.g_00075	Prbh.g_00471
OG0000384	Prat	Prbn.g_00075	Prat.g_00315
OG0000384	Pral	Prbn.g_00075	Pral.g_00731
OG0000384	Prbf	Prbn.g_00075	Prbf.g_01648
OG0000384	Prap	Prbn.g_00075	Prap.g_01402
OG0000384	Prak	Prbn.g_00075	Prak.g_00326
OG0000384	Prbe	Prbn.g_00075	Prbe.g_01862
OG0000384	Prbg	Prbn.g_00075	Prbg.g_00087
OG0000385	Prao	Prbn.g_00076	Prao.g_00445
OG0000385	Prad	Prbn.g_00076	Prad.g_01682
OG0000385	Prav	Prbn.g_00076	Prav.g_01955
OG0000385	Prae	Prbn.g_00076	Prae.g_00310
OG0000385	Praw	Prbn.g_00076	Praw.g_00825
OG0000385	Prag	Prbn.g_00076	Prag.g_00300
OG0000385	Prax	Prbn.g_00076	Prax.g_00866
OG0000385	Praa	Prbn.g_00076	Praa.g_00309
OG0000385	Prbi	Prbn.g_00076	Prbi.g_00333
OG0000385	Praz	Prbn.g_00076	Praz.g_00666
OG0000385	Pray	Prbn.g_00076	Pray.g_00787
OG0000385	Prba	Prbn.g_00076	Prba.g_00525
OG0000385	Prbd	Prbn.g_00076	Prbd.g_00930
OG0000385	Prab	Prbn.g_00076	Prab.g_00297
OG0000385	Pran	Prbn.g_00076	Pran.g_01885
OG0000385	Pras	Prbn.g_00076	Pras.g_01161
OG0000385	Prau	Prbn.g_00076	Prau.g_00311
OG0000385	Praq	Prbn.g_00076	Praq.g_01693
OG0000385	Prac	Prbn.g_00076	Prac.g_01622
OG0000385	Prar	Prbn.g_00076	Prar.g_00278
OG0000385	Prai	Prbn.g_00076	Prai.g_00322
OG0000385	Prbm	Prbn.g_00076	Prbm.g_00365
OG0000385	Praj	Prbn.g_00076	Praj.g_00344
OG0000385	Prbb	Prbn.g_00076	Prbb.g_00360
OG0000385	Prbc	Prbn.g_00076	Prbc.g_01201
OG0000385	Praf	Prbn.g_00076	Praf.g_02322
OG0000385	Prah	Prbn.g_00076	Prah.g_02173
OG0000385	Prbk	Prbn.g_00076	Prbk.g_00457
OG0000385	Prbj	Prbn.g_00076	Prbj.g_01445
OG0000385	Prbl	Prbn.g_00076	Prbl.g_01413
OG0000385	Pral	Prbn.g_00076	Pral.g_00730
OG0000385	Prat	Prbn.g_00076	Prat.g_00316
OG0000385	Pram	Prbn.g_00076	Pram.g_00297
OG0000385	Prbh	Prbn.g_00076	Prbh.g_00470
