Query	F_000007925.1	F_000011465.1	F_000011485.1	F_000012465.1	F_000012645.1	F_000015645.1	F_000015665.1	F_000015685.1	F_000015705.1	F_000015965.1	F_000018065.1	F_000018585.1	F_000158595.1	F_000757845.1	F_000757865.1	F_000759855.1	F_000759865.1	F_000759875.1	F_000759885.1	F_000759935.1	F_000759955.1	F_000759975.1	F_000760015.1	F_000760035.1	F_000760055.1	F_000760075.1	F_000760095.1	F_000760115.1	F_000760155.1	F_000760175.1	F_000760195.1	F_000760215.1	F_000760235.1	F_000760255.1	F_000760275.1	F_000760295.1	F_000760315.1	F_000760335.1	F_000760355.1	F_000760375.1	F_001631965.1	F_001631985.1	F_001632005.1	F_001632025.1	F_001632045.1	F_001632065.1	F_001632075.1	F_001632125.1	F_001632145.1	F_001989415.1	F_001989435.1	F_001989455.1	F_002812945.1	F_003208055.1	F_003208065.1	F_012933585.1	F_012933595.1	F_012933605.1	F_017695955.1	F_017695965.1	F_017695975.1	F_017696015.1	F_017696035.1	F_017696055.1	F_017696075.1	F_017696085.1	F_017696175.1	F_017696205.1	F_017696245.1	F_017696275.1	F_017696315.1	F_019324835.1	F_019324845.1	F_019324885.1	F_019324905.1	F_019324925.1	F_019324945.1	F_019324955.1	F_019324985.1	F_019325005.1	F_019325015.1	F_019325045.1	F_019325055.1	F_019325065.1	F_019325105.1	F_019325115.1	F_027359355.1	F_027359375.1	F_027359395.1	F_027359415.1	F_027359475.1	F_027359525.1	F_027359575.1	F_027359595.1	F_034092375.1	F_034092395.1	F_034092415.1	F_034092465.1	F_034093315.1	F_047302725.1	F_047302745.1	F_047302755.1	F_047302765.1	F_047302795.1	F_047302805.1	F_047302855.1	F_047302865.1	F_047302875.1	F_047302905.1	F_047302975.1	F_047302985.1	F_047303155.1	F_047303165.1	F_047303175.1	F_047303345.1	F_047303415.1	F_047303465.1	F_047303495.1	F_047303505.1	F_047303555.1	F_047304495.1	F_047304505.1	F_047304515.1	F_047304525.1	F_047304535.1	F_047304605.1	F_047304615.1	F_047304625.1	F_047304675.1	F_047304685.1	F_047304785.1	F_047304905.1	F_047305015.1	F_047305065.1	F_047305115.1	F_047305125.1	F_047305145.1	F_047305155.1	F_047305225.1	F_047305235.1	F_047497115.1	F_047497125.1	F_047947085.1	F_902521235.1	F_902622435.1	F_965655815.1
F_027359375.1	0.243898	0.260516	0.3365	0.263781	0.269949	0.269029	0.26723	0.264625	0.355355	0.264625	0.28335	0.228438	0.272793	0.276802	0.265481	0.269949	0.269029	0.261316	0.273771	0.269029	0.269029	0.273771	0.269949	0.275775	0.264625	0.263781	0.263781	0.27183	0.243898	0.000324382	0.257415	0.257415	0.268123	0.243898	0.243898	0.342173	0.342173	0.342173	0.243898	0.243898	0.348416	0.359138	0.339272	0.355355	0.348416	0.348416	0.331301	0.3365	0.348416	0.265481	0.265481	0.265481	0.273771	0.262949	0.261316	0.339272	0.339272	0.342173	0.270882	0.272793	0.269029	0.275775	0.27183	0.269029	0.279989	0.272793	0.277846	0.27183	0.273771	0.268123	0.275775	0.272793	0.269029	0.275775	0.27183	0.274765	0.268123	0.273771	0.277846	0.268123	0.277846	0.262127	0.27183	0.259726	0.27183	0.272793	0.266349	0	0.269949	0.245123	0.263781	0.27183	0.26723	0.269949	0.290674	0.275775	0.288135	0.268123	0.269949	0.259726	0.263781	0.342173	0.243898	0.269949	0.342173	0.273771	0.342173	0.273771	0.243898	0.243898	0.342173	0.348416	0.339272	0.257415	0.339272	0.339272	0.342173	0.342173	0.269949	0.275775	0.348416	0.348416	0.359138	0.265481	0.263781	0.243898	0.257415	0.257415	0.266349	0.269949	0.3365	0.355355	0.264625	0.264625	0.260516	0.269029	0.264625	0.269949	0.270882	0.260516	0.260516	0.260516	0.273771	0.272793	0.269949	0.265481
F_027359395.1	0.269949	0.248953	0.331301	0.104159	0.262127	0.251646	0.241519	0.104051	0.328856	0.257415	0.249616	0.272793	0.242105	0.238669	0.107464	0.259726	0.259726	0.248953	0.257415	0.260516	0.247008	0.240938	0.262127	0.245745	0.250285	0.249616	0.249616	0.253747	0.269949	0.27183	0.269029	0.269949	0.105982	0.269949	0.269949	0.342173	0.342173	0.342173	0.269949	0.269949	0.348416	0.342173	0.339272	0.339272	0.3365	0.339272	0.328856	0.3365	0.342173	0.246374	0.246374	0.246374	0.256664	0.121411	0.105478	0.328856	0.333846	0.331301	0.254463	0.241519	0.248953	0.255921	0.255188	0.247008	0.251646	0.253039	0.255921	0.248298	0.255921	0.247008	0.240938	0.241519	0.248953	0.255921	0.255188	0.241519	0.247008	0.253039	0.250285	0.247008	0.255921	0.119637	0.248298	0.104105	0.254463	0.255921	0.0979803	0.269949	0	0.264625	0.106263	0.101053	0.0971219	0.102242	0.300482	0.275775	0.28335	0.258176	0.246374	0.248953	0.100545	0.342173	0.269949	0.259726	0.342173	0.257415	0.342173	0.257415	0.269949	0.269949	0.342173	0.339272	0.339272	0.269949	0.3365	0.333846	0.342173	0.342173	0.259726	0.245745	0.342173	0.3365	0.342173	0.249616	0.249616	0.269949	0.269949	0.269949	0.106604	0.261316	0.3365	0.339272	0.257415	0.257415	0.248953	0.247008	0.250285	0.0964175	0.253747	0.0973589	0.248953	0.248953	0.240938	0.250285	0.255921	0.243898
F_027359415.1	0.216504	0.245745	0.339272	0.261316	0.257415	0.246374	0.260516	0.259726	0.348416	0.256664	0.240363	0.242697	0.244508	0.250285	0.258176	0.248298	0.248953	0.245745	0.24765	0.249616	0.243898	0.245745	0.257415	0.256664	0.255188	0.255188	0.255188	0.252339	0.216504	0.245123	0.224341	0.224341	0.262949	0.216504	0.216504	0.345216	0.345216	0.345216	0.216504	0.216504	0.339272	0.342173	0.342173	0.359138	0.342173	0.342173	0.342173	0.342173	0.339272	0.245745	0.245745	0.245745	0.241519	0.262127	0.259726	0.342173	0.345216	0.348416	0.248298	0.250285	0.253747	0.246374	0.242105	0.251646	0.253039	0.249616	0.248298	0.264625	0.239793	0.248953	0.246374	0.250285	0.253747	0.246374	0.242105	0.245745	0.248953	0.249616	0.252339	0.248953	0.248298	0.261316	0.264625	0.258946	0.248953	0.239793	0.26723	0.245123	0.264625	0	0.258176	0.256664	0.261316	0.256664	0.294689	0.270882	0.290674	0.250285	0.247008	0.245745	0.264625	0.342173	0.216504	0.248298	0.342173	0.24765	0.342173	0.24765	0.216504	0.216504	0.342173	0.342173	0.342173	0.224341	0.339272	0.345216	0.345216	0.342173	0.248953	0.256664	0.339272	0.342173	0.342173	0.255188	0.255188	0.216504	0.224341	0.224341	0.262127	0.257415	0.342173	0.359138	0.256664	0.256664	0.245123	0.244508	0.255188	0.26723	0.252339	0.253039	0.245123	0.245123	0.245745	0.247008	0.24765	0.255188
F_027359475.1	0.273771	0.242697	0.328856	0.0343127	0.268123	0.249616	0.239228	0.0333518	0.339272	0.250285	0.251646	0.265481	0.247008	0.250962	0.0624321	0.264625	0.266349	0.242105	0.243898	0.266349	0.251646	0.262127	0.268123	0.24765	0.257415	0.257415	0.257415	0.248953	0.273771	0.262949	0.278908	0.278908	0.0336727	0.273771	0.273771	0.351789	0.351789	0.351789	0.273771	0.273771	0.342173	0.339272	0.328856	0.339272	0.328856	0.326503	0.339272	0.328856	0.331301	0.256664	0.256664	0.256664	0.255188	0.129673	0.035099	0.326503	0.328856	0.328856	0.250962	0.264625	0.248953	0.255921	0.250962	0.250285	0.259726	0.251646	0.254463	0.250962	0.255188	0.253039	0.253747	0.264625	0.249616	0.255921	0.251646	0.253039	0.253039	0.251646	0.258946	0.253039	0.253747	0.128806	0.250962	0.0341162	0.250962	0.255188	0.0989514	0.263781	0.106263	0.258176	0	0.100595	0.0993946	0.100242	0.293321	0.277846	0.28335	0.255188	0.254463	0.242105	0.106207	0.359138	0.273771	0.264625	0.355355	0.243898	0.359138	0.243898	0.273771	0.273771	0.359138	0.328856	0.331301	0.278908	0.328856	0.331301	0.359138	0.359138	0.265481	0.24765	0.331301	0.328856	0.339272	0.258176	0.257415	0.274765	0.278908	0.278908	0.0341489	0.26723	0.326503	0.339272	0.250285	0.250285	0.242697	0.250962	0.257415	0.102979	0.248953	0.106775	0.242697	0.242697	0.262949	0.253747	0.258946	0.242697
F_027359525.1	0.275775	0.261316	0.326503	0.0993452	0.252339	0.265481	0.252339	0.0995928	0.315916	0.255921	0.259726	0.27183	0.256664	0.249616	0.101618	0.260516	0.260516	0.261316	0.253747	0.260516	0.250962	0.253747	0.252339	0.257415	0.255921	0.255188	0.255188	0.270882	0.275775	0.27183	0.265481	0.265481	0.0997419	0.275775	0.275775	0.328856	0.328856	0.328856	0.275775	0.275775	0.331301	0.326503	0.315916	0.317894	0.317894	0.317894	0.315916	0.313999	0.32205	0.256664	0.256664	0.256664	0.262949	0.125224	0.0987069	0.313999	0.317894	0.317894	0.255921	0.266349	0.256664	0.253747	0.260516	0.249616	0.262949	0.257415	0.263781	0.256664	0.259726	0.257415	0.256664	0.266349	0.256664	0.253747	0.260516	0.256664	0.257415	0.256664	0.262127	0.257415	0.263781	0.12194	0.256664	0.098173	0.255921	0.259726	0.0951285	0.27183	0.101053	0.256664	0.100595	0	0.0929929	0.00863113	0.294689	0.273771	0.282209	0.255921	0.245745	0.261316	0.102242	0.328856	0.275775	0.260516	0.328856	0.253747	0.328856	0.253747	0.275775	0.275775	0.328856	0.317894	0.315916	0.265481	0.313999	0.313999	0.328856	0.328856	0.260516	0.257415	0.32205	0.317894	0.326503	0.254463	0.255188	0.275775	0.265481	0.265481	0.100192	0.252339	0.313999	0.317894	0.255921	0.255921	0.261316	0.250962	0.255921	0.0981248	0.270882	0.0999915	0.261316	0.261316	0.253747	0.260516	0.259726	0.256664
F_027359575.1	0.273771	0.242105	0.32205	0.0976447	0.255188	0.256664	0.244508	0.097597	0.328856	0.258946	0.250285	0.27183	0.248953	0.248298	0.0998416	0.253039	0.252339	0.242105	0.248953	0.253039	0.245745	0.247008	0.255188	0.259726	0.246374	0.245745	0.244508	0.254463	0.273771	0.266349	0.275775	0.275775	0.0973114	0.272793	0.273771	0.339272	0.339272	0.3365	0.273771	0.273771	0.333846	0.326503	0.326503	0.331301	0.324237	0.324237	0.333846	0.328856	0.324237	0.253747	0.253747	0.253747	0.258176	0.119274	0.0986581	0.324237	0.326503	0.328856	0.253747	0.253747	0.253039	0.255921	0.24765	0.242697	0.249616	0.242105	0.248953	0.254463	0.258946	0.250962	0.243898	0.253747	0.253039	0.255921	0.24765	0.243898	0.250962	0.242105	0.249616	0.250962	0.248953	0.118485	0.254463	0.0977883	0.253747	0.258946	0.0884199	0.26723	0.0971219	0.261316	0.0993946	0.0929929	0	0.0940493	0.308579	0.279989	0.288135	0.260516	0.250285	0.242105	0.0997419	0.342173	0.272793	0.253039	0.342173	0.248953	0.345216	0.248953	0.273771	0.273771	0.345216	0.324237	0.328856	0.275775	0.326503	0.324237	0.342173	0.345216	0.252339	0.259726	0.324237	0.324237	0.326503	0.244508	0.244508	0.273771	0.275775	0.275775	0.0975016	0.254463	0.326503	0.331301	0.258946	0.258946	0.242105	0.245745	0.246374	0.0893417	0.253747	0.0982214	0.242105	0.242105	0.247008	0.249616	0.255921	0.244508
F_027359595.1	0.275775	0.256664	0.328856	0.101104	0.255188	0.264625	0.250962	0.100798	0.315916	0.254463	0.259726	0.26723	0.257415	0.253747	0.101929	0.258176	0.257415	0.256664	0.253039	0.258176	0.255188	0.252339	0.255188	0.258176	0.256664	0.255921	0.255188	0.269949	0.275775	0.270882	0.264625	0.264625	0.0997419	0.275775	0.275775	0.32205	0.32205	0.32205	0.275775	0.275775	0.324237	0.32205	0.312139	0.315916	0.317894	0.317894	0.32205	0.310334	0.32205	0.258946	0.258946	0.258946	0.263781	0.125629	0.100293	0.310334	0.313999	0.313999	0.258946	0.266349	0.254463	0.252339	0.262127	0.250962	0.266349	0.258176	0.262949	0.261316	0.259726	0.255921	0.255921	0.266349	0.254463	0.252339	0.262127	0.255921	0.255921	0.258176	0.266349	0.255921	0.262949	0.12232	0.261316	0.0997918	0.258946	0.259726	0.095265	0.269949	0.102242	0.256664	0.100242	0.00863113	0.0940493	0	0.290674	0.276802	0.278908	0.257415	0.246374	0.256664	0.103459	0.324237	0.275775	0.258176	0.324237	0.253039	0.324237	0.253039	0.275775	0.275775	0.324237	0.317894	0.312139	0.264625	0.310334	0.312139	0.324237	0.326503	0.258176	0.258176	0.32205	0.317894	0.32205	0.255188	0.255188	0.275775	0.264625	0.264625	0.0999915	0.255188	0.310334	0.315916	0.254463	0.254463	0.256664	0.255188	0.256664	0.0991972	0.269949	0.101773	0.256664	0.256664	0.252339	0.264625	0.262127	0.252339
F_034092375.1	0.286903	0.303595	0.317894	0.288135	0.298982	0.289391	0.308579	0.289391	0.310334	0.290674	0.302019	0.300482	0.297518	0.296087	0.306873	0.297518	0.297518	0.303595	0.308579	0.297518	0.308579	0.298982	0.298982	0.289391	0.302019	0.302019	0.302019	0.297518	0.286903	0.290674	0.303595	0.303595	0.288135	0.286903	0.286903	0.305212	0.305212	0.305212	0.286903	0.286903	0.310334	0.312139	0.324237	0.319937	0.319937	0.319937	0.324237	0.326503	0.324237	0.293321	0.293321	0.293321	0.298982	0.315916	0.296087	0.324237	0.324237	0.324237	0.290674	0.313999	0.300482	0.289391	0.296087	0.294689	0.294689	0.297518	0.290674	0.298982	0.298982	0.290674	0.285696	0.313999	0.300482	0.289391	0.294689	0.285696	0.290674	0.297518	0.294689	0.290674	0.290674	0.313999	0.298982	0.296087	0.290674	0.298982	0.310334	0.290674	0.300482	0.294689	0.293321	0.294689	0.308579	0.290674	0	0.270882	0.289391	0.293321	0.298982	0.303595	0.289391	0.308579	0.286903	0.297518	0.306873	0.308579	0.308579	0.308579	0.286903	0.286903	0.308579	0.319937	0.324237	0.303595	0.326503	0.317894	0.308579	0.308579	0.297518	0.289391	0.324237	0.319937	0.312139	0.302019	0.302019	0.286903	0.303595	0.303595	0.289391	0.298982	0.326503	0.319937	0.290674	0.290674	0.303595	0.308579	0.302019	0.313999	0.297518	0.291983	0.303595	0.303595	0.298982	0.300482	0.296087	0.294689
F_034092395.1	0.272793	0.282209	0.306873	0.277846	0.264625	0.281089	0.278908	0.277846	0.306873	0.281089	0.278908	0.270882	0.276802	0.277846	0.28335	0.282209	0.282209	0.282209	0.273771	0.281089	0.28335	0.284512	0.264625	0.28335	0.270882	0.270882	0.270882	0.28335	0.272793	0.276802	0.281089	0.281089	0.274765	0.272793	0.272793	0.306873	0.306873	0.306873	0.272793	0.272793	0.310334	0.300482	0.312139	0.305212	0.315916	0.315916	0.305212	0.313999	0.308579	0.277846	0.277846	0.277846	0.282209	0.286903	0.275775	0.312139	0.312139	0.310334	0.272793	0.285696	0.269949	0.286903	0.28335	0.279989	0.273771	0.279989	0.277846	0.289391	0.28335	0.293321	0.284512	0.285696	0.269949	0.286903	0.28335	0.282209	0.293321	0.279989	0.272793	0.293321	0.277846	0.286903	0.289391	0.274765	0.272793	0.28335	0.278908	0.275775	0.275775	0.270882	0.277846	0.273771	0.279989	0.276802	0.270882	0	0.255188	0.272793	0.27183	0.282209	0.269949	0.305212	0.272793	0.28335	0.305212	0.273771	0.305212	0.273771	0.272793	0.272793	0.306873	0.315916	0.313999	0.279989	0.313999	0.303595	0.305212	0.306873	0.28335	0.28335	0.308579	0.315916	0.300482	0.270882	0.270882	0.272793	0.281089	0.281089	0.275775	0.263781	0.312139	0.305212	0.281089	0.281089	0.282209	0.285696	0.270882	0.286903	0.28335	0.264625	0.282209	0.282209	0.284512	0.288135	0.297518	0.278908
F_034092415.1	0.291983	0.296087	0.315916	0.289391	0.286903	0.28335	0.297518	0.28335	0.328856	0.289391	0.285696	0.272793	0.288135	0.285696	0.288135	0.288135	0.288135	0.296087	0.293321	0.288135	0.28335	0.288135	0.286903	0.286903	0.286903	0.286903	0.288135	0.282209	0.291983	0.293321	0.276802	0.276802	0.286903	0.291983	0.291983	0.331301	0.331301	0.331301	0.291983	0.291983	0.333846	0.326503	0.331301	0.317894	0.331301	0.331301	0.317894	0.328856	0.319937	0.284512	0.284512	0.284512	0.284512	0.290674	0.288135	0.326503	0.326503	0.324237	0.285696	0.297518	0.285696	0.297518	0.286903	0.282209	0.297518	0.282209	0.290674	0.308579	0.284512	0.290674	0.285696	0.297518	0.285696	0.297518	0.288135	0.286903	0.290674	0.28335	0.297518	0.290674	0.290674	0.286903	0.308579	0.288135	0.285696	0.284512	0.274765	0.288135	0.28335	0.290674	0.28335	0.282209	0.288135	0.278908	0.289391	0.255188	0	0.269949	0.272793	0.296087	0.286903	0.333846	0.291983	0.288135	0.333846	0.293321	0.333846	0.293321	0.291983	0.291983	0.333846	0.331301	0.331301	0.276802	0.328856	0.328856	0.333846	0.333846	0.288135	0.286903	0.319937	0.331301	0.326503	0.286903	0.288135	0.291983	0.276802	0.276802	0.288135	0.286903	0.328856	0.317894	0.289391	0.289391	0.296087	0.284512	0.286903	0.300482	0.282209	0.279989	0.296087	0.296087	0.288135	0.288135	0.285696	0.294689
F_034092465.1	0.282209	0.258176	0.326503	0.251646	0.272793	0.265481	0.262127	0.253747	0.328856	0.263781	0.269949	0.261316	0.265481	0.266349	0.253039	0.269029	0.268123	0.257415	0.270882	0.269029	0.263781	0.269949	0.272793	0.265481	0.273771	0.273771	0.273771	0.277846	0.282209	0.270882	0.253747	0.253747	0.248953	0.282209	0.282209	0.333846	0.333846	0.333846	0.28335	0.282209	0.345216	0.328856	0.333846	0.333846	0.339272	0.342173	0.326503	0.331301	0.331301	0.27183	0.27183	0.27183	0.276802	0.254463	0.256664	0.333846	0.3365	0.339272	0.263781	0.279989	0.269029	0.273771	0.27183	0.270882	0.272793	0.268123	0.265481	0.269029	0.276802	0.262949	0.262127	0.279989	0.269029	0.273771	0.27183	0.262949	0.262949	0.26723	0.273771	0.262949	0.265481	0.253039	0.269029	0.254463	0.263781	0.276802	0.255188	0.268123	0.258176	0.250285	0.255188	0.255921	0.260516	0.257415	0.293321	0.272793	0.269949	0	0.279989	0.258176	0.258176	0.333846	0.282209	0.269029	0.333846	0.270882	0.333846	0.270882	0.282209	0.282209	0.333846	0.342173	0.333846	0.253747	0.333846	0.32205	0.333846	0.333846	0.269029	0.265481	0.331301	0.339272	0.328856	0.273771	0.273771	0.282209	0.253747	0.253747	0.250285	0.272793	0.333846	0.333846	0.263781	0.263781	0.258176	0.263781	0.273771	0.253039	0.277846	0.255188	0.258176	0.258176	0.269949	0.27183	0.270882	0.259726
F_034093315.1	0.260516	0.185919	0.342173	0.252339	0.0923869	0.0941383	0.192035	0.245745	0.351789	0.0926457	0.102504	0.277846	0.101567	0.095265	0.251646	0.102399	0.102137	0.185919	0.0971692	0.102242	0.101825	0.0917457	0.0923869	0.095265	0.0977883	0.0978362	0.0979803	0.0953106	0.260516	0.269949	0.268123	0.268123	0.254463	0.260516	0.260516	0.355355	0.355355	0.355355	0.260516	0.260516	0.348416	0.355355	0.345216	0.355355	0.345216	0.345216	0.345216	0.342173	0.367471	0.0943169	0.0943169	0.0943169	0.0910707	0.253039	0.242697	0.339272	0.348416	0.345216	0.0985608	0.0914493	0.0975493	0.092258	0.0923009	0.0899113	0.0934304	0.0913228	0.0995432	0.0996922	0.0916608	0.0928625	0.093916	0.0914071	0.0975493	0.092258	0.0923439	0.0936947	0.0927756	0.0912807	0.0936064	0.0927756	0.0994936	0.251646	0.0996922	0.242697	0.0987069	0.0918733	0.254463	0.269949	0.246374	0.247008	0.254463	0.245745	0.250285	0.246374	0.298982	0.27183	0.272793	0.279989	0	0.185919	0.250285	0.355355	0.260516	0.102399	0.355355	0.0971692	0.355355	0.0971692	0.260516	0.260516	0.355355	0.345216	0.342173	0.268123	0.342173	0.355355	0.355355	0.355355	0.102294	0.095265	0.367471	0.345216	0.355355	0.0977404	0.0979803	0.260516	0.268123	0.268123	0.254463	0.0923869	0.342173	0.355355	0.092689	0.092689	0.185919	0.102137	0.0977883	0.251646	0.0952195	0.250962	0.186152	0.186152	0.0917457	0.0940048	0.0950376	0.184997
F_047302725.1	0.261316	2.18865e-05	0.3365	0.248298	0.183863	0.183416	0.124504	0.250285	0.348416	0.182531	0.187809	0.278908	0.186857	0.184768	0.252339	0.193866	0.194132	5.94597e-05	0.189021	0.194132	0.185226	0.180588	0.183863	0.1808	0.185687	0.185687	0.185919	0.184997	0.261316	0.259726	0.257415	0.257415	0.241519	0.261316	0.261316	0.377093	0.377093	0.377093	0.261316	0.261316	0.359138	0.359138	0.359138	0.355355	0.355355	0.355355	0.339272	0.359138	0.348416	0.179954	0.179954	0.179954	0.183416	0.24765	0.245745	0.355355	0.363165	0.359138	0.181014	0.179744	0.180164	0.187331	0.182094	0.180588	0.189513	0.180375	0.188533	0.182094	0.184088	0.188049	0.179954	0.179744	0.180164	0.187331	0.181876	0.180164	0.187809	0.180375	0.189021	0.187809	0.188291	0.246374	0.182094	0.245123	0.1808	0.184088	0.252339	0.259726	0.248953	0.245745	0.242105	0.261316	0.242105	0.256664	0.303595	0.282209	0.296087	0.258176	0.185919	0	0.247008	0.377093	0.261316	0.193866	0.377093	0.189021	0.377093	0.189021	0.261316	0.261316	0.377093	0.359138	0.359138	0.257415	0.359138	0.351789	0.377093	0.377093	0.193866	0.1808	0.348416	0.359138	0.359138	0.185919	0.185687	0.261316	0.257415	0.257415	0.242697	0.183863	0.359138	0.355355	0.182531	0.182531	3.75338e-05	0.185226	0.185687	0.258176	0.184997	0.250962	4.3796e-05	4.3796e-05	0.180588	0.182972	0.179535	0.0293228
F_047302745.1	0.269949	0.247008	0.3365	0.105256	0.26723	0.255188	0.244508	0.104377	0.345216	0.247008	0.255921	0.272793	0.252339	0.253039	0.107348	0.24765	0.24765	0.247008	0.248953	0.248298	0.248298	0.245745	0.26723	0.248953	0.248298	0.248298	0.248298	0.258176	0.269949	0.262949	0.277846	0.277846	0.10559	0.269949	0.269949	0.331301	0.331301	0.333846	0.269949	0.269949	0.351789	0.333846	0.333846	0.342173	0.3365	0.339272	0.351789	0.331301	0.345216	0.254463	0.254463	0.254463	0.252339	0.122627	0.105423	0.333846	0.331301	0.331301	0.244508	0.253039	0.255188	0.257415	0.248298	0.253747	0.258946	0.258176	0.253747	0.249616	0.253039	0.247008	0.253039	0.253039	0.255188	0.257415	0.248298	0.252339	0.246374	0.257415	0.258946	0.246374	0.253747	0.119855	0.249616	0.104705	0.244508	0.253039	0.0996425	0.263781	0.100545	0.264625	0.106207	0.102242	0.0997419	0.103459	0.289391	0.269949	0.286903	0.258176	0.250285	0.247008	0	0.333846	0.269949	0.24765	0.328856	0.248953	0.333846	0.248953	0.269949	0.269949	0.333846	0.339272	0.333846	0.277846	0.328856	0.331301	0.333846	0.333846	0.24765	0.248953	0.345216	0.3365	0.333846	0.248298	0.248298	0.269949	0.277846	0.277846	0.105757	0.266349	0.331301	0.342173	0.247008	0.247008	0.247008	0.247008	0.248298	0.096792	0.258176	0.039571	0.247008	0.247008	0.245745	0.250962	0.256664	0.253747
F_047302755.1	0.348416	0.377093	0.0635768	0.333846	0.345216	0.377093	0.3365	0.3365	0.0575089	0.348416	0.359138	0.342173	0.367471	0.355355	0.3365	0.367471	0.367471	0.377093	0.355355	0.367471	0.348416	0.351789	0.345216	0.388475	0.367471	0.367471	0.367471	0.402409	0.348416	0.342173	0.351789	0.351789	0.333846	0.348416	0.348416	0.00106073	0.00114965	0.00114635	0.348416	0.348416	0.0585476	0.0583624	0.0627041	0.0624095	0.0640667	0.0640432	0.0647763	0.0630464	0.0637162	0.377093	0.377093	0.377093	0.367471	0.3365	0.3365	0.0620721	0.0624321	0.061871	0.355355	0.345216	0.363165	0.355355	0.382525	0.345216	0.359138	0.377093	0.342173	0.351789	0.367471	0.351789	0.367471	0.345216	0.363165	0.355355	0.382525	0.372096	0.351789	0.377093	0.359138	0.351789	0.342173	0.333846	0.351789	0.3365	0.355355	0.367471	0.351789	0.342173	0.342173	0.342173	0.359138	0.328856	0.342173	0.324237	0.308579	0.305212	0.333846	0.333846	0.355355	0.377093	0.333846	0	0.348416	0.367471	0.000637744	0.355355	0.000216747	0.355355	0.348416	0.348416	0.000245185	0.0641371	0.0629092	0.351789	0.0628863	0.0641842	0.000254672	0.000194655	0.367471	0.388475	0.0638094	0.0642312	0.0585063	0.367471	0.367471	0.348416	0.351789	0.351789	0.333846	0.345216	0.0624999	0.0624547	0.348416	0.348416	0.377093	0.348416	0.367471	0.348416	0.402409	0.3365	0.377093	0.377093	0.351789	0.388475	0.377093	0.363165
F_047302765.1	4.3796e-05	0.261316	0.355355	0.276802	0.265481	0.263781	0.268123	0.266349	0.326503	0.265481	0.260516	0.248953	0.256664	0.265481	0.270882	0.265481	0.265481	0.261316	0.270882	0.265481	0.263781	0.268123	0.265481	0.259726	0.259726	0.258946	0.258946	0.266349	4.3796e-05	0.244508	0.223902	0.224341	0.26723	5.94597e-05	6.25939e-05	0.348416	0.348416	0.348416	0.000131665	6.88636e-05	0.345216	0.345216	0.355355	0.342173	0.3365	0.339272	0.342173	0.351789	0.355355	0.262127	0.262127	0.262127	0.262949	0.268123	0.274765	0.355355	0.355355	0.359138	0.263781	0.282209	0.265481	0.259726	0.252339	0.259726	0.262127	0.262949	0.26723	0.27183	0.262127	0.269949	0.275775	0.282209	0.265481	0.259726	0.252339	0.275775	0.269949	0.262127	0.260516	0.269949	0.269029	0.26723	0.27183	0.27183	0.264625	0.262127	0.276802	0.243898	0.269949	0.216504	0.273771	0.275775	0.272793	0.275775	0.286903	0.272793	0.291983	0.282209	0.260516	0.261316	0.269949	0.348416	0	0.264625	0.348416	0.270882	0.348416	0.270882	5.94597e-05	3.75338e-05	0.348416	0.339272	0.355355	0.224341	0.355355	0.342173	0.348416	0.348416	0.264625	0.259726	0.359138	0.3365	0.345216	0.258946	0.258946	4.69278e-05	0.224341	0.224341	0.268123	0.265481	0.351789	0.342173	0.265481	0.265481	0.261316	0.263781	0.259726	0.272793	0.266349	0.275775	0.261316	0.261316	0.268123	0.265481	0.262949	0.263781
F_047302795.1	0.264625	0.194132	0.363165	0.250962	0.101567	0.105478	0.189021	0.250285	0.372096	0.108633	0.105145	0.282209	0.104377	0.105869	0.251646	6.57285e-05	0.000637744	0.194399	0.108752	0.000760516	0.105534	0.100951	0.101515	0.103566	0.10893	0.10893	0.109049	0.107696	0.264625	0.269029	0.261316	0.261316	0.258176	0.264625	0.264625	0.372096	0.372096	0.372096	0.264625	0.264625	0.363165	0.372096	0.367471	0.377093	0.351789	0.351789	0.377093	0.359138	0.367471	0.105534	0.10559	0.105534	0.103459	0.251646	0.250962	0.363165	0.372096	0.372096	0.108339	0.0997419	0.107061	0.103032	0.104486	0.101825	0.106832	0.102399	0.105367	0.107754	0.104051	0.105423	0.104925	0.0996425	0.107061	0.103085	0.104541	0.10476	0.105367	0.102399	0.106832	0.105367	0.105201	0.24765	0.107754	0.249616	0.108515	0.104051	0.253039	0.269949	0.259726	0.248298	0.264625	0.260516	0.253039	0.258176	0.297518	0.28335	0.288135	0.269029	0.102399	0.193866	0.24765	0.367471	0.264625	0	0.367471	0.108752	0.367471	0.108752	0.264625	0.264625	0.367471	0.351789	0.367471	0.261316	0.363165	0.377093	0.367471	0.367471	0.000592692	0.103566	0.367471	0.351789	0.372096	0.10887	0.109049	0.264625	0.261316	0.261316	0.258176	0.101515	0.359138	0.377093	0.108633	0.108633	0.194132	0.105869	0.10893	0.257415	0.10758	0.245745	0.194132	0.194132	0.101002	0.107929	0.110072	0.193866
