Orthogroup	Species	Prar	Orthologs
OG0000099	Praz	Prar.g_00872	Praz.g_01098
OG0000099	Prba	Prar.g_00872	Prba.g_00155
OG0000099	Prak	Prar.g_00872	Prak.g_01352
OG0000099	Prap	Prar.g_00872	Prap.g_00082
OG0000099	Prbe	Prar.g_00872	Prbe.g_00350
OG0000099	Prbf	Prar.g_00872	Prbf.g_00118
OG0000099	Prbg	Prar.g_00872	Prbg.g_00552
OG0000099	Prbn	Prar.g_00872	Prbn.g_00173
OG0000099	Pral	Prar.g_00872	Pral.g_01201
OG0000099	Prat	Prar.g_00872	Prat.g_01312
OG0000099	Prab	Prar.g_00872	Prab.g_01394
OG0000099	Pran	Prar.g_00872	Pran.g_00806
OG0000099	Prae	Prar.g_00872	Prae.g_01390
OG0000099	Prbm	Prar.g_00872	Prbm.g_00394
OG0000099	Prbc	Prar.g_00872	Prbc.g_01229
OG0000099	Praj	Prar.g_00872	Praj.g_00372
OG0000099	Prbb	Prar.g_00872	Prbb.g_00388
OG0000099	Praa	Prar.g_00872	Praa.g_01394
OG0000099	Prbi	Prar.g_00872	Prbi.g_01462
OG0000099	Prax	Prar.g_00872	Prax.g_01825
OG0000099	Prac	Prar.g_00872	Prac.g_00256
OG0000099	Praq	Prar.g_00872	Praq.g_00216
OG0000100	Syat	Prar.g_00773	Syat.g_00517
OG0000100	Syan	Prar.g_00773	Syan.g_00658
OG0000100	Syao	Prar.g_00773	Syao.g_00787
OG0000100	Syar	Prar.g_00773	Syar.g_02477
OG0000100	Syas	Prar.g_00773	Syas.g_00567
OG0000100	Syak	Prar.g_00773	Syak.g_00622
OG0000100	Syab	Prar.g_00773	Syab.g_01694
OG0000100	Syal	Prar.g_00773	Syal.g_02448
OG0000100	Syag	Prar.g_00773	Syag.g_00704
OG0000100	Syaq	Prar.g_00773	Syaq.g_02371
OG0000100	Syad	Prar.g_00773	Syad.g_01846
OG0000100	Syaj	Prar.g_00773	Syaj.g_00987
OG0000100	Syaf	Prar.g_00773	Syaf.g_02017
OG0000100	Syai	Prar.g_00773	Syai.g_01372
OG0000100	Syam	Prar.g_00773	Syam.g_01259
OG0000100	Syae	Prar.g_00773	Syae.g_00489
OG0000100	Syaa	Prar.g_00773	Syaa.g_01201
OG0000100	Syac	Prar.g_00773	Syac.g_01309
OG0000100	Syah	Prar.g_00773	Syah.g_01747
OG0000100	Prbj	Prar.g_00773	Prbj.g_00185, Prbj.g_02442
OG0000100	Prbk	Prar.g_00773	Prbk.g_01360, Prbk.g_02498
OG0000100	Prbl	Prar.g_00773	Prbl.g_01914, Prbl.g_02305
OG0000100	Praf	Prar.g_00773	Praf.g_00370, Praf.g_01561
OG0000100	Prah	Prar.g_00773	Prah.g_01791, Prah.g_00636
OG0000100	Prbc	Prar.g_00773	Prbc.g_00785
OG0000100	Prbm	Prar.g_00773	Prbm.g_01787
OG0000100	Praj	Prar.g_00773	Praj.g_01709
OG0000100	Prbb	Prar.g_00773	Prbb.g_01763
OG0000100	Prat	Prar.g_00773	Prat.g_01437
OG0000100	Pral	Prar.g_00773	Pral.g_01078
OG0000100	Prak	Prar.g_00773	Prak.g_01470
OG0000100	Prap	Prar.g_00773	Prap.g_00200
OG0000100	Prbe	Prar.g_00773	Prbe.g_00232
OG0000100	Prbf	Prar.g_00773	Prbf.g_00236
OG0000100	Prbg	Prar.g_00773	Prbg.g_00670
OG0000100	Prbn	Prar.g_00773	Prbn.g_00903
OG0000100	Pram	Prar.g_00773	Pram.g_01298
OG0000100	Prbh	Prar.g_00773	Prbh.g_00179
OG0000100	Prav	Prar.g_00773	Prav.g_01652
OG0000100	Prag	Prar.g_00773	Prag.g_01564
OG0000100	Praw	Prar.g_00773	Praw.g_00411
OG0000100	Prab	Prar.g_00773	Prab.g_01540
OG0000100	Pran	Prar.g_00773	Pran.g_00659
OG0000100	Prai	Prar.g_00773	Prai.g_01536
OG0000100	Prad	Prar.g_00773	Prad.g_00440
OG0000100	Pras	Prar.g_00773	Pras.g_00427
OG0000100	Prau	Prar.g_00773	Prau.g_01605
OG0000100	Pray	Prar.g_00773	Pray.g_01648
OG0000100	Praz	Prar.g_00773	Praz.g_00967
OG0000100	Prba	Prar.g_00773	Prba.g_00314
OG0000100	Praa	Prar.g_00773	Praa.g_01551
OG0000100	Prao	Prar.g_00773	Prao.g_01470
OG0000100	Prax	Prar.g_00773	Prax.g_01654
OG0000100	Prae	Prar.g_00773	Prae.g_01533
OG0000100	Prbd	Prar.g_00773	Prbd.g_01614
OG0000100	Prbi	Prar.g_00773	Prbi.g_01664
OG0000100	Prac	Prar.g_00773	Prac.g_00337
OG0000100	Praq	Prar.g_00773	Praq.g_00368
OG0000101	Prbj	Prar.g_01027	Prbj.g_00415, Prbj.g_00981
OG0000101	Prbk	Prar.g_01027	Prbk.g_00796, Prbk.g_00944
OG0000101	Prbl	Prar.g_01027	Prbl.g_01126, Prbl.g_01000
OG0000101	Syan	Prar.g_01027	Syan.g_02199
OG0000101	Syao	Prar.g_01027	Syao.g_01840
OG0000101	Syat	Prar.g_01027	Syat.g_01661
OG0000101	Syas	Prar.g_01027	Syas.g_01589
OG0000101	Syap	Prar.g_01027	Syap.g_00472
OG0000101	Syar	Prar.g_01027	Syar.g_01073, Syar.g_03154
OG0000101	Praf	Prar.g_01027	Praf.g_02119
OG0000101	Prah	Prar.g_01027	Prah.g_01995
OG0000101	Syag	Prar.g_01027	Syag.g_02773
OG0000101	Syaq	Prar.g_01027	Syaq.g_00607
OG0000101	Syak	Prar.g_01027	Syak.g_01305
OG0000101	Syab	Prar.g_01027	Syab.g_00446
OG0000101	Syal	Prar.g_01027	Syal.g_00275
OG0000101	Syaa	Prar.g_01027	Syaa.g_02249
OG0000101	Syae	Prar.g_01027	Syae.g_02125
OG0000101	Syad	Prar.g_01027	Syad.g_00694
OG0000101	Syaj	Prar.g_01027	Syaj.g_02738
OG0000101	Syac	Prar.g_01027	Syac.g_02094
OG0000101	Syah	Prar.g_01027	Syah.g_00785
OG0000101	Syaf	Prar.g_01027	Syaf.g_00093
OG0000101	Syam	Prar.g_01027	Syam.g_00371
OG0000101	Syai	Prar.g_01027	Syai.g_00404
OG0000101	Prak	Prar.g_01027	Prak.g_01780
OG0000101	Prap	Prar.g_01027	Prap.g_01642
OG0000101	Prbe	Prar.g_01027	Prbe.g_00836
OG0000101	Prbf	Prar.g_01027	Prbf.g_00558
OG0000101	Prbg	Prar.g_01027	Prbg.g_01785
OG0000101	Prbn	Prar.g_01027	Prbn.g_01881
OG0000101	Pram	Prar.g_01027	Pram.g_01770
OG0000101	Prbh	Prar.g_01027	Prbh.g_01644
OG0000101	Pral	Prar.g_01027	Pral.g_00243
OG0000101	Prat	Prar.g_01027	Prat.g_01726
OG0000101	Prbm	Prar.g_01027	Prbm.g_02033
OG0000101	Praj	Prar.g_01027	Praj.g_01952
OG0000101	Prbb	Prar.g_01027	Prbb.g_02001
OG0000101	Prbc	Prar.g_01027	Prbc.g_00284
OG0000101	Prao	Prar.g_01027	Prao.g_01687
OG0000101	Prab	Prar.g_01027	Prab.g_01802
OG0000101	Pran	Prar.g_01027	Pran.g_01105
OG0000101	Prai	Prar.g_01027	Prai.g_01782
OG0000101	Prad	Prar.g_01027	Prad.g_00807
OG0000101	Pray	Prar.g_01027	Pray.g_01306
OG0000101	Praz	Prar.g_01027	Praz.g_00263
OG0000101	Prba	Prar.g_01027	Prba.g_00429
OG0000101	Praa	Prar.g_01027	Praa.g_01775
OG0000101	Prae	Prar.g_01027	Prae.g_01758
OG0000101	Pras	Prar.g_01027	Pras.g_00687
OG0000101	Prau	Prar.g_01027	Prau.g_01869
OG0000101	Prbi	Prar.g_01027	Prbi.g_01938
OG0000101	Prax	Prar.g_01027	Prax.g_01338
OG0000101	Prbd	Prar.g_01027	Prbd.g_01391
OG0000101	Prag	Prar.g_01027	Prag.g_01804
OG0000101	Praw	Prar.g_01027	Praw.g_00096
OG0000101	Prav	Prar.g_01027	Prav.g_00632
OG0000101	Prac	Prar.g_01027	Prac.g_00548
OG0000101	Praq	Prar.g_01027	Praq.g_00879
OG0000102	Syad	Prar.g_00658	Syad.g_00343
OG0000102	Syaj	Prar.g_00658	Syaj.g_02411
OG0000102	Syac	Prar.g_00658	Syac.g_00151
OG0000102	Syah	Prar.g_00658	Syah.g_00255
OG0000102	Syaf	Prar.g_00658	Syaf.g_00393
OG0000102	Syai	Prar.g_00658	Syai.g_00106
OG0000102	Syam	Prar.g_00658	Syam.g_00110
OG0000102	Syaa	Prar.g_00658	Syaa.g_00118
OG0000102	Syae	Prar.g_00658	Syae.g_01824
OG0000102	Syan	Prar.g_00658	Syan.g_01891
OG0000102	Syat	Prar.g_00658	Syat.g_00974
OG0000102	Syap	Prar.g_00658	Syap.g_01116
OG0000102	Syar	Prar.g_00658	Syar.g_00602, Syar.g_02164, Syar.g_01644, Syar.g_02138
OG0000102	Syas	Prar.g_00658	Syas.g_02152, Syas.g_01395
OG0000102	Syab	Prar.g_00658	Syab.g_00104
OG0000102	Syal	Prar.g_00658	Syal.g_01488
OG0000102	Syao	Prar.g_00658	Syao.g_01945
OG0000102	Syag	Prar.g_00658	Syag.g_02387
OG0000102	Syak	Prar.g_00658	Syak.g_01661
OG0000102	Syaq	Prar.g_00658	Syaq.g_01033
OG0000102	Prbj	Prar.g_00658	Prbj.g_01819
OG0000102	Prbk	Prar.g_00658	Prbk.g_01484
OG0000102	Prbl	Prar.g_00658	Prbl.g_02636
OG0000102	Praf	Prar.g_00658	Praf.g_00173
OG0000102	Prah	Prar.g_00658	Prah.g_00144
OG0000102	Prbm	Prar.g_00658	Prbm.g_02099
OG0000102	Prbc	Prar.g_00658	Prbc.g_00206
OG0000102	Praj	Prar.g_00658	Praj.g_02017
OG0000102	Prbb	Prar.g_00658	Prbb.g_02066
OG0000102	Prat	Prar.g_00658	Prat.g_01793
OG0000102	Prak	Prar.g_00658	Prak.g_01847
OG0000102	Prap	Prar.g_00658	Prap.g_01575
OG0000102	Prbe	Prar.g_00658	Prbe.g_00769
OG0000102	Prbf	Prar.g_00658	Prbf.g_00491
OG0000102	Prbg	Prar.g_00658	Prbg.g_01852
OG0000102	Prbn	Prar.g_00658	Prbn.g_00991
OG0000102	Pram	Prar.g_00658	Pram.g_01838
OG0000102	Prbh	Prar.g_00658	Prbh.g_01576
OG0000102	Pral	Prar.g_00658	Pral.g_00310
OG0000102	Prab	Prar.g_00658	Prab.g_01862
OG0000102	Pran	Prar.g_00658	Pran.g_01165
OG0000102	Prai	Prar.g_00658	Prai.g_01843
OG0000102	Prao	Prar.g_00658	Prao.g_01748
OG0000102	Prae	Prar.g_00658	Prae.g_01820
OG0000102	Praa	Prar.g_00658	Praa.g_01837
OG0000102	Prbd	Prar.g_00658	Prbd.g_01330
OG0000102	Prax	Prar.g_00658	Prax.g_01399
OG0000102	Prag	Prar.g_00658	Prag.g_01866
OG0000102	Praw	Prar.g_00658	Praw.g_00034
OG0000102	Prav	Prar.g_00658	Prav.g_00694
OG0000102	Pray	Prar.g_00658	Pray.g_01369
OG0000102	Praz	Prar.g_00658	Praz.g_00200
OG0000102	Prba	Prar.g_00658	Prba.g_00773
OG0000102	Prbi	Prar.g_00658	Prbi.g_01999
OG0000102	Prad	Prar.g_00658	Prad.g_01626
OG0000102	Pras	Prar.g_00658	Pras.g_00748
OG0000102	Prau	Prar.g_00658	Prau.g_01930
OG0000102	Prac	Prar.g_00658	Prac.g_00046
OG0000102	Praq	Prar.g_00658	Praq.g_00768
OG0000103	Syar	Prar.g_00050	Syar.g_00452, Syar.g_00014
OG0000103	Syat	Prar.g_00050	Syat.g_02399
OG0000103	Syas	Prar.g_00050	Syas.g_02009
OG0000103	Syap	Prar.g_00050	Syap.g_02607, Syap.g_02608
OG0000103	Syan	Prar.g_00050	Syan.g_01692
OG0000103	Syao	Prar.g_00050	Syao.g_02340
OG0000103	Syab	Prar.g_00050	Syab.g_01296, Syab.g_02895
OG0000103	Syal	Prar.g_00050	Syal.g_01897, Syal.g_00077
OG0000103	Syac	Prar.g_00050	Syac.g_02476
OG0000103	Syah	Prar.g_00050	Syah.g_00391
OG0000103	Syaa	Prar.g_00050	Syaa.g_02740
OG0000103	Syae	Prar.g_00050	Syae.g_01694
OG0000103	Syai	Prar.g_00050	Syai.g_02912
OG0000103	Syam	Prar.g_00050	Syam.g_02428
OG0000103	Syaf	Prar.g_00050	Syaf.g_00520
OG0000103	Syad	Prar.g_00050	Syad.g_00143
OG0000103	Syaj	Prar.g_00050	Syaj.g_02243
OG0000103	Syak	Prar.g_00050	Syak.g_01812
OG0000103	Syaq	Prar.g_00050	Syaq.g_01170
OG0000103	Syag	Prar.g_00050	Syag.g_02253
OG0000103	Praf	Prar.g_00050	Praf.g_02765
OG0000103	Prbj	Prar.g_00050	Prbj.g_02055
OG0000103	Prbk	Prar.g_00050	Prbk.g_02260
OG0000103	Prbl	Prar.g_00050	Prbl.g_02139
OG0000103	Prah	Prar.g_00050	Prah.g_02586
OG0000103	Prak	Prar.g_00050	Prak.g_01932
OG0000103	Prap	Prar.g_00050	Prap.g_01491
OG0000103	Prbe	Prar.g_00050	Prbe.g_01195
OG0000103	Prbf	Prar.g_00050	Prbf.g_00406
OG0000103	Prbg	Prar.g_00050	Prbg.g_01937
OG0000103	Prbn	Prar.g_00050	Prbn.g_00907
OG0000103	Pram	Prar.g_00050	Pram.g_01925
OG0000103	Prbh	Prar.g_00050	Prbh.g_01489
OG0000103	Praj	Prar.g_00050	Praj.g_02135
OG0000103	Prbm	Prar.g_00050	Prbm.g_02218
OG0000103	Prbb	Prar.g_00050	Prbb.g_02174
OG0000103	Prbc	Prar.g_00050	Prbc.g_01053
OG0000103	Pral	Prar.g_00050	Pral.g_00397
OG0000103	Prat	Prar.g_00050	Prat.g_01880
OG0000103	Prab	Prar.g_00050	Prab.g_01942
OG0000103	Pran	Prar.g_00050	Pran.g_01244
OG0000103	Prai	Prar.g_00050	Prai.g_01923
OG0000103	Prao	Prar.g_00050	Prao.g_01828
OG0000103	Prad	Prar.g_00050	Prad.g_01548
OG0000103	Prae	Prar.g_00050	Prae.g_01899
OG0000103	Prax	Prar.g_00050	Prax.g_01478
OG0000103	Praa	Prar.g_00050	Praa.g_01916
OG0000103	Pras	Prar.g_00050	Pras.g_00829
OG0000103	Prau	Prar.g_00050	Prau.g_02009
OG0000103	Prbd	Prar.g_00050	Prbd.g_01250
OG0000103	Pray	Prar.g_00050	Pray.g_01449
OG0000103	Praz	Prar.g_00050	Praz.g_00120
OG0000103	Prba	Prar.g_00050	Prba.g_01781
OG0000103	Prag	Prar.g_00050	Prag.g_01945
OG0000103	Praw	Prar.g_00050	Praw.g_01148
OG0000103	Prbi	Prar.g_00050	Prbi.g_02091
OG0000103	Prav	Prar.g_00050	Prav.g_00773
OG0000103	Prac	Prar.g_00050	Prac.g_00123
OG0000103	Praq	Prar.g_00050	Praq.g_00414
OG0000104	Syap	Prar.g_00042	Syap.g_02321, Syap.g_00051, Syap.g_02320, Syap.g_02318
OG0000104	Syas	Prar.g_00042	Syas.g_02027, Syas.g_02026
OG0000104	Syao	Prar.g_00042	Syao.g_02157
OG0000104	Syan	Prar.g_00042	Syan.g_01792
OG0000104	Syat	Prar.g_00042	Syat.g_02385
OG0000104	Syar	Prar.g_00042	Syar.g_00466
OG0000104	Syab	Prar.g_00042	Syab.g_02910
OG0000104	Syal	Prar.g_00042	Syal.g_00092
OG0000104	Syaq	Prar.g_00042	Syaq.g_01154
OG0000104	Syag	Prar.g_00042	Syag.g_02268
OG0000104	Syak	Prar.g_00042	Syak.g_01799
OG0000104	Prah	Prar.g_00042	Prah.g_02600
OG0000104	Praf	Prar.g_00042	Praf.g_02779
OG0000104	Prbj	Prar.g_00042	Prbj.g_02069
OG0000104	Prbk	Prar.g_00042	Prbk.g_02274
OG0000104	Prbl	Prar.g_00042	Prbl.g_02125
OG0000104	Syaa	Prar.g_00042	Syaa.g_02754
OG0000104	Syai	Prar.g_00042	Syai.g_02929
OG0000104	Syaf	Prar.g_00042	Syaf.g_00502
OG0000104	Syam	Prar.g_00042	Syam.g_02442
OG0000104	Syae	Prar.g_00042	Syae.g_01708
OG0000104	Syad	Prar.g_00042	Syad.g_00158
OG0000104	Syaj	Prar.g_00042	Syaj.g_02258
OG0000104	Syah	Prar.g_00042	Syah.g_00377
OG0000104	Syac	Prar.g_00042	Syac.g_02490
OG0000104	Prak	Prar.g_00042	Prak.g_01941
OG0000104	Prap	Prar.g_00042	Prap.g_01869
OG0000104	Prbe	Prar.g_00042	Prbe.g_01061
OG0000104	Prbf	Prar.g_00042	Prbf.g_00397
OG0000104	Prbg	Prar.g_00042	Prbg.g_00763
OG0000104	Prbn	Prar.g_00042	Prbn.g_00296
OG0000104	Pram	Prar.g_00042	Pram.g_01934
OG0000104	Prbh	Prar.g_00042	Prbh.g_01480
OG0000104	Pral	Prar.g_00042	Pral.g_00406
OG0000104	Prat	Prar.g_00042	Prat.g_01889
OG0000104	Prbm	Prar.g_00042	Prbm.g_02229
OG0000104	Prbb	Prar.g_00042	Prbb.g_02185
OG0000104	Praj	Prar.g_00042	Praj.g_02145
OG0000104	Prbc	Prar.g_00042	Prbc.g_01065
OG0000104	Prab	Prar.g_00042	Prab.g_01951
OG0000104	Pran	Prar.g_00042	Pran.g_01253
OG0000104	Prai	Prar.g_00042	Prai.g_01932
OG0000104	Prav	Prar.g_00042	Prav.g_00782
OG0000104	Pras	Prar.g_00042	Pras.g_00838
OG0000104	Prau	Prar.g_00042	Prau.g_02018
OG0000104	Prae	Prar.g_00042	Prae.g_01907
OG0000104	Prax	Prar.g_00042	Prax.g_01486
OG0000104	Prbd	Prar.g_00042	Prbd.g_01241
OG0000104	Praa	Prar.g_00042	Praa.g_01924
OG0000104	Pray	Prar.g_00042	Pray.g_01457
OG0000104	Praz	Prar.g_00042	Praz.g_00361
OG0000104	Prba	Prar.g_00042	Prba.g_01789
OG0000104	Prag	Prar.g_00042	Prag.g_01953
OG0000104	Praw	Prar.g_00042	Praw.g_01140
OG0000104	Prbi	Prar.g_00042	Prbi.g_02099
OG0000104	Prad	Prar.g_00042	Prad.g_01540
OG0000104	Prao	Prar.g_00042	Prao.g_01837
OG0000104	Prac	Prar.g_00042	Prac.g_00131
OG0000104	Praq	Prar.g_00042	Praq.g_00422
OG0000105	Syar	Prar.g_00313	Syar.g_00218
OG0000105	Syat	Prar.g_00313	Syat.g_02052
OG0000105	Syas	Prar.g_00313	Syas.g_01739
OG0000105	Syap	Prar.g_00313	Syap.g_01369, Syap.g_01368
OG0000105	Syan	Prar.g_00313	Syan.g_02031
OG0000105	Syao	Prar.g_00313	Syao.g_02071, Syao.g_02072
OG0000105	Prah	Prar.g_00313	Prah.g_02126
OG0000105	Praf	Prar.g_00313	Praf.g_02271
OG0000105	Prbj	Prar.g_00313	Prbj.g_01397
OG0000105	Prbk	Prar.g_00313	Prbk.g_00409
OG0000105	Prbl	Prar.g_00313	Prbl.g_01461
OG0000105	Syab	Prar.g_00313	Syab.g_00303
OG0000105	Syal	Prar.g_00313	Syal.g_01255
OG0000105	Syak	Prar.g_00313	Syak.g_01451
OG0000105	Syag	Prar.g_00313	Syag.g_02606
OG0000105	Syaq	Prar.g_00313	Syaq.g_00754
OG0000105	Syam	Prar.g_00313	Syam.g_00238
OG0000105	Syaf	Prar.g_00313	Syaf.g_00235
OG0000105	Syai	Prar.g_00313	Syai.g_00267
OG0000105	Syac	Prar.g_00313	Syac.g_02245
OG0000105	Syah	Prar.g_00313	Syah.g_00632
OG0000105	Syaa	Prar.g_00313	Syaa.g_00270
OG0000105	Syae	Prar.g_00313	Syae.g_01977
OG0000105	Syad	Prar.g_00313	Syad.g_00530
OG0000105	Syaj	Prar.g_00313	Syaj.g_02573
OG0000105	Pral	Prar.g_00313	Pral.g_00765
OG0000105	Prat	Prar.g_00313	Prat.g_00281
OG0000105	Prak	Prar.g_00313	Prak.g_00292
OG0000105	Prap	Prar.g_00313	Prap.g_01436
OG0000105	Prbe	Prar.g_00313	Prbe.g_01828
OG0000105	Prbf	Prar.g_00313	Prbf.g_01614
OG0000105	Prbg	Prar.g_00313	Prbg.g_00053
OG0000105	Prbn	Prar.g_00313	Prbn.g_00041
OG0000105	Pram	Prar.g_00313	Pram.g_00262
OG0000105	Prbh	Prar.g_00313	Prbh.g_00505
OG0000105	Prbc	Prar.g_00313	Prbc.g_01167
OG0000105	Prbm	Prar.g_00313	Prbm.g_00331
OG0000105	Praj	Prar.g_00313	Praj.g_00310
OG0000105	Prbb	Prar.g_00313	Prbb.g_00327
OG0000105	Prae	Prar.g_00313	Prae.g_01440
OG0000105	Prao	Prar.g_00313	Prao.g_01378
OG0000105	Prab	Prar.g_00313	Prab.g_00262
OG0000105	Pran	Prar.g_00313	Pran.g_01920
OG0000105	Prai	Prar.g_00313	Prai.g_00286, Prai.g_00287
OG0000105	Pray	Prar.g_00313	Pray.g_00753
OG0000105	Praz	Prar.g_00313	Praz.g_00632
OG0000105	Prba	Prar.g_00313	Prba.g_00491
OG0000105	Prag	Prar.g_00313	Prag.g_00265
OG0000105	Praw	Prar.g_00313	Praw.g_00860
OG0000105	Prav	Prar.g_00313	Prav.g_01920
OG0000105	Prax	Prar.g_00313	Prax.g_00901
OG0000105	Pras	Prar.g_00313	Pras.g_01126
OG0000105	Prau	Prar.g_00313	Prau.g_00276
OG0000105	Prad	Prar.g_00313	Prad.g_01717
OG0000105	Prbd	Prar.g_00313	Prbd.g_00965
OG0000105	Praa	Prar.g_00313	Praa.g_00274
OG0000105	Prbi	Prar.g_00313	Prbi.g_00298
OG0000105	Prac	Prar.g_00313	Prac.g_01657
OG0000105	Praq	Prar.g_00313	Praq.g_01729
OG0000106	Syat	Prar.g_00431	Syat.g_00957
OG0000106	Syar	Prar.g_00431	Syar.g_01748
OG0000106	Syao	Prar.g_00431	Syao.g_01385
OG0000106	Syan	Prar.g_00431	Syan.g_00076
OG0000106	Syak	Prar.g_00431	Syak.g_00096
OG0000106	Syab	Prar.g_00431	Syab.g_01817
OG0000106	Syal	Prar.g_00431	Syal.g_02577
OG0000106	Syaq	Prar.g_00431	Syaq.g_01863
OG0000106	Syag	Prar.g_00431	Syag.g_00462
OG0000106	Syaa	Prar.g_00431	Syaa.g_01439
OG0000106	Syae	Prar.g_00431	Syae.g_00272
OG0000106	Syad	Prar.g_00431	Syad.g_01993
OG0000106	Syaj	Prar.g_00431	Syaj.g_01130
OG0000106	Syac	Prar.g_00431	Syac.g_01098
OG0000106	Syah	Prar.g_00431	Syah.g_01544
OG0000106	Syaf	Prar.g_00431	Syaf.g_01745
OG0000106	Syai	Prar.g_00431	Syai.g_01601
OG0000106	Syam	Prar.g_00431	Syam.g_01039
OG0000106	Syas	Prar.g_00431	Syas.g_01451
OG0000106	Prak	Prar.g_00431	Prak.g_00687
OG0000106	Prap	Prar.g_00431	Prap.g_00591
OG0000106	Prbe	Prar.g_00431	Prbe.g_00740
OG0000106	Prbf	Prar.g_00431	Prbf.g_00320
OG0000106	Prbg	Prar.g_00431	Prbg.g_00388
OG0000106	Prbn	Prar.g_00431	Prbn.g_00829
OG0000106	Pral	Prar.g_00431	Pral.g_01859
OG0000106	Pram	Prar.g_00431	Pram.g_00677
OG0000106	Prbh	Prar.g_00431	Prbh.g_00821
OG0000106	Prbj	Prar.g_00431	Prbj.g_00875
OG0000106	Prbk	Prar.g_00431	Prbk.g_00925
OG0000106	Prbl	Prar.g_00431	Prbl.g_00411
OG0000106	Praf	Prar.g_00431	Praf.g_00496
OG0000106	Prah	Prar.g_00431	Prah.g_01660
OG0000106	Praj	Prar.g_00431	Praj.g_01156, Praj.g_01282
OG0000106	Prbc	Prar.g_00431	Prbc.g_00134, Prbc.g_00641
OG0000106	Prbb	Prar.g_00431	Prbb.g_01197, Prbb.g_01329
OG0000106	Prbm	Prar.g_00431	Prbm.g_01172, Prbm.g_01237
OG0000106	Prat	Prar.g_00431	Prat.g_00637
OG0000106	Prab	Prar.g_00431	Prab.g_00359
OG0000106	Pran	Prar.g_00431	Pran.g_01824
OG0000106	Prai	Prar.g_00431	Prai.g_00383
OG0000106	Prag	Prar.g_00431	Prag.g_00364
OG0000106	Praw	Prar.g_00431	Praw.g_00762
OG0000106	Prav	Prar.g_00431	Prav.g_00989
OG0000106	Prae	Prar.g_00431	Prae.g_00370
OG0000106	Prad	Prar.g_00431	Prad.g_00739
OG0000106	Praa	Prar.g_00431	Praa.g_00369
OG0000106	Pras	Prar.g_00431	Pras.g_01223
OG0000106	Prau	Prar.g_00431	Prau.g_00373
OG0000106	Pray	Prar.g_00431	Pray.g_00848
OG0000106	Praz	Prar.g_00431	Praz.g_00804
OG0000106	Prba	Prar.g_00431	Prba.g_00864
OG0000106	Prbi	Prar.g_00431	Prbi.g_00394
OG0000106	Prax	Prar.g_00431	Prax.g_00803
OG0000106	Prbd	Prar.g_00431	Prbd.g_00868
OG0000106	Prao	Prar.g_00431	Prao.g_00505
OG0000106	Prac	Prar.g_00431	Prac.g_01163
OG0000106	Praq	Prar.g_00431	Praq.g_01173
OG0000107	Syai	Prar.g_00446	Syai.g_00319
OG0000107	Syac	Prar.g_00446	Syac.g_02191
OG0000107	Syaa	Prar.g_00446	Syaa.g_02351
OG0000107	Syae	Prar.g_00446	Syae.g_02032
OG0000107	Syak	Prar.g_00446	Syak.g_01392
OG0000107	Syar	Prar.g_00446	Syar.g_00149
OG0000107	Syal	Prar.g_00446	Syal.g_00194
OG0000107	Syam	Prar.g_00446	Syam.g_00288
OG0000107	Syao	Prar.g_00446	Syao.g_01935
OG0000107	Syat	Prar.g_00446	Syat.g_01862
OG0000107	Syas	Prar.g_00446	Syas.g_01669
OG0000107	Syap	Prar.g_00446	Syap.g_02496
OG0000107	Syan	Prar.g_00446	Syan.g_02106
OG0000107	Syad	Prar.g_00446	Syad.g_00590
OG0000107	Syaj	Prar.g_00446	Syaj.g_02637
OG0000107	Syaf	Prar.g_00446	Syaf.g_00177
OG0000107	Syah	Prar.g_00446	Syah.g_00688
OG0000107	Prbb	Prar.g_00446	Prbb.g_01923
OG0000107	Prbm	Prar.g_00446	Prbm.g_01949
OG0000107	Praj	Prar.g_00446	Praj.g_01869
OG0000107	Prbc	Prar.g_00446	Prbc.g_00934
OG0000107	Pral	Prar.g_00446	Pral.g_00171
OG0000107	Prat	Prar.g_00446	Prat.g_01656
OG0000107	Prak	Prar.g_00446	Prak.g_01709
OG0000107	Prap	Prar.g_00446	Prap.g_01714
OG0000107	Prbe	Prar.g_00446	Prbe.g_00921
OG0000107	Prbf	Prar.g_00446	Prbf.g_00629
OG0000107	Prbg	Prar.g_00446	Prbg.g_01714
OG0000107	Prbn	Prar.g_00446	Prbn.g_01810
OG0000107	Pram	Prar.g_00446	Pram.g_01696
OG0000107	Prbh	Prar.g_00446	Prbh.g_01718
OG0000107	Prab	Prar.g_00446	Prab.g_00375
OG0000107	Pran	Prar.g_00446	Pran.g_01808
OG0000107	Prai	Prar.g_00446	Prai.g_00397
OG0000107	Praa	Prar.g_00446	Praa.g_00383
OG0000107	Prbi	Prar.g_00446	Prbi.g_00409
OG0000107	Prav	Prar.g_00446	Prav.g_01001
OG0000107	Prag	Prar.g_00446	Prag.g_00378
OG0000107	Praw	Prar.g_00446	Praw.g_00748
OG0000107	Pras	Prar.g_00446	Pras.g_01239
OG0000107	Prau	Prar.g_00446	Prau.g_00389
OG0000107	Prad	Prar.g_00446	Prad.g_00724
OG0000107	Prao	Prar.g_00446	Prao.g_00518
OG0000107	Prax	Prar.g_00446	Prax.g_00790
OG0000107	Prae	Prar.g_00446	Prae.g_00385
OG0000107	Pray	Prar.g_00446	Pray.g_00864
OG0000107	Praz	Prar.g_00446	Praz.g_00788
