Orthogroup	Species	Syad	Orthologs
OG0000076	Prai	Syad.g_00348	Prai.g_01838
OG0000076	Prab	Syad.g_00348	Prab.g_01857
OG0000076	Pran	Syad.g_00348	Pran.g_01160
OG0000076	Prad	Syad.g_00348	Prad.g_01631
OG0000076	Prac	Syad.g_00348	Prac.g_01904, Prac.g_00041
OG0000076	Praq	Syad.g_00348	Praq.g_01243, Praq.g_00763
OG0000076	Prar	Syad.g_00348	Prar.g_00592, Prar.g_00653
OG0000076	Pras	Syad.g_00348	Pras.g_00883, Pras.g_00743
OG0000076	Prau	Syad.g_00348	Prau.g_00037, Prau.g_01925
OG0000076	Prae	Syad.g_00348	Prae.g_01815
OG0000076	Prag	Syad.g_00348	Prag.g_01861
OG0000076	Praw	Syad.g_00348	Praw.g_00039
OG0000076	Prbi	Syad.g_00348	Prbi.g_01994
OG0000076	Praa	Syad.g_00348	Praa.g_01832
OG0000076	Prax	Syad.g_00348	Prax.g_01394
OG0000076	Prbd	Syad.g_00348	Prbd.g_01335
OG0000076	Prao	Syad.g_00348	Prao.g_01743
OG0000076	Prav	Syad.g_00348	Prav.g_00689
OG0000076	Pray	Syad.g_00348	Pray.g_01364
OG0000076	Praz	Syad.g_00348	Praz.g_00205
OG0000076	Prba	Syad.g_00348	Prba.g_00768
OG0000076	Praf	Syad.g_00348	Praf.g_00178
OG0000076	Prah	Syad.g_00348	Prah.g_00150
OG0000076	Prbj	Syad.g_00348	Prbj.g_01598
OG0000076	Prbk	Syad.g_00348	Prbk.g_00237
OG0000076	Prbl	Syad.g_00348	Prbl.g_01285
OG0000076	Syaa	Syad.g_00348	Syaa.g_00123
OG0000076	Syae	Syad.g_00348	Syae.g_01829
OG0000076	Syac	Syad.g_00348	Syac.g_00156
OG0000076	Syah	Syad.g_00348	Syah.g_00250
OG0000076	Syaf	Syad.g_00348	Syaf.g_00388
OG0000076	Syai	Syad.g_00348	Syai.g_00111
OG0000076	Syam	Syad.g_00348	Syam.g_00115
OG0000076	Syaj	Syad.g_00348	Syaj.g_02417
OG0000077	Syac	Syad.g_02741	Syac.g_00439
OG0000077	Syah	Syad.g_02741	Syah.g_02494
OG0000077	Syab	Syad.g_02741	Syab.g_02446
OG0000077	Syal	Syad.g_02741	Syal.g_00763, Syal.g_00506
OG0000077	Syak	Syad.g_02741	Syak.g_02243
OG0000077	Syaq	Syad.g_02741	Syaq.g_01547
OG0000077	Syaa	Syad.g_02741	Syaa.g_00341
OG0000077	Syaf	Syad.g_02741	Syaf.g_00951
OG0000077	Syae	Syad.g_02741	Syae.g_01297
OG0000077	Prah	Syad.g_02741	Prah.g_01850
OG0000077	Praf	Syad.g_02741	Praf.g_00309
OG0000077	Prbj	Syad.g_02741	Prbj.g_00576, Prbj.g_01900
OG0000077	Prbk	Syad.g_02741	Prbk.g_01308, Prbk.g_00307
OG0000077	Prbl	Syad.g_02741	Prbl.g_00596, Prbl.g_00631
OG0000077	Pral	Syad.g_02741	Pral.g_00969
OG0000077	Prak	Syad.g_02741	Prak.g_00083
OG0000077	Prap	Syad.g_02741	Prap.g_01099
OG0000077	Prbe	Syad.g_02741	Prbe.g_00183
OG0000077	Prbf	Syad.g_02741	Prbf.g_01405
OG0000077	Prbg	Syad.g_02741	Prbg.g_00791
OG0000077	Prbn	Syad.g_02741	Prbn.g_01342
OG0000077	Pram	Syad.g_02741	Pram.g_00063
OG0000077	Prbh	Syad.g_02741	Prbh.g_00704
OG0000077	Prab	Syad.g_02741	Prab.g_00070
OG0000077	Pran	Syad.g_02741	Pran.g_00354
OG0000077	Prai	Syad.g_02741	Prai.g_00078
OG0000077	Prag	Syad.g_02741	Prag.g_00072
OG0000077	Praw	Syad.g_02741	Praw.g_01356
OG0000077	Prbi	Syad.g_02741	Prbi.g_00085
OG0000077	Prac	Syad.g_02741	Prac.g_01853
OG0000077	Praq	Syad.g_02741	Praq.g_01925
OG0000077	Prar	Syad.g_02741	Prar.g_00250
OG0000077	Prav	Syad.g_02741	Prav.g_00143
OG0000077	Prad	Syad.g_02741	Prad.g_01915
OG0000077	Pras	Syad.g_02741	Pras.g_00929
OG0000077	Prau	Syad.g_02741	Prau.g_00079
OG0000077	Prao	Syad.g_02741	Prao.g_00217
OG0000077	Prax	Syad.g_02741	Prax.g_00649
OG0000077	Pray	Syad.g_02741	Pray.g_00211
OG0000077	Praz	Syad.g_02741	Praz.g_00438
OG0000077	Prba	Syad.g_02741	Prba.g_01866
OG0000077	Prae	Syad.g_02741	Prae.g_00078
OG0000077	Praa	Syad.g_02741	Praa.g_00078
OG0000077	Prbd	Syad.g_02741	Prbd.g_01166
OG0000077	Syap	Syad.g_02741	Syap.g_00416
OG0000077	Syas	Syad.g_02741	Syas.g_02510
OG0000077	Syan	Syad.g_02741	Syan.g_02919, Syan.g_02579
OG0000077	Syao	Syad.g_02741	Syao.g_02629
OG0000077	Syar	Syad.g_02741	Syar.g_03051
OG0000077	Syat	Syad.g_02741	Syat.g_01481
OG0000077	Prat	Syad.g_02741	Prat.g_00075
OG0000077	Praj	Syad.g_02741	Praj.g_00116
OG0000077	Prbm	Syad.g_02741	Prbm.g_00135
OG0000077	Prbc	Syad.g_02741	Prbc.g_00495
OG0000077	Prbb	Syad.g_02741	Prbb.g_00133
OG0000077	Syag	Syad.g_02741	Syag.g_01831
OG0000077	Syaj	Syad.g_02741	Syaj.g_01831
OG0000077	Syai	Syad.g_02741	Syai.g_02486
OG0000077	Syam	Syad.g_02741	Syam.g_02074
OG0000078	Syaa	Syad.g_00824	Syaa.g_02103
OG0000078	Syaf	Syad.g_00824	Syaf.g_02782
OG0000078	Syai	Syad.g_00824	Syai.g_00543
OG0000078	Syam	Syad.g_00824	Syam.g_00514
OG0000078	Syab	Syad.g_00824	Syab.g_02366
OG0000078	Syal	Syad.g_00824	Syal.g_00680
OG0000078	Syaq	Syad.g_00824	Syaq.g_01585
OG0000078	Syag	Syad.g_00824	Syag.g_01778
OG0000078	Syak	Syad.g_00824	Syak.g_02310
OG0000078	Prbj	Syad.g_00824	Prbj.g_02614
OG0000078	Prbk	Syad.g_00824	Prbk.g_01515
OG0000078	Prbl	Syad.g_00824	Prbl.g_00193
OG0000078	Praf	Syad.g_00824	Praf.g_00391
OG0000078	Prah	Syad.g_00824	Prah.g_01773
OG0000078	Prak	Syad.g_00824	Prak.g_00256
OG0000078	Prap	Syad.g_00824	Prap.g_01472
OG0000078	Prbe	Syad.g_00824	Prbe.g_01792
OG0000078	Prbf	Syad.g_00824	Prbf.g_01578
OG0000078	Prbg	Syad.g_00824	Prbg.g_01022
OG0000078	Prbn	Syad.g_00824	Prbn.g_00310
OG0000078	Pram	Syad.g_00824	Pram.g_00227
OG0000078	Prbh	Syad.g_00824	Prbh.g_00540
OG0000078	Prbb	Syad.g_00824	Prbb.g_00297
OG0000078	Prbm	Syad.g_00824	Prbm.g_00300
OG0000078	Praj	Syad.g_00824	Praj.g_00280
OG0000078	Prbc	Syad.g_00824	Prbc.g_00330
OG0000078	Syat	Syad.g_00824	Syat.g_00184
OG0000078	Syar	Syad.g_00824	Syar.g_01366, Syar.g_03265
OG0000078	Syas	Syad.g_00824	Syas.g_02308
OG0000078	Prab	Syad.g_00824	Prab.g_00229
OG0000078	Pran	Syad.g_00824	Pran.g_00194
OG0000078	Prai	Syad.g_00824	Prai.g_00250
OG0000078	Pras	Syad.g_00824	Pras.g_01091
OG0000078	Prau	Syad.g_00824	Prau.g_00240
OG0000078	Praa	Syad.g_00824	Praa.g_00239
OG0000078	Prao	Syad.g_00824	Prao.g_00377
OG0000078	Prbi	Syad.g_00824	Prbi.g_00263
OG0000078	Pray	Syad.g_00824	Pray.g_00720
OG0000078	Praz	Syad.g_00824	Praz.g_00599
OG0000078	Prba	Syad.g_00824	Prba.g_00458
OG0000078	Prax	Syad.g_00824	Prax.g_00979
OG0000078	Prae	Syad.g_00824	Prae.g_00242
OG0000078	Prad	Syad.g_00824	Prad.g_01752
OG0000078	Prbd	Syad.g_00824	Prbd.g_01000
OG0000078	Prav	Syad.g_00824	Prav.g_00799
OG0000078	Prag	Syad.g_00824	Prag.g_00232
OG0000078	Praw	Syad.g_00824	Praw.g_01196
OG0000078	Prac	Syad.g_00824	Prac.g_01691
OG0000078	Praq	Syad.g_00824	Praq.g_01763
OG0000078	Prar	Syad.g_00824	Prar.g_00088
OG0000078	Pral	Syad.g_00824	Pral.g_00800
OG0000078	Prat	Syad.g_00824	Prat.g_00245
OG0000078	Syac	Syad.g_00824	Syac.g_01964
OG0000078	Syah	Syad.g_00824	Syah.g_00912
OG0000078	Syae	Syad.g_00824	Syae.g_02243
OG0000078	Syaj	Syad.g_00824	Syaj.g_02880
OG0000079	Syaq	Syad.g_00565	Syaq.g_00721
OG0000079	Syan	Syad.g_00565	Syan.g_02079, Syan.g_02067, Syan.g_02085
OG0000079	Syao	Syad.g_00565	Syao.g_00574, Syao.g_00010, Syao.g_00581, Syao.g_01145, Syao.g_02105
OG0000079	Syap	Syad.g_00565	Syap.g_01589
OG0000079	Syar	Syad.g_00565	Syar.g_00166
OG0000079	Syas	Syad.g_00565	Syas.g_01699
OG0000079	Syat	Syad.g_00565	Syat.g_01879
OG0000079	Pral	Syad.g_00565	Pral.g_00787
OG0000079	Prat	Syad.g_00565	Prat.g_00258
OG0000079	Pram	Syad.g_00565	Pram.g_00240
OG0000079	Prbh	Syad.g_00565	Prbh.g_00527
OG0000079	Prak	Syad.g_00565	Prak.g_00269
OG0000079	Prap	Syad.g_00565	Prap.g_01459
OG0000079	Prbe	Syad.g_00565	Prbe.g_01805
OG0000079	Prbf	Syad.g_00565	Prbf.g_01591
OG0000079	Prbg	Syad.g_00565	Prbg.g_01035
OG0000079	Prbn	Syad.g_00565	Prbn.g_00018
OG0000079	Prab	Syad.g_00565	Prab.g_00242
OG0000079	Pran	Syad.g_00565	Pran.g_01940
OG0000079	Prai	Syad.g_00565	Prai.g_00265
OG0000079	Prav	Syad.g_00565	Prav.g_01899
OG0000079	Prax	Syad.g_00565	Prax.g_00923
OG0000079	Praa	Syad.g_00565	Praa.g_00252
OG0000079	Prbd	Syad.g_00565	Prbd.g_00987
OG0000079	Prao	Syad.g_00565	Prao.g_00390
OG0000079	Pray	Syad.g_00565	Pray.g_00733
OG0000079	Praz	Syad.g_00565	Praz.g_00612
OG0000079	Prba	Syad.g_00565	Prba.g_00471
OG0000079	Prad	Syad.g_00565	Prad.g_01739
OG0000079	Prbi	Syad.g_00565	Prbi.g_00276
OG0000079	Prae	Syad.g_00565	Prae.g_00255
OG0000079	Pras	Syad.g_00565	Pras.g_01104
OG0000079	Prau	Syad.g_00565	Prau.g_00254
OG0000079	Prbm	Syad.g_00565	Prbm.g_00311
OG0000079	Praj	Syad.g_00565	Praj.g_00291
OG0000079	Prbb	Syad.g_00565	Prbb.g_00308
OG0000079	Prbc	Syad.g_00565	Prbc.g_01148
OG0000079	Syab	Syad.g_00565	Syab.g_00340
OG0000079	Syal	Syad.g_00565	Syal.g_01213
OG0000079	Syak	Syad.g_00565	Syak.g_01417
OG0000079	Syag	Syad.g_00565	Syag.g_02659
OG0000079	Praf	Syad.g_00565	Praf.g_02234, Praf.g_02218
OG0000079	Prah	Syad.g_00565	Prah.g_02090
OG0000079	Prbj	Syad.g_00565	Prbj.g_01353
OG0000079	Prbk	Syad.g_00565	Prbk.g_01000
OG0000079	Prbl	Syad.g_00565	Prbl.g_01505
OG0000079	Syaa	Syad.g_00565	Syaa.g_00303
OG0000079	Syaf	Syad.g_00565	Syaf.g_00197
OG0000079	Syai	Syad.g_00565	Syai.g_00300
OG0000079	Syam	Syad.g_00565	Syam.g_00270
OG0000079	Syac	Syad.g_00565	Syac.g_02211
OG0000079	Syah	Syad.g_00565	Syah.g_00665
OG0000079	Syae	Syad.g_00565	Syae.g_02011
OG0000079	Syaj	Syad.g_00565	Syaj.g_02609
OG0000080	Syal	Syad.g_02256, Syad.g_02935	Syal.g_01394
OG0000080	Prat	Syad.g_02256, Syad.g_02935	Prat.g_01323
OG0000080	Syap	Syad.g_02256	Syap.g_01707
OG0000080	Syat	Syad.g_02256	Syat.g_02246
OG0000080	Syah	Syad.g_02935	Syah.g_00290
OG0000080	Prbc	Syad.g_02935	Prbc.g_00679
OG0000080	Syat	Syad.g_02935	Syat.g_02420
OG0000080	Syag	Syad.g_02935	Syag.g_00124
OG0000080	Syaj	Syad.g_02935	Syaj.g_02022
OG0000081	Syar	Syad.g_00833	Syar.g_01898
OG0000081	Syas	Syad.g_00833	Syas.g_00391
OG0000081	Syat	Syad.g_00833	Syat.g_00980
OG0000081	Syaq	Syad.g_00833	Syaq.g_01893
OG0000081	Syak	Syad.g_00833	Syak.g_00115
OG0000081	Syab	Syad.g_00833	Syab.g_01793
OG0000081	Syal	Syad.g_00833	Syal.g_02555
OG0000081	Praf	Syad.g_00833	Praf.g_01131
OG0000081	Prah	Syad.g_00833	Prah.g_01035
OG0000081	Prbj	Syad.g_00833	Prbj.g_00765
OG0000081	Prbk	Syad.g_00833	Prbk.g_01772
OG0000081	Prbl	Syad.g_00833	Prbl.g_00032
OG0000081	Prbm	Syad.g_00833	Prbm.g_00564
OG0000081	Praj	Syad.g_00833	Praj.g_00522
OG0000081	Prbb	Syad.g_00833	Prbb.g_00534
OG0000081	Prbc	Syad.g_00833	Prbc.g_01610
OG0000081	Pral	Syad.g_00833	Pral.g_00559
OG0000081	Prat	Syad.g_00833	Prat.g_00493
OG0000081	Prak	Syad.g_00833	Prak.g_00490
OG0000081	Prap	Syad.g_00833	Prap.g_01238
OG0000081	Prbe	Syad.g_00833	Prbe.g_00604
OG0000081	Prbf	Syad.g_00833	Prbf.g_01812
OG0000081	Prbg	Syad.g_00833	Prbg.g_00248
OG0000081	Prbn	Syad.g_00833	Prbn.g_00585
OG0000081	Pram	Syad.g_00833	Pram.g_00469
OG0000081	Prbh	Syad.g_00833	Prbh.g_00298
OG0000081	Prab	Syad.g_00833	Prab.g_00535
OG0000081	Pran	Syad.g_00833	Pran.g_01647
OG0000081	Prai	Syad.g_00833	Prai.g_00559
OG0000081	Prav	Syad.g_00833	Prav.g_01129
OG0000081	Prao	Syad.g_00833	Prao.g_01860
OG0000081	Prad	Syad.g_00833	Prad.g_00098
OG0000081	Pras	Syad.g_00833	Pras.g_01408
OG0000081	Prac	Syad.g_00833	Prac.g_00841
OG0000081	Praq	Syad.g_00833	Praq.g_01071
OG0000081	Prar	Syad.g_00833	Prar.g_01361
OG0000081	Prax	Syad.g_00833	Prax.g_00670
OG0000081	Prbd	Syad.g_00833	Prbd.g_00711
OG0000081	Pray	Syad.g_00833	Pray.g_01022
OG0000081	Praz	Syad.g_00833	Praz.g_01797
OG0000081	Prba	Syad.g_00833	Prba.g_00930
OG0000081	Prag	Syad.g_00833	Prag.g_00510
OG0000081	Praw	Syad.g_00833	Praw.g_00617
OG0000081	Prbi	Syad.g_00833	Prbi.g_00534
OG0000081	Praa	Syad.g_00833	Praa.g_00531
OG0000081	Prae	Syad.g_00833	Prae.g_00505
OG0000081	Prau	Syad.g_00833	Prau.g_00571
OG0000081	Syaa	Syad.g_00833	Syaa.g_02089
OG0000081	Syae	Syad.g_00833	Syae.g_02261
OG0000081	Syaf	Syad.g_00833	Syaf.g_02776
OG0000081	Syai	Syad.g_00833	Syai.g_00553
OG0000081	Syam	Syad.g_00833	Syam.g_00520
OG0000081	Syac	Syad.g_00833	Syac.g_01954
OG0000081	Syah	Syad.g_00833	Syah.g_00922
OG0000081	Syaj	Syad.g_00833	Syaj.g_02888
OG0000082	Syan	Syad.g_01063	Syan.g_00952
OG0000082	Syao	Syad.g_01063	Syao.g_01035
OG0000082	Syat	Syad.g_01063	Syat.g_00035
OG0000082	Syas	Syad.g_01063	Syas.g_00837
OG0000082	Syar	Syad.g_01063	Syar.g_02202
OG0000082	Syag	Syad.g_01063	Syag.g_00318
OG0000082	Syak	Syad.g_01063	Syak.g_02711
OG0000082	Syaq	Syad.g_01063	Syaq.g_01975
OG0000082	Praf	Syad.g_01063	Praf.g_00731
OG0000082	Prah	Syad.g_01063	Prah.g_01427
OG0000082	Prbj	Syad.g_01063	Prbj.g_01789
OG0000082	Prbk	Syad.g_01063	Prbk.g_01122
OG0000082	Prbl	Syad.g_01063	Prbl.g_01783
OG0000082	Prat	Syad.g_01063	Prat.g_01507
OG0000082	Prak	Syad.g_01063	Prak.g_00546, Prak.g_01634
OG0000082	Prap	Syad.g_01063	Prap.g_01183, Prap.g_01790
OG0000082	Prbe	Syad.g_01063	Prbe.g_00549, Prbe.g_00996
OG0000082	Prbf	Syad.g_01063	Prbf.g_01867, Prbf.g_00704
OG0000082	Prbg	Syad.g_01063	Prbg.g_00304, Prbg.g_01639
OG0000082	Prbn	Syad.g_01063	Prbn.g_00530, Prbn.g_01734
OG0000082	Prbm	Syad.g_01063	Prbm.g_01900
OG0000082	Praj	Syad.g_01063	Praj.g_01827
OG0000082	Prbc	Syad.g_01063	Prbc.g_00891
OG0000082	Prbb	Syad.g_01063	Prbb.g_01882
OG0000082	Pral	Syad.g_01063	Pral.g_00057
OG0000082	Pram	Syad.g_01063	Pram.g_01559
OG0000082	Prbh	Syad.g_01063	Prbh.g_01855
OG0000082	Prab	Syad.g_01063	Prab.g_00589
OG0000082	Pran	Syad.g_01063	Pran.g_01593
OG0000082	Praa	Syad.g_01063	Praa.g_00585
OG0000082	Prag	Syad.g_01063	Prag.g_00563
OG0000082	Praw	Syad.g_01063	Praw.g_01932
OG0000082	Prbi	Syad.g_01063	Prbi.g_00587
OG0000082	Prav	Syad.g_01063	Prav.g_01182
OG0000082	Pray	Syad.g_01063	Pray.g_01177
OG0000082	Praz	Syad.g_01063	Praz.g_01744
OG0000082	Prba	Syad.g_01063	Prba.g_01731
OG0000082	Prae	Syad.g_01063	Prae.g_00559
OG0000082	Prao	Syad.g_01063	Prao.g_00024
OG0000082	Prax	Syad.g_01063	Prax.g_00045
OG0000082	Prbd	Syad.g_01063	Prbd.g_00658
OG0000082	Prai	Syad.g_01063	Prai.g_00613
OG0000082	Prad	Syad.g_01063	Prad.g_01374
OG0000082	Prac	Syad.g_01063	Prac.g_00788
OG0000082	Praq	Syad.g_01063	Praq.g_01018
OG0000082	Prar	Syad.g_01063	Prar.g_01414
OG0000082	Pras	Syad.g_01063	Pras.g_01462
OG0000082	Prau	Syad.g_01063	Prau.g_00624
OG0000082	Syab	Syad.g_01063	Syab.g_01971
OG0000082	Syal	Syad.g_01063	Syal.g_02769
OG0000082	Syaa	Syad.g_01063	Syaa.g_01905
OG0000082	Syac	Syad.g_01063	Syac.g_01766
OG0000082	Syah	Syad.g_01063	Syah.g_01136
OG0000082	Syae	Syad.g_01063	Syae.g_02447
OG0000082	Syaf	Syad.g_01063	Syaf.g_02576
OG0000082	Syam	Syad.g_01063	Syam.g_01730
OG0000082	Syai	Syad.g_01063	Syai.g_00781
OG0000082	Syaj	Syad.g_01063	Syaj.g_00229
OG0000084	Syag	Syad.g_02272	Syag.g_01425
OG0000084	Syao	Syad.g_02272	Syao.g_02606
OG0000084	Syaq	Syad.g_02272	Syaq.g_00367
OG0000084	Syak	Syad.g_02272	Syak.g_01036
OG0000084	Praf	Syad.g_02272	Praf.g_01790
OG0000084	Prah	Syad.g_02272	Prah.g_00412
OG0000084	Prbj	Syad.g_02272	Prbj.g_01052
OG0000084	Prbk	Syad.g_02272	Prbk.g_00255
OG0000084	Prbl	Syad.g_02272	Prbl.g_00246
OG0000084	Syab	Syad.g_02272	Syab.g_00781
OG0000084	Syal	Syad.g_02272	Syal.g_00023
OG0000084	Prak	Syad.g_02272	Prak.g_01388
OG0000084	Prap	Syad.g_02272	Prap.g_00118
OG0000084	Prbe	Syad.g_02272	Prbe.g_00314
OG0000084	Prbf	Syad.g_02272	Prbf.g_00154
OG0000084	Prbg	Syad.g_02272	Prbg.g_00588
OG0000084	Prbn	Syad.g_02272	Prbn.g_00209
OG0000084	Prbm	Syad.g_02272	Prbm.g_01706
OG0000084	Praj	Syad.g_02272	Praj.g_01628
OG0000084	Prbb	Syad.g_02272	Prbb.g_01683
OG0000084	Prbc	Syad.g_02272	Prbc.g_00705
OG0000084	Pral	Syad.g_02272	Pral.g_01169
OG0000084	Prat	Syad.g_02272	Prat.g_01348
OG0000084	Pram	Syad.g_02272	Pram.g_01384
OG0000084	Prbh	Syad.g_02272	Prbh.g_00093
OG0000084	Prad	Syad.g_02272	Prad.g_00519
OG0000084	Prab	Syad.g_02272	Prab.g_01462
OG0000084	Pran	Syad.g_02272	Pran.g_00737
OG0000084	Prai	Syad.g_02272	Prai.g_01459
OG0000084	Prbi	Syad.g_02272	Prbi.g_01585
OG0000084	Prac	Syad.g_02272	Prac.g_00415
OG0000084	Praq	Syad.g_02272	Praq.g_00290
OG0000084	Prar	Syad.g_02272	Prar.g_00343
OG0000084	Praa	Syad.g_02272	Praa.g_01472
OG0000084	Prav	Syad.g_02272	Prav.g_01574
OG0000084	Prao	Syad.g_02272	Prao.g_01393
OG0000084	Prag	Syad.g_02272	Prag.g_01484
OG0000084	Praw	Syad.g_02272	Praw.g_01087
OG0000084	Pray	Syad.g_02272	Pray.g_01726
OG0000084	Praz	Syad.g_02272	Praz.g_01045
OG0000084	Prba	Syad.g_02272	Prba.g_00717
OG0000084	Pras	Syad.g_02272	Pras.g_00346
OG0000084	Prae	Syad.g_02272	Prae.g_01455
OG0000084	Prau	Syad.g_02272	Prau.g_01524
OG0000084	Prbd	Syad.g_02272	Prbd.g_01693
OG0000084	Prax	Syad.g_02272	Prax.g_01737
OG0000084	Syaf	Syad.g_02272	Syaf.g_02409
OG0000084	Syac	Syad.g_02272	Syac.g_01627
OG0000084	Syah	Syad.g_02272	Syah.g_01296
OG0000084	Syai	Syad.g_02272	Syai.g_00958
OG0000084	Syae	Syad.g_02272	Syae.g_02656
OG0000084	Syaa	Syad.g_02272	Syaa.g_01770
OG0000084	Syaj	Syad.g_02272	Syaj.g_01375
OG0000085	Syar	Syad.g_02612	Syar.g_02919
OG0000085	Syap	Syad.g_02612	Syap.g_00611
OG0000085	Syat	Syad.g_02612	Syat.g_03113
OG0000085	Syan	Syad.g_02612	Syan.g_01387
OG0000085	Syao	Syad.g_02612	Syao.g_01569
OG0000085	Syas	Syad.g_02612	Syas.g_02695
OG0000085	Syaq	Syad.g_02612	Syaq.g_01683
OG0000085	Pram	Syad.g_02612	Pram.g_01265
OG0000085	Prbh	Syad.g_02612	Prbh.g_01408
OG0000085	Prat	Syad.g_02612	Prat.g_01584
OG0000085	Prak	Syad.g_02612	Prak.g_01637, Prak.g_01516
OG0000085	Prap	Syad.g_02612	Prap.g_01787, Prap.g_01917
OG0000085	Prbe	Syad.g_02612	Prbe.g_00993, Prbe.g_00007
OG0000085	Prbf	Syad.g_02612	Prbf.g_00701, Prbf.g_00822
OG0000085	Prbg	Syad.g_02612	Prbg.g_01642, Prbg.g_00716
OG0000085	Prbn	Syad.g_02612	Prbn.g_01737, Prbn.g_00144
OG0000085	Pral	Syad.g_02612	Pral.g_00099
OG0000085	Praj	Syad.g_02612	Praj.g_01762
OG0000085	Prbb	Syad.g_02612	Prbb.g_01816
OG0000085	Prbm	Syad.g_02612	Prbm.g_01834
OG0000085	Prbc	Syad.g_02612	Prbc.g_00826
OG0000085	Prao	Syad.g_02612	Prao.g_01545
OG0000085	Pray	Syad.g_02612	Pray.g_01566
OG0000085	Praz	Syad.g_02612	Praz.g_00884
OG0000085	Prba	Syad.g_02612	Prba.g_00233
OG0000085	Prac	Syad.g_02612	Prac.g_00632
OG0000085	Prar	Syad.g_02612	Prar.g_01150
OG0000085	Prad	Syad.g_02612	Prad.g_00948
OG0000085	Prag	Syad.g_02612	Prag.g_01662
OG0000085	Praw	Syad.g_02612	Praw.g_00508
OG0000085	Prae	Syad.g_02612	Prae.g_01616
OG0000085	Pras	Syad.g_02612	Pras.g_00543
OG0000085	Prau	Syad.g_02612	Prau.g_01725
OG0000085	Prbi	Syad.g_02612	Prbi.g_01780
OG0000085	Prax	Syad.g_02612	Prax.g_01566
OG0000085	Praa	Syad.g_02612	Praa.g_01628
OG0000085	Prbd	Syad.g_02612	Prbd.g_01532
OG0000085	Prav	Syad.g_02612	Prav.g_01754
OG0000085	Prab	Syad.g_02612	Prab.g_01662
OG0000085	Pran	Syad.g_02612	Pran.g_00963
OG0000085	Prai	Syad.g_02612	Prai.g_01631
OG0000085	Syag	Syad.g_02612	Syag.g_01676
OG0000085	Syak	Syad.g_02612	Syak.g_02427
OG0000085	Prah	Syad.g_02612	Prah.g_01666
OG0000085	Praf	Syad.g_02612	Praf.g_00491
OG0000085	Prbj	Syad.g_02612	Prbj.g_00869
OG0000085	Prbk	Syad.g_02612	Prbk.g_00919
OG0000085	Prbl	Syad.g_02612	Prbl.g_00405
OG0000085	Syab	Syad.g_02612	Syab.g_02243
OG0000085	Syal	Syad.g_02612	Syal.g_00575
OG0000085	Syaa	Syad.g_02612	Syaa.g_00564
OG0000085	Syaf	Syad.g_02612	Syaf.g_01048
OG0000085	Syai	Syad.g_02612	Syai.g_02365
OG0000085	Syam	Syad.g_02612	Syam.g_01979
OG0000085	Syac	Syad.g_02612	Syac.g_00560
OG0000085	Syah	Syad.g_02612	Syah.g_02372
OG0000085	Syae	Syad.g_02612	Syae.g_01152
OG0000085	Syaj	Syad.g_02612	Syaj.g_01707
OG0000086	Syar	Syad.g_02770	Syar.g_03085
OG0000086	Syas	Syad.g_02770	Syas.g_02470
OG0000086	Syan	Syad.g_02770	Syan.g_02946, Syan.g_02515, Syan.g_00114
OG0000086	Syao	Syad.g_02770	Syao.g_02653, Syao.g_01240
OG0000086	Syat	Syad.g_02770	Syat.g_01531, Syat.g_00798, Syat.g_00635
OG0000086	Prbj	Syad.g_02770	Prbj.g_00589
OG0000086	Prbk	Syad.g_02770	Prbk.g_01295
OG0000086	Prbl	Syad.g_02770	Prbl.g_00583
OG0000086	Praf	Syad.g_02770	Praf.g_00297
OG0000086	Prah	Syad.g_02770	Prah.g_01866
OG0000086	Syag	Syad.g_02770	Syag.g_01853
OG0000086	Syab	Syad.g_02770	Syab.g_02468
OG0000086	Syal	Syad.g_02770	Syal.g_00784
OG0000086	Syaq	Syad.g_02770	Syaq.g_01525
OG0000086	Syak	Syad.g_02770	Syak.g_02219
OG0000086	Prbm	Syad.g_02770	Prbm.g_00145
OG0000086	Prbc	Syad.g_02770	Prbc.g_00485
OG0000086	Praj	Syad.g_02770	Praj.g_00126
OG0000086	Prbb	Syad.g_02770	Prbb.g_00143
OG0000086	Prai	Syad.g_02770	Prai.g_00088
OG0000086	Prab	Syad.g_02770	Prab.g_00080
OG0000086	Pran	Syad.g_02770	Pran.g_00344
OG0000086	Prac	Syad.g_02770	Prac.g_01843
OG0000086	Praq	Syad.g_02770	Praq.g_01915
OG0000086	Prar	Syad.g_02770	Prar.g_00240
OG0000086	Prbd	Syad.g_02770	Prbd.g_01156
OG0000086	Prag	Syad.g_02770	Prag.g_00082
OG0000086	Praw	Syad.g_02770	Praw.g_01346
OG0000086	Prad	Syad.g_02770	Prad.g_01905
OG0000086	Pras	Syad.g_02770	Pras.g_00939
OG0000086	Prau	Syad.g_02770	Prau.g_00089
OG0000086	Prav	Syad.g_02770	Prav.g_00153
OG0000086	Prao	Syad.g_02770	Prao.g_00227
OG0000086	Praa	Syad.g_02770	Praa.g_00088
OG0000086	Prbi	Syad.g_02770	Prbi.g_00095
OG0000086	Pray	Syad.g_02770	Pray.g_00201
OG0000086	Praz	Syad.g_02770	Praz.g_00448
OG0000086	Prba	Syad.g_02770	Prba.g_01876
OG0000086	Prax	Syad.g_02770	Prax.g_00659
OG0000086	Prae	Syad.g_02770	Prae.g_00088
OG0000086	Pram	Syad.g_02770	Pram.g_00072
