Orthogroup	Species	Syak	Orthologs
OG0000323	Prav	Syak.g_02380	Prav.g_01788
OG0000323	Praw	Syak.g_02380	Praw.g_00542
OG0000323	Prax	Syak.g_02380	Prax.g_01532
OG0000323	Prbi	Syak.g_02380	Prbi.g_01814
OG0000323	Pras	Syak.g_02380	Pras.g_00577
OG0000323	Prau	Syak.g_02380	Prau.g_01759
OG0000323	Prbd	Syak.g_02380	Prbd.g_01498
OG0000323	Syaa	Syak.g_02380	Syaa.g_00496
OG0000323	Syac	Syak.g_02380	Syac.g_00506
OG0000323	Syah	Syak.g_02380	Syah.g_02425
OG0000323	Syae	Syak.g_02380	Syae.g_01200
OG0000323	Syad	Syak.g_02380	Syad.g_02661
OG0000323	Syaj	Syak.g_02380	Syaj.g_01760
OG0000323	Syaf	Syak.g_02380	Syaf.g_00997
OG0000323	Syai	Syak.g_02380	Syai.g_02413
OG0000323	Syam	Syak.g_02380	Syam.g_02025
OG0000323	Prbm	Syak.g_02380	Prbm.g_01866
OG0000323	Praj	Syak.g_02380	Praj.g_01793
OG0000323	Prbb	Syak.g_02380	Prbb.g_01848
OG0000323	Prbc	Syak.g_02380	Prbc.g_00857
OG0000323	Pral	Syak.g_02380	Pral.g_00134
OG0000323	Prat	Syak.g_02380	Prat.g_01618
OG0000323	Prak	Syak.g_02380	Prak.g_01672
OG0000323	Prap	Syak.g_02380	Prap.g_01751
OG0000323	Prbe	Syak.g_02380	Prbe.g_00958
OG0000323	Prbf	Syak.g_02380	Prbf.g_00666
OG0000323	Prbg	Syak.g_02380	Prbg.g_01677
OG0000323	Prbn	Syak.g_02380	Prbn.g_01773
OG0000323	Pram	Syak.g_02380	Pram.g_01659
OG0000323	Prbh	Syak.g_02380	Prbh.g_01755
OG0000323	Prbj	Syak.g_02380	Prbj.g_00472
OG0000323	Prbk	Syak.g_02380	Prbk.g_01428
OG0000323	Prbl	Syak.g_02380	Prbl.g_00361
OG0000323	Praf	Syak.g_02380	Praf.g_00449
OG0000323	Prah	Syak.g_02380	Prah.g_01710
OG0000323	Syab	Syak.g_02380	Syab.g_02310
OG0000323	Syal	Syak.g_02380	Syal.g_00626
OG0000323	Syat	Syak.g_02380	Syat.g_03038
OG0000323	Syap	Syak.g_02380	Syap.g_01389
OG0000323	Syas	Syak.g_02380	Syas.g_02646
OG0000323	Syar	Syak.g_02380	Syar.g_02973
OG0000323	Syao	Syak.g_02380	Syao.g_01661
OG0000323	Syan	Syak.g_02380	Syan.g_01442
OG0000323	Syag	Syak.g_02380	Syag.g_01728
OG0000323	Syaq	Syak.g_02380	Syaq.g_01638
OG0000324	Prao	Syak.g_02347	Prao.g_01605
OG0000324	Prad	Syak.g_02347	Prad.g_00887
OG0000324	Prax	Syak.g_02347	Prax.g_01505
OG0000324	Prbd	Syak.g_02347	Prbd.g_01471
OG0000324	Prbi	Syak.g_02347	Prbi.g_01840
OG0000324	Praa	Syak.g_02347	Praa.g_01690
OG0000324	Prae	Syak.g_02347	Prae.g_01676
OG0000324	Prag	Syak.g_02347	Prag.g_01723
OG0000324	Praw	Syak.g_02347	Praw.g_00569
OG0000324	Prav	Syak.g_02347	Prav.g_01815
OG0000324	Prac	Syak.g_02347	Prac.g_00572
OG0000324	Praq	Syak.g_02347	Praq.g_00444
OG0000324	Prar	Syak.g_02347	Prar.g_00609
OG0000324	Pray	Syak.g_02347	Pray.g_01506
OG0000324	Praz	Syak.g_02347	Praz.g_00824
OG0000324	Prba	Syak.g_02347	Prba.g_00567
OG0000324	Pras	Syak.g_02347	Pras.g_00604
OG0000324	Prau	Syak.g_02347	Prau.g_01785
OG0000324	Prab	Syak.g_02347	Prab.g_01722
OG0000324	Pran	Syak.g_02347	Pran.g_01023
OG0000324	Prai	Syak.g_02347	Prai.g_01691
OG0000324	Prbm	Syak.g_02347	Prbm.g_01893
OG0000324	Prbb	Syak.g_02347	Prbb.g_01875
OG0000324	Prbc	Syak.g_02347	Prbc.g_00884
OG0000324	Praj	Syak.g_02347	Praj.g_01820
OG0000324	Prak	Syak.g_02347	Prak.g_01699
OG0000324	Prap	Syak.g_02347	Prap.g_01724
OG0000324	Prbe	Syak.g_02347	Prbe.g_00931
OG0000324	Prbf	Syak.g_02347	Prbf.g_00639
OG0000324	Prbg	Syak.g_02347	Prbg.g_01704
OG0000324	Prbn	Syak.g_02347	Prbn.g_01800
OG0000324	Pram	Syak.g_02347	Pram.g_01687
OG0000324	Prbh	Syak.g_02347	Prbh.g_01727
OG0000324	Pral	Syak.g_02347	Pral.g_00162
OG0000324	Prat	Syak.g_02347	Prat.g_01647
OG0000324	Prbj	Syak.g_02347	Prbj.g_00443
OG0000324	Prbk	Syak.g_02347	Prbk.g_01399
OG0000324	Prbl	Syak.g_02347	Prbl.g_00332
OG0000324	Praf	Syak.g_02347	Praf.g_00419
OG0000324	Prah	Syak.g_02347	Prah.g_01744
OG0000324	Syac	Syak.g_02347	Syac.g_00648
OG0000324	Syah	Syak.g_02347	Syah.g_02278
OG0000324	Syag	Syak.g_02347	Syag.g_01757
OG0000324	Syad	Syak.g_02347	Syad.g_02505
OG0000324	Syaj	Syak.g_02347	Syaj.g_01609
OG0000324	Syae	Syak.g_02347	Syae.g_01049
OG0000324	Syaa	Syak.g_02347	Syaa.g_00653
OG0000324	Syai	Syak.g_02347	Syai.g_02272
OG0000324	Syaf	Syak.g_02347	Syaf.g_01164
OG0000324	Syam	Syak.g_02347	Syam.g_01906
OG0000324	Syat	Syak.g_02347	Syat.g_02998
OG0000324	Syar	Syak.g_02347	Syar.g_00350, Syar.g_03001
OG0000324	Syas	Syak.g_02347	Syas.g_02578
OG0000324	Syap	Syak.g_02347	Syap.g_01503
OG0000324	Syan	Syak.g_02347	Syan.g_01472
OG0000324	Syao	Syak.g_02347	Syao.g_01630
OG0000324	Syaq	Syak.g_02347	Syaq.g_01605
OG0000324	Syab	Syak.g_02347	Syab.g_02341
OG0000324	Syal	Syak.g_02347	Syal.g_00656
OG0000325	Prab	Syak.g_01391	Prab.g_01732
OG0000325	Pran	Syak.g_01391	Pran.g_01033
OG0000325	Prai	Syak.g_01391	Prai.g_01702
OG0000325	Prac	Syak.g_01391	Prac.g_00477
OG0000325	Praq	Syak.g_01391	Praq.g_00950
OG0000325	Prar	Syak.g_01391	Prar.g_01113
OG0000325	Prad	Syak.g_01391	Prad.g_00878
OG0000325	Prbi	Syak.g_01391	Prbi.g_01849
OG0000325	Prao	Syak.g_01391	Prao.g_01616
OG0000325	Praa	Syak.g_01391	Praa.g_01700
OG0000325	Pras	Syak.g_01391	Pras.g_00614
OG0000325	Prae	Syak.g_01391	Prae.g_01687
OG0000325	Prag	Syak.g_01391	Prag.g_01733
OG0000325	Praw	Syak.g_01391	Praw.g_01916
OG0000325	Prav	Syak.g_01391	Prav.g_00269
OG0000325	Prbd	Syak.g_01391	Prbd.g_01462
OG0000325	Prax	Syak.g_01391	Prax.g_01263
OG0000325	Pray	Syak.g_01391	Pray.g_01235
OG0000325	Praz	Syak.g_01391	Praz.g_00334
OG0000325	Prba	Syak.g_01391	Prba.g_00358
OG0000325	Prau	Syak.g_01391	Prau.g_01795
OG0000325	Pral	Syak.g_01391	Pral.g_00172
OG0000325	Prat	Syak.g_01391	Prat.g_01657
OG0000325	Prak	Syak.g_01391	Prak.g_01710
OG0000325	Prap	Syak.g_01391	Prap.g_01713
OG0000325	Prbe	Syak.g_01391	Prbe.g_00920
OG0000325	Prbf	Syak.g_01391	Prbf.g_00628
OG0000325	Prbg	Syak.g_01391	Prbg.g_01715
OG0000325	Prbn	Syak.g_01391	Prbn.g_01811
OG0000325	Pram	Syak.g_01391	Pram.g_01697
OG0000325	Prbh	Syak.g_01391	Prbh.g_01717
OG0000325	Prbb	Syak.g_01391	Prbb.g_01924
OG0000325	Prbc	Syak.g_01391	Prbc.g_00935
OG0000325	Praj	Syak.g_01391	Praj.g_01870
OG0000325	Prbm	Syak.g_01391	Prbm.g_01950
OG0000325	Syab	Syak.g_01391	Syab.g_00368
OG0000325	Syal	Syak.g_01391	Syal.g_00195
OG0000325	Syaq	Syak.g_01391	Syaq.g_00693
OG0000325	Syag	Syak.g_01391	Syag.g_02690
OG0000325	Praf	Syak.g_01391	Praf.g_02200
OG0000325	Prbj	Syak.g_01391	Prbj.g_02657
OG0000325	Prbk	Syak.g_01391	Prbk.g_01904
OG0000325	Prbl	Syak.g_01391	Prbl.g_02683
OG0000325	Prah	Syak.g_01391	Prah.g_02071
OG0000325	Syas	Syak.g_01391	Syas.g_01668
OG0000325	Syap	Syak.g_01391	Syap.g_02680
OG0000325	Syan	Syak.g_01391	Syan.g_02107
OG0000325	Syao	Syak.g_01391	Syao.g_01936
OG0000325	Syae	Syak.g_01391	Syae.g_02033
OG0000325	Syaj	Syak.g_01391	Syaj.g_02638
OG0000325	Syaa	Syak.g_01391	Syaa.g_02350
OG0000325	Syad	Syak.g_01391	Syad.g_00591
OG0000325	Syai	Syak.g_01391	Syai.g_00320
OG0000325	Syaf	Syak.g_01391	Syaf.g_00176
OG0000325	Syam	Syak.g_01391	Syam.g_00289
OG0000325	Syac	Syak.g_01391	Syac.g_02190
OG0000325	Syah	Syak.g_01391	Syah.g_00689
OG0000325	Syar	Syak.g_01391	Syar.g_03291, Syar.g_00148
OG0000325	Syat	Syak.g_01391	Syat.g_01861
OG0000326	Prab	Syak.g_01384	Prab.g_01738
OG0000326	Pran	Syak.g_01384	Pran.g_01039
OG0000326	Prai	Syak.g_01384	Prai.g_01708
OG0000326	Prax	Syak.g_01384	Prax.g_01269
OG0000326	Praa	Syak.g_01384	Praa.g_01706
OG0000326	Prbd	Syak.g_01384	Prbd.g_01456
OG0000326	Prbi	Syak.g_01384	Prbi.g_01855
OG0000326	Pras	Syak.g_01384	Pras.g_00620
OG0000326	Prau	Syak.g_01384	Prau.g_01801
OG0000326	Prae	Syak.g_01384	Prae.g_01693
OG0000326	Prag	Syak.g_01384	Prag.g_01739
OG0000326	Praw	Syak.g_01384	Praw.g_01910
OG0000326	Prav	Syak.g_01384	Prav.g_00275
OG0000326	Prac	Syak.g_01384	Prac.g_00483
OG0000326	Praq	Syak.g_01384	Praq.g_00944
OG0000326	Prar	Syak.g_01384	Prar.g_01107
OG0000326	Pray	Syak.g_01384	Pray.g_01241
OG0000326	Praz	Syak.g_01384	Praz.g_00328
OG0000326	Prba	Syak.g_01384	Prba.g_00364
OG0000326	Prad	Syak.g_01384	Prad.g_00872
OG0000326	Prao	Syak.g_01384	Prao.g_01622
OG0000326	Prbm	Syak.g_01384	Prbm.g_01956
OG0000326	Prbc	Syak.g_01384	Prbc.g_00941
OG0000326	Praj	Syak.g_01384	Praj.g_01876
OG0000326	Prbb	Syak.g_01384	Prbb.g_01930
OG0000326	Prak	Syak.g_01384	Prak.g_01717
OG0000326	Prap	Syak.g_01384	Prap.g_01706
OG0000326	Prbe	Syak.g_01384	Prbe.g_01109
OG0000326	Prbf	Syak.g_01384	Prbf.g_00621
OG0000326	Prbg	Syak.g_01384	Prbg.g_01722
OG0000326	Prbn	Syak.g_01384	Prbn.g_01818
OG0000326	Pram	Syak.g_01384	Pram.g_01704
OG0000326	Prbh	Syak.g_01384	Prbh.g_01710
OG0000326	Pral	Syak.g_01384	Pral.g_00179
OG0000326	Prat	Syak.g_01384	Prat.g_01664
OG0000326	Prbj	Syak.g_01384	Prbj.g_02649
OG0000326	Prbk	Syak.g_01384	Prbk.g_01912
OG0000326	Prbl	Syak.g_01384	Prbl.g_01059
OG0000326	Praf	Syak.g_01384	Praf.g_02193
OG0000326	Prah	Syak.g_01384	Prah.g_02064
OG0000326	Syat	Syak.g_01384	Syat.g_01854
OG0000326	Syap	Syak.g_01384	Syap.g_00544
OG0000326	Syas	Syak.g_01384	Syas.g_01661
OG0000326	Syan	Syak.g_01384	Syan.g_02114
OG0000326	Syao	Syak.g_01384	Syao.g_01918
OG0000326	Syar	Syak.g_01384	Syar.g_00139, Syar.g_03134
OG0000326	Syae	Syak.g_01384	Syae.g_02040
OG0000326	Syad	Syak.g_01384	Syad.g_00598
OG0000326	Syaj	Syak.g_01384	Syaj.g_02645
OG0000326	Syaf	Syak.g_01384	Syaf.g_00169
OG0000326	Syai	Syak.g_01384	Syai.g_00327
OG0000326	Syam	Syak.g_01384	Syam.g_00296
OG0000326	Syaa	Syak.g_01384	Syaa.g_02343
OG0000326	Syac	Syak.g_01384	Syac.g_02183
OG0000326	Syah	Syak.g_01384	Syah.g_00696
OG0000326	Syag	Syak.g_01384	Syag.g_02698
OG0000326	Syaq	Syak.g_01384	Syaq.g_00686
OG0000326	Syab	Syak.g_01384	Syab.g_00375
OG0000326	Syal	Syak.g_01384	Syal.g_00202
OG0000327	Prab	Syak.g_01350	Prab.g_01761
OG0000327	Pran	Syak.g_01350	Pran.g_01063
OG0000327	Prai	Syak.g_01350	Prai.g_01735
OG0000327	Pray	Syak.g_01350	Pray.g_01265
OG0000327	Praz	Syak.g_01350	Praz.g_00304
OG0000327	Prba	Syak.g_01350	Prba.g_00388
OG0000327	Pras	Syak.g_01350	Pras.g_00646
OG0000327	Prau	Syak.g_01350	Prau.g_01828
OG0000327	Prax	Syak.g_01350	Prax.g_01297
OG0000327	Prbi	Syak.g_01350	Prbi.g_01897
OG0000327	Praa	Syak.g_01350	Praa.g_01734
OG0000327	Prac	Syak.g_01350	Prac.g_00507
OG0000327	Praq	Syak.g_01350	Praq.g_00920
OG0000327	Prar	Syak.g_01350	Prar.g_01068
OG0000327	Prad	Syak.g_01350	Prad.g_00848
OG0000327	Prag	Syak.g_01350	Prag.g_01763
OG0000327	Praw	Syak.g_01350	Praw.g_00137
OG0000327	Prao	Syak.g_01350	Prao.g_01646
OG0000327	Prae	Syak.g_01350	Prae.g_01717
OG0000327	Prav	Syak.g_01350	Prav.g_00591
OG0000327	Prbd	Syak.g_01350	Prbd.g_01432
OG0000327	Prat	Syak.g_01350	Prat.g_01685
OG0000327	Pral	Syak.g_01350	Pral.g_00201
OG0000327	Prak	Syak.g_01350	Prak.g_01738
OG0000327	Prap	Syak.g_01350	Prap.g_01685
OG0000327	Prbe	Syak.g_01350	Prbe.g_01088
OG0000327	Prbf	Syak.g_01350	Prbf.g_00600
OG0000327	Prbg	Syak.g_01350	Prbg.g_01743
OG0000327	Prbn	Syak.g_01350	Prbn.g_01839
OG0000327	Pram	Syak.g_01350	Pram.g_01728
OG0000327	Prbh	Syak.g_01350	Prbh.g_01686
OG0000327	Prbm	Syak.g_01350	Prbm.g_01991
OG0000327	Praj	Syak.g_01350	Praj.g_01910
OG0000327	Prbb	Syak.g_01350	Prbb.g_01959
OG0000327	Prbc	Syak.g_01350	Prbc.g_00326
OG0000327	Syag	Syak.g_01350	Syag.g_02728
OG0000327	Syaq	Syak.g_01350	Syaq.g_00652
OG0000327	Syab	Syak.g_01350	Syab.g_00402
OG0000327	Syal	Syak.g_01350	Syal.g_00230
OG0000327	Praf	Syak.g_01350	Praf.g_02162
OG0000327	Prah	Syak.g_01350	Prah.g_02038
OG0000327	Prbj	Syak.g_01350	Prbj.g_01024
OG0000327	Prbk	Syak.g_01350	Prbk.g_00987
OG0000327	Prbl	Syak.g_01350	Prbl.g_00957
OG0000327	Syae	Syak.g_01350	Syae.g_02080
OG0000327	Syad	Syak.g_01350	Syad.g_00649
OG0000327	Syaj	Syak.g_01350	Syaj.g_02693
OG0000327	Syaa	Syak.g_01350	Syaa.g_02294
OG0000327	Syac	Syak.g_01350	Syac.g_02137
OG0000327	Syah	Syak.g_01350	Syah.g_00742
OG0000327	Syaf	Syak.g_01350	Syaf.g_00138
OG0000327	Syai	Syak.g_01350	Syai.g_00359
OG0000327	Syam	Syak.g_01350	Syam.g_00325
OG0000327	Syan	Syak.g_01350	Syan.g_02244
OG0000327	Syao	Syak.g_01350	Syao.g_01795
OG0000327	Syar	Syak.g_01350	Syar.g_01029
OG0000327	Syat	Syak.g_01350	Syat.g_01827
OG0000327	Syap	Syak.g_01350	Syap.g_01233, Syap.g_01913
OG0000327	Syas	Syak.g_01350	Syas.g_01634
OG0000328	Prab	Syak.g_01349	Prab.g_01762
OG0000328	Pran	Syak.g_01349	Pran.g_01064
OG0000328	Prai	Syak.g_01349	Prai.g_01736
OG0000328	Prao	Syak.g_01349	Prao.g_01647
OG0000328	Pray	Syak.g_01349	Pray.g_01266
OG0000328	Praz	Syak.g_01349	Praz.g_00303
OG0000328	Prba	Syak.g_01349	Prba.g_00389
OG0000328	Prac	Syak.g_01349	Prac.g_00508
OG0000328	Praq	Syak.g_01349	Praq.g_00919
OG0000328	Prar	Syak.g_01349	Prar.g_01067
OG0000328	Prav	Syak.g_01349	Prav.g_00592
OG0000328	Prag	Syak.g_01349	Prag.g_01764
OG0000328	Praw	Syak.g_01349	Praw.g_00136
OG0000328	Praa	Syak.g_01349	Praa.g_01735
OG0000328	Pras	Syak.g_01349	Pras.g_00647
OG0000328	Prau	Syak.g_01349	Prau.g_01829
OG0000328	Prbi	Syak.g_01349	Prbi.g_01898
OG0000328	Prae	Syak.g_01349	Prae.g_01718
OG0000328	Prax	Syak.g_01349	Prax.g_01298
OG0000328	Prbd	Syak.g_01349	Prbd.g_01431
OG0000328	Prad	Syak.g_01349	Prad.g_00847
OG0000328	Prbm	Syak.g_01349	Prbm.g_01992
OG0000328	Praj	Syak.g_01349	Praj.g_01911
OG0000328	Prbb	Syak.g_01349	Prbb.g_01960
OG0000328	Prbc	Syak.g_01349	Prbc.g_00325
OG0000328	Prak	Syak.g_01349	Prak.g_01739
OG0000328	Prap	Syak.g_01349	Prap.g_01684
OG0000328	Prbe	Syak.g_01349	Prbe.g_01087
OG0000328	Prbf	Syak.g_01349	Prbf.g_00599
OG0000328	Prbg	Syak.g_01349	Prbg.g_01744
OG0000328	Prbn	Syak.g_01349	Prbn.g_01840
OG0000328	Pram	Syak.g_01349	Pram.g_01729
OG0000328	Prbh	Syak.g_01349	Prbh.g_01685
OG0000328	Pral	Syak.g_01349	Pral.g_00202
OG0000328	Prat	Syak.g_01349	Prat.g_01686
OG0000328	Prah	Syak.g_01349	Prah.g_02037
OG0000328	Praf	Syak.g_01349	Praf.g_02161
OG0000328	Prbj	Syak.g_01349	Prbj.g_01023
OG0000328	Prbk	Syak.g_01349	Prbk.g_00986
OG0000328	Prbl	Syak.g_01349	Prbl.g_00958
OG0000328	Syae	Syak.g_01349	Syae.g_02081
OG0000328	Syad	Syak.g_01349	Syad.g_00650
OG0000328	Syaj	Syak.g_01349	Syaj.g_02694
OG0000328	Syac	Syak.g_01349	Syac.g_02136
OG0000328	Syah	Syak.g_01349	Syah.g_00743
OG0000328	Syaa	Syak.g_01349	Syaa.g_02293
OG0000328	Syaf	Syak.g_01349	Syaf.g_00137
OG0000328	Syai	Syak.g_01349	Syai.g_00360
OG0000328	Syam	Syak.g_01349	Syam.g_00326
OG0000328	Syat	Syak.g_01349	Syat.g_01826
OG0000328	Syar	Syak.g_01349	Syar.g_01030
OG0000328	Syan	Syak.g_01349	Syan.g_02243
OG0000328	Syao	Syak.g_01349	Syao.g_01794
OG0000328	Syas	Syak.g_01349	Syas.g_01633
OG0000328	Syap	Syak.g_01349	Syap.g_01234, Syap.g_01912
OG0000328	Syag	Syak.g_01349	Syag.g_02729
OG0000328	Syaq	Syak.g_01349	Syaq.g_00651
OG0000328	Syab	Syak.g_01349	Syab.g_00403
OG0000328	Syal	Syak.g_01349	Syal.g_00231
OG0000329	Prai	Syak.g_01331	Prai.g_01754
OG0000329	Prab	Syak.g_01331	Prab.g_01779
OG0000329	Pran	Syak.g_01331	Pran.g_01082
OG0000329	Prax	Syak.g_01331	Prax.g_01315
OG0000329	Prau	Syak.g_01331	Prau.g_01846
OG0000329	Pras	Syak.g_01331	Pras.g_00664
OG0000329	Prae	Syak.g_01331	Prae.g_01735
OG0000329	Prad	Syak.g_01331	Prad.g_00830
OG0000329	Prag	Syak.g_01331	Prag.g_01781
OG0000329	Praw	Syak.g_01331	Praw.g_00119
OG0000329	Praa	Syak.g_01331	Praa.g_01752
OG0000329	Prbd	Syak.g_01331	Prbd.g_01414
OG0000329	Prbi	Syak.g_01331	Prbi.g_01915
OG0000329	Prao	Syak.g_01331	Prao.g_01664
OG0000329	Prav	Syak.g_01331	Prav.g_00609
OG0000329	Prac	Syak.g_01331	Prac.g_00525
OG0000329	Praq	Syak.g_01331	Praq.g_00902
OG0000329	Prar	Syak.g_01331	Prar.g_01050
OG0000329	Pray	Syak.g_01331	Pray.g_01283
OG0000329	Praz	Syak.g_01331	Praz.g_00286
OG0000329	Prba	Syak.g_01331	Prba.g_00406
OG0000329	Pral	Syak.g_01331	Pral.g_00219
OG0000329	Prak	Syak.g_01331	Prak.g_01756
OG0000329	Prap	Syak.g_01331	Prap.g_01667
OG0000329	Prbe	Syak.g_01331	Prbe.g_00860
OG0000329	Prbf	Syak.g_01331	Prbf.g_00582
OG0000329	Prbg	Syak.g_01331	Prbg.g_01761
OG0000329	Prbn	Syak.g_01331	Prbn.g_01857
OG0000329	Pram	Syak.g_01331	Pram.g_01746
OG0000329	Prbh	Syak.g_01331	Prbh.g_01668
OG0000329	Prat	Syak.g_01331	Prat.g_01703
OG0000329	Praj	Syak.g_01331	Praj.g_01928
OG0000329	Prbc	Syak.g_01331	Prbc.g_00308
OG0000329	Prbm	Syak.g_01331	Prbm.g_02009
OG0000329	Prbb	Syak.g_01331	Prbb.g_01977
OG0000329	Prah	Syak.g_01331	Prah.g_02020
OG0000329	Praf	Syak.g_01331	Praf.g_02144
OG0000329	Prbj	Syak.g_01331	Prbj.g_01006
OG0000329	Prbk	Syak.g_01331	Prbk.g_00969
OG0000329	Prbl	Syak.g_01331	Prbl.g_00975
OG0000329	Syag	Syak.g_01331	Syag.g_02747
OG0000329	Syaq	Syak.g_01331	Syaq.g_00633
OG0000329	Syap	Syak.g_01331	Syap.g_00498
OG0000329	Syas	Syak.g_01331	Syas.g_01615
OG0000329	Syan	Syak.g_01331	Syan.g_02225
OG0000329	Syao	Syak.g_01331	Syao.g_01776
OG0000329	Syat	Syak.g_01331	Syat.g_01808
OG0000329	Syad	Syak.g_01331	Syad.g_00668
OG0000329	Syaj	Syak.g_01331	Syaj.g_02712
OG0000329	Syae	Syak.g_01331	Syae.g_02099
OG0000329	Syaa	Syak.g_01331	Syaa.g_02275
OG0000329	Syac	Syak.g_01331	Syac.g_02119
OG0000329	Syah	Syak.g_01331	Syah.g_00760
OG0000329	Syar	Syak.g_01331	Syar.g_03189, Syar.g_01048
OG0000329	Syaf	Syak.g_01331	Syaf.g_00119
OG0000329	Syai	Syak.g_01331	Syai.g_00378
OG0000329	Syam	Syak.g_01331	Syam.g_00344
OG0000329	Syab	Syak.g_01331	Syab.g_00420
OG0000329	Syal	Syak.g_01331	Syal.g_00249
OG0000330	Prab	Syak.g_01330	Prab.g_01780
OG0000330	Prai	Syak.g_01330	Prai.g_01755
OG0000330	Pran	Syak.g_01330	Pran.g_01083
OG0000330	Pray	Syak.g_01330	Pray.g_01284
OG0000330	Praz	Syak.g_01330	Praz.g_00285
OG0000330	Prba	Syak.g_01330	Prba.g_00407
OG0000330	Praa	Syak.g_01330	Praa.g_01753
OG0000330	Prad	Syak.g_01330	Prad.g_00829
OG0000330	Prae	Syak.g_01330	Prae.g_01736
OG0000330	Prag	Syak.g_01330	Prag.g_01782
OG0000330	Prao	Syak.g_01330	Prao.g_01665
OG0000330	Pras	Syak.g_01330	Pras.g_00665
OG0000330	Prau	Syak.g_01330	Prau.g_01847
OG0000330	Prav	Syak.g_01330	Prav.g_00610
OG0000330	Praw	Syak.g_01330	Praw.g_00118
OG0000330	Prax	Syak.g_01330	Prax.g_01316
OG0000330	Prbd	Syak.g_01330	Prbd.g_01413
OG0000330	Prbi	Syak.g_01330	Prbi.g_01916
OG0000330	Prac	Syak.g_01330	Prac.g_00526
OG0000330	Praq	Syak.g_01330	Praq.g_00901
OG0000330	Prar	Syak.g_01330	Prar.g_01049
OG0000330	Pral	Syak.g_01330	Pral.g_00220
OG0000330	Prat	Syak.g_01330	Prat.g_01704
OG0000330	Prak	Syak.g_01330	Prak.g_01757
OG0000330	Prap	Syak.g_01330	Prap.g_01666
OG0000330	Prbe	Syak.g_01330	Prbe.g_00859
OG0000330	Prbf	Syak.g_01330	Prbf.g_00581
OG0000330	Prbg	Syak.g_01330	Prbg.g_01762
OG0000330	Prbn	Syak.g_01330	Prbn.g_01858
OG0000330	Pram	Syak.g_01330	Pram.g_01747
OG0000330	Prbh	Syak.g_01330	Prbh.g_01667
OG0000330	Praj	Syak.g_01330	Praj.g_01929
OG0000330	Prbb	Syak.g_01330	Prbb.g_01978
OG0000330	Prbc	Syak.g_01330	Prbc.g_00307
OG0000330	Prbm	Syak.g_01330	Prbm.g_02010
OG0000330	Praf	Syak.g_01330	Praf.g_02143
OG0000330	Prah	Syak.g_01330	Prah.g_02019
OG0000330	Prbj	Syak.g_01330	Prbj.g_01005
OG0000330	Prbk	Syak.g_01330	Prbk.g_00968
OG0000330	Prbl	Syak.g_01330	Prbl.g_00976
OG0000330	Syad	Syak.g_01330	Syad.g_00669
OG0000330	Syaj	Syak.g_01330	Syaj.g_02713
OG0000330	Syac	Syak.g_01330	Syac.g_02118
OG0000330	Syah	Syak.g_01330	Syah.g_00761
OG0000330	Syar	Syak.g_01330	Syar.g_03190, Syar.g_01049
OG0000330	Syaf	Syak.g_01330	Syaf.g_00118
OG0000330	Syai	Syak.g_01330	Syai.g_00379
OG0000330	Syam	Syak.g_01330	Syam.g_00345
OG0000330	Syaa	Syak.g_01330	Syaa.g_02274
OG0000330	Syan	Syak.g_01330	Syan.g_02224
OG0000330	Syao	Syak.g_01330	Syao.g_01775
OG0000330	Syap	Syak.g_01330	Syap.g_00497
OG0000330	Syas	Syak.g_01330	Syas.g_01614
OG0000330	Syat	Syak.g_01330	Syat.g_01807
OG0000330	Syag	Syak.g_01330	Syag.g_02748
OG0000330	Syaq	Syak.g_01330	Syaq.g_00632
OG0000330	Syab	Syak.g_01330	Syab.g_00421
OG0000330	Syal	Syak.g_01330	Syal.g_00250
OG0000330	Syae	Syak.g_01330	Syae.g_02100
OG0000331	Pray	Syak.g_01329	Pray.g_01285
OG0000331	Praz	Syak.g_01329	Praz.g_00284
OG0000331	Prba	Syak.g_01329	Prba.g_00408
OG0000331	Prac	Syak.g_01329	Prac.g_00527
OG0000331	Praq	Syak.g_01329	Praq.g_00900
OG0000331	Prar	Syak.g_01329	Prar.g_01048
OG0000331	Prbd	Syak.g_01329	Prbd.g_01412
OG0000331	Pras	Syak.g_01329	Pras.g_00666
OG0000331	Prau	Syak.g_01329	Prau.g_01848
OG0000331	Prad	Syak.g_01329	Prad.g_00828
OG0000331	Prao	Syak.g_01329	Prao.g_01666
OG0000331	Prax	Syak.g_01329	Prax.g_01317
OG0000331	Praa	Syak.g_01329	Praa.g_01754
OG0000331	Prae	Syak.g_01329	Prae.g_01737
OG0000331	Prbi	Syak.g_01329	Prbi.g_01917
OG0000331	Prag	Syak.g_01329	Prag.g_01783
OG0000331	Praw	Syak.g_01329	Praw.g_00117
OG0000331	Prav	Syak.g_01329	Prav.g_00611
OG0000331	Prab	Syak.g_01329	Prab.g_01781
OG0000331	Pran	Syak.g_01329	Pran.g_01084
OG0000331	Prai	Syak.g_01329	Prai.g_01756
OG0000331	Prbb	Syak.g_01329	Prbb.g_01979
OG0000331	Prbc	Syak.g_01329	Prbc.g_00306
OG0000331	Prbm	Syak.g_01329	Prbm.g_02011
OG0000331	Praj	Syak.g_01329	Praj.g_01930
OG0000331	Pral	Syak.g_01329	Pral.g_00221
OG0000331	Prat	Syak.g_01329	Prat.g_01705
OG0000331	Prak	Syak.g_01329	Prak.g_01758
